========================================
h+ho2=hooh_W1_Energy_1_0.0.out
0.1 atm
T,R->P1
2700.0,1.27887e-10
2800.0,1.28553e-10
2900.0,1.29109e-10
3000.0,1.29446e-10
========================================
h+ho2=hooh_W1_Energy_1_0.0.out
2 atm
T,R->P1
200.0,7.91445e-11
210.0,7.88224e-11
220.0,7.87274e-11
230.0,7.8646e-11
240.0,7.85383e-11
250.0,7.83921e-11
260.0,7.8522e-11
270.0,7.84445e-11
280.0,7.8635e-11
290.0,7.86324e-11
300.0,7.88587e-11
310.0,7.89585e-11
320.0,7.91571e-11
330.0,7.92786e-11
340.0,7.94974e-11
350.0,7.97042e-11
360.0,7.99184e-11
370.0,8.01241e-11
380.0,8.03889e-11
390.0,8.05499e-11
400.0,8.08576e-11
410.0,8.11342e-11
420.0,8.13772e-11
430.0,8.15314e-11
440.0,8.19559e-11
450.0,8.21677e-11
460.0,8.24749e-11
470.0,8.27559e-11
480.0,8.30034e-11
490.0,8.33758e-11
500.0,8.35978e-11
510.0,8.3969e-11
520.0,8.41962e-11
530.0,8.45741e-11
540.0,8.48252e-11
550.0,8.50218e-11
560.0,8.54339e-11
570.0,8.57473e-11
580.0,8.60308e-11
590.0,8.62472e-11
600.0,8.66473e-11
610.0,8.69858e-11
620.0,8.72822e-11
630.0,8.74965e-11
640.0,8.79002e-11
650.0,8.81641e-11
660.0,8.8484e-11
670.0,8.87593e-11
680.0,8.90804e-11
690.0,8.94009e-11
700.0,8.96965e-11
800.0,9.27551e-11
900.0,9.56886e-11
1000.0,9.85492e-11
1100.0,1.01274e-10
1200.0,1.0391e-10
1300.0,1.06382e-10
1400.0,1.08757e-10
1500.0,1.1101e-10
1600.0,1.13087e-10
1700.0,1.15086e-10
1800.0,1.16931e-10
1900.0,1.18632e-10
2000.0,1.20232e-10
2100.0,1.21693e-10
2200.0,1.23019e-10
2300.0,1.24237e-10
2400.0,1.25329e-10
2500.0,1.26288e-10
2600.0,1.27112e-10
2700.0,1.27718e-10
2800.0,1.28397e-10
2900.0,1.28961e-10
3000.0,1.29188e-10
========================================
h+ho2=hooh_W1_Energy_1_0.0.out
0.1 atm
T,R->P2
200.0,4.71396e-13
210.0,4.72279e-13
220.0,4.7518e-13
230.0,4.7796e-13
240.0,4.81471e-13
250.0,4.84184e-13
260.0,4.89825e-13
270.0,4.93254e-13
280.0,4.99915e-13
290.0,5.04177e-13
300.0,5.11573e-13
310.0,5.17165e-13
320.0,5.2458e-13
330.0,5.30689e-13
340.0,5.38786e-13
350.0,5.45817e-13
360.0,5.54221e-13
370.0,5.61874e-13
380.0,5.7088e-13
390.0,5.78431e-13
400.0,5.88513e-13
410.0,5.9725e-13
420.0,6.07143e-13
430.0,6.15697e-13
440.0,6.26892e-13
450.0,6.36432e-13
460.0,6.47238e-13
470.0,6.57705e-13
480.0,6.6863e-13
490.0,6.79848e-13
500.0,6.91156e-13
510.0,7.02698e-13
520.0,7.1445e-13
530.0,7.26532e-13
540.0,7.38738e-13
550.0,7.50499e-13
560.0,7.63843e-13
570.0,7.76533e-13
580.0,7.89662e-13
590.0,8.02449e-13
600.0,8.16412e-13
610.0,8.30255e-13
620.0,8.44168e-13
630.0,8.57665e-13
640.0,8.72758e-13
650.0,8.86791e-13
660.0,9.01757e-13
670.0,9.1649e-13
680.0,9.3171e-13
690.0,9.47085e-13
700.0,9.62648e-13
800.0,1.1292e-12
900.0,1.31515e-12
1000.0,1.52029e-12
1100.0,1.74402e-12
1200.0,1.98552e-12
1300.0,2.24407e-12
1400.0,2.5191e-12
1500.0,2.80959e-12
1600.0,3.11421e-12
1700.0,3.43233e-12
1800.0,3.7627e-12
1900.0,4.10428e-12
2000.0,4.45592e-12
2100.0,4.81681e-12
2200.0,5.18576e-12
2300.0,5.56142e-12
2400.0,5.94301e-12
2500.0,6.32964e-12
2600.0,6.72004e-12
2700.0,7.11379e-12
2800.0,7.50954e-12
2900.0,7.90691e-12
3000.0,8.30447e-12
========================================
h+ho2=hooh_W1_Energy_1_0.0.out
1 atm
T,R->P2
200.0,4.71363e-13
210.0,4.72247e-13
220.0,4.75149e-13
230.0,4.77929e-13
240.0,4.81441e-13
250.0,4.84155e-13
260.0,4.89797e-13
270.0,4.93225e-13
280.0,4.99887e-13
290.0,5.04149e-13
300.0,5.11546e-13
310.0,5.17138e-13
320.0,5.24554e-13
330.0,5.30663e-13
340.0,5.3876e-13
350.0,5.45792e-13
360.0,5.54195e-13
370.0,5.61849e-13
380.0,5.70855e-13
390.0,5.78406e-13
400.0,5.88488e-13
410.0,5.97225e-13
420.0,6.07119e-13
430.0,6.15673e-13
440.0,6.26868e-13
450.0,6.36407e-13
460.0,6.47214e-13
470.0,6.57681e-13
480.0,6.68606e-13
490.0,6.79824e-13
500.0,6.91132e-13
510.0,7.02674e-13
520.0,7.14426e-13
530.0,7.26508e-13
540.0,7.38714e-13
550.0,7.50475e-13
560.0,7.63819e-13
570.0,7.76509e-13
580.0,7.89638e-13
590.0,8.02426e-13
600.0,8.16389e-13
610.0,8.30231e-13
620.0,8.44144e-13
630.0,8.57642e-13
640.0,8.72735e-13
650.0,8.86767e-13
660.0,9.01733e-13
670.0,9.16466e-13
680.0,9.31686e-13
690.0,9.47061e-13
700.0,9.62625e-13
800.0,1.12918e-12
900.0,1.31513e-12
1000.0,1.52027e-12
1100.0,1.74399e-12
1200.0,1.98549e-12
1300.0,2.24405e-12
1400.0,2.51908e-12
1500.0,2.80956e-12
1600.0,3.11418e-12
1700.0,3.43229e-12
1800.0,3.76266e-12
1900.0,4.10422e-12
2000.0,4.45584e-12
2100.0,4.81668e-12
2200.0,5.18555e-12
2300.0,5.5611e-12
2400.0,5.94256e-12
2500.0,6.32897e-12
2600.0,6.71881e-12
2700.0,7.11129e-12
2800.0,7.50685e-12
2900.0,7.90389e-12
3000.0,8.29828e-12
========================================
h+ho2=hooh_W1_Energy_1_0.0.out
2 atm
T,R->P2
200.0,4.71326e-13
210.0,4.72211e-13
220.0,4.75114e-13
230.0,4.77895e-13
240.0,4.81408e-13
250.0,4.84122e-13
260.0,4.89764e-13
270.0,4.93194e-13
280.0,4.99856e-13
290.0,5.04119e-13
300.0,5.11516e-13
310.0,5.17109e-13
320.0,5.24524e-13
330.0,5.30634e-13
340.0,5.38731e-13
350.0,5.45763e-13
360.0,5.54167e-13
370.0,5.61821e-13
380.0,5.70828e-13
390.0,5.78378e-13
400.0,5.88461e-13
410.0,5.97198e-13
420.0,6.07092e-13
430.0,6.15646e-13
440.0,6.26841e-13
450.0,6.36381e-13
460.0,6.47187e-13
470.0,6.57654e-13
480.0,6.6858e-13
490.0,6.79797e-13
500.0,6.91105e-13
510.0,7.02647e-13
520.0,7.144e-13
530.0,7.26482e-13
540.0,7.38688e-13
550.0,7.50449e-13
560.0,7.63793e-13
570.0,7.76483e-13
580.0,7.89612e-13
590.0,8.024e-13
600.0,8.16362e-13
610.0,8.30205e-13
620.0,8.44118e-13
630.0,8.57616e-13
640.0,8.72708e-13
650.0,8.86741e-13
660.0,9.01707e-13
670.0,9.1644e-13
680.0,9.3166e-13
690.0,9.47035e-13
700.0,9.62598e-13
800.0,1.12915e-12
900.0,1.3151e-12
1000.0,1.52024e-12
1100.0,1.74397e-12
1200.0,1.98546e-12
1300.0,2.24402e-12
1400.0,2.51905e-12
1500.0,2.80953e-12
1600.0,3.11415e-12
1700.0,3.43225e-12
1800.0,3.76261e-12
1900.0,4.10415e-12
2000.0,4.45575e-12
2100.0,4.81653e-12
2200.0,5.18532e-12
2300.0,5.56075e-12
2400.0,5.94207e-12
2500.0,6.32824e-12
2600.0,6.71785e-12
2700.0,7.10859e-12
2800.0,7.50392e-12
2900.0,7.90059e-12
3000.0,8.29161e-12
========================================
h+ho2=hooh_W1_Energy_1_0.0.out
0.1 atm
T,R->P3
200.0,2.97279e-12
210.0,2.97201e-12
220.0,2.97942e-12
230.0,2.98754e-12
240.0,2.99494e-12
250.0,3.00125e-12
260.0,3.01747e-12
270.0,3.02667e-12
280.0,3.0455e-12
290.0,3.05785e-12
300.0,3.07847e-12
310.0,3.09492e-12
320.0,3.11512e-12
330.0,3.13287e-12
340.0,3.15428e-12
350.0,3.1757e-12
360.0,3.19746e-12
370.0,3.2193e-12
380.0,3.24357e-12
390.0,3.26445e-12
400.0,3.29068e-12
410.0,3.31627e-12
420.0,3.34079e-12
430.0,3.36256e-12
440.0,3.39442e-12
450.0,3.41859e-12
460.0,3.44681e-12
470.0,3.47423e-12
480.0,3.50074e-12
490.0,3.53229e-12
500.0,3.55846e-12
510.0,3.59039e-12
520.0,3.61737e-12
530.0,3.65029e-12
540.0,3.67877e-12
550.0,3.70564e-12
560.0,3.74051e-12
570.0,3.77209e-12
580.0,3.80298e-12
590.0,3.83185e-12
600.0,3.86745e-12
610.0,3.90135e-12
620.0,3.93389e-12
630.0,3.96374e-12
640.0,4.00092e-12
650.0,4.03292e-12
660.0,4.06764e-12
670.0,4.1011e-12
680.0,4.13616e-12
690.0,4.17176e-12
700.0,4.20671e-12
800.0,4.57639e-12
900.0,4.97117e-12
1000.0,5.39316e-12
1100.0,5.83979e-12
1200.0,6.31282e-12
1300.0,6.80871e-12
1400.0,7.32932e-12
1500.0,7.8737e-12
1600.0,8.43802e-12
1700.0,9.02537e-12
1800.0,9.63134e-12
1900.0,1.02557e-11
2000.0,1.08971e-11
2100.0,1.15548e-11
2200.0,1.22262e-11
2300.0,1.29109e-11
2400.0,1.36059e-11
2500.0,1.43104e-11
2600.0,1.50231e-11
2700.0,1.57428e-11
2800.0,1.64668e-11
2900.0,1.71952e-11
3000.0,1.79258e-11
========================================
h+ho2=hooh_W1_Energy_1_0.0.out
1 atm
T,R->P3
200.0,2.97269e-12
210.0,2.97192e-12
220.0,2.97933e-12
230.0,2.98745e-12
240.0,2.99485e-12
250.0,3.00116e-12
260.0,3.01738e-12
270.0,3.02659e-12
280.0,3.04542e-12
290.0,3.05777e-12
300.0,3.07839e-12
310.0,3.09484e-12
320.0,3.11504e-12
330.0,3.13279e-12
340.0,3.1542e-12
350.0,3.17563e-12
360.0,3.19739e-12
370.0,3.21923e-12
380.0,3.2435e-12
390.0,3.26438e-12
400.0,3.29061e-12
410.0,3.3162e-12
420.0,3.34073e-12
430.0,3.36249e-12
440.0,3.39435e-12
450.0,3.41852e-12
460.0,3.44675e-12
470.0,3.47416e-12
480.0,3.50068e-12
490.0,3.53222e-12
500.0,3.5584e-12
510.0,3.59032e-12
520.0,3.6173e-12
530.0,3.65023e-12
540.0,3.6787e-12
550.0,3.70558e-12
560.0,3.74045e-12
570.0,3.77202e-12
580.0,3.80292e-12
590.0,3.83179e-12
600.0,3.86739e-12
610.0,3.90129e-12
620.0,3.93383e-12
630.0,3.96368e-12
640.0,4.00086e-12
650.0,4.03286e-12
660.0,4.06758e-12
670.0,4.10104e-12
680.0,4.1361e-12
690.0,4.1717e-12
700.0,4.20665e-12
800.0,4.57633e-12
900.0,4.97112e-12
1000.0,5.3931e-12
1100.0,5.83973e-12
1200.0,6.31276e-12
1300.0,6.80864e-12
1400.0,7.32926e-12
1500.0,7.87362e-12
1600.0,8.43792e-12
1700.0,9.02525e-12
1800.0,9.6312e-12
1900.0,1.02555e-11
2000.0,1.08969e-11
2100.0,1.15545e-11
2200.0,1.22257e-11
2300.0,1.29103e-11
2400.0,1.36052e-11
2500.0,1.43094e-11
2600.0,1.50215e-11
2700.0,1.57398e-11
2800.0,1.64639e-11
2900.0,1.71921e-11
3000.0,1.79198e-11
========================================
h+ho2=hooh_W1_Energy_1_0.0.out
2 atm
T,R->P3
200.0,2.97259e-12
210.0,2.97181e-12
220.0,2.97923e-12
230.0,2.98735e-12
240.0,2.99475e-12
250.0,3.00107e-12
260.0,3.01729e-12
270.0,3.02649e-12
280.0,3.04533e-12
290.0,3.05768e-12
300.0,3.0783e-12
310.0,3.09476e-12
320.0,3.11496e-12
330.0,3.13271e-12
340.0,3.15412e-12
350.0,3.17555e-12
360.0,3.19731e-12
370.0,3.21915e-12
380.0,3.24342e-12
390.0,3.2643e-12
400.0,3.29053e-12
410.0,3.31613e-12
420.0,3.34065e-12
430.0,3.36241e-12
440.0,3.39428e-12
450.0,3.41845e-12
460.0,3.44667e-12
470.0,3.47409e-12
480.0,3.5006e-12
490.0,3.53215e-12
500.0,3.55832e-12
510.0,3.59025e-12
520.0,3.61723e-12
530.0,3.65016e-12
540.0,3.67863e-12
550.0,3.70551e-12
560.0,3.74038e-12
570.0,3.77195e-12
580.0,3.80285e-12
590.0,3.83172e-12
600.0,3.86732e-12
610.0,3.90122e-12
620.0,3.93376e-12
630.0,3.96361e-12
640.0,4.00079e-12
650.0,4.03279e-12
660.0,4.06751e-12
670.0,4.10097e-12
680.0,4.13604e-12
690.0,4.17163e-12
700.0,4.20658e-12
800.0,4.57627e-12
900.0,4.97105e-12
1000.0,5.39303e-12
1100.0,5.83966e-12
1200.0,6.31269e-12
1300.0,6.80857e-12
1400.0,7.32918e-12
1500.0,7.87354e-12
1600.0,8.43781e-12
1700.0,9.02513e-12
1800.0,9.63105e-12
1900.0,1.02553e-11
2000.0,1.08967e-11
2100.0,1.15542e-11
2200.0,1.22252e-11
2300.0,1.29096e-11
2400.0,1.36043e-11
2500.0,1.43083e-11
2600.0,1.50203e-11
2700.0,1.57366e-11
2800.0,1.64606e-11
2900.0,1.71887e-11
3000.0,1.79134e-11
========================================
h+ho2=hooh_W1_Energy_1_0.0.out
0.1 atm
T,P1->P2
200.0,3.91949e-43
210.0,1.29438e-41
220.0,3.105e-40
230.0,5.64811e-39
240.0,8.04896e-38
250.0,9.25822e-37
260.0,8.81857e-36
270.0,7.10719e-35
280.0,4.92202e-34
290.0,2.9851e-33
300.0,1.60207e-32
310.0,7.71182e-32
320.0,3.36159e-31
330.0,1.34072e-30
340.0,4.92067e-30
350.0,1.67695e-29
360.0,5.32834e-29
370.0,1.59238e-28
380.0,4.48537e-28
390.0,1.19764e-27
400.0,3.04609e-27
410.0,7.3968e-27
420.0,1.72041e-26
430.0,3.84552e-26
440.0,8.28526e-26
450.0,1.72477e-25
460.0,3.47767e-25
470.0,6.80432e-25
480.0,1.29461e-24
490.0,2.39838e-24
500.0,4.33349e-24
510.0,7.64879e-24
520.0,1.32109e-23
530.0,2.2343e-23
540.0,3.70756e-23
550.0,6.03721e-23
560.0,9.65784e-23
570.0,1.51955e-22
580.0,2.35076e-22
590.0,3.58892e-22
600.0,5.39993e-22
610.0,8.01554e-22
620.0,1.17447e-21
630.0,1.69913e-21
640.0,2.43131e-21
650.0,3.44042e-21
660.0,4.8209e-21
670.0,6.67491e-21
680.0,9.16313e-21
690.0,1.24654e-20
700.0,1.68249e-20
800.0,2.21068e-19
900.0,1.6381e-18
1000.0,8.14209e-18
1100.0,3.02593e-17
1200.0,9.0411e-17
1300.0,2.28423e-16
1400.0,5.0661e-16
1500.0,1.01054e-15
1600.0,1.85115e-15
1700.0,3.15492e-15
1800.0,5.07768e-15
1900.0,7.76721e-15
2000.0,1.13885e-14
2100.0,1.61101e-14
2200.0,2.20612e-14
2300.0,2.93809e-14
2400.0,3.81995e-14
2500.0,4.86436e-14
2600.0,6.07449e-14
2700.0,7.46061e-14
2800.0,9.02274e-14
2900.0,1.07631e-13
3000.0,1.26767e-13
========================================
h+ho2=hooh_W1_Energy_1_0.0.out
1 atm
T,P1->P2
200.0,3.91949e-43
210.0,1.29438e-41
220.0,3.10501e-40
230.0,5.64812e-39
240.0,8.04898e-38
250.0,9.25823e-37
260.0,8.81858e-36
270.0,7.1072e-35
280.0,4.92203e-34
290.0,2.9851e-33
300.0,1.60207e-32
310.0,7.71183e-32
320.0,3.36159e-31
330.0,1.34072e-30
340.0,4.92067e-30
350.0,1.67695e-29
360.0,5.32834e-29
370.0,1.59237e-28
380.0,4.48536e-28
390.0,1.19764e-27
400.0,3.04609e-27
410.0,7.39678e-27
420.0,1.7204e-26
430.0,3.84551e-26
440.0,8.28523e-26
450.0,1.72477e-25
460.0,3.47765e-25
470.0,6.80429e-25
480.0,1.2946e-24
490.0,2.39837e-24
500.0,4.33346e-24
510.0,7.64874e-24
520.0,1.32108e-23
530.0,2.23428e-23
540.0,3.70753e-23
550.0,6.03716e-23
560.0,9.65775e-23
570.0,1.51953e-22
580.0,2.35073e-22
590.0,3.58888e-22
600.0,5.39986e-22
610.0,8.01544e-22
620.0,1.17445e-21
630.0,1.69911e-21
640.0,2.43127e-21
650.0,3.44036e-21
660.0,4.82082e-21
670.0,6.67481e-21
680.0,9.16295e-21
690.0,1.24652e-20
700.0,1.68245e-20
800.0,2.2106e-19
900.0,1.63803e-18
1000.0,8.14154e-18
1100.0,3.02565e-17
1200.0,9.04014e-17
1300.0,2.28387e-16
1400.0,5.06507e-16
1500.0,1.01022e-15
1600.0,1.85026e-15
1700.0,3.15316e-15
1800.0,5.0745e-15
1900.0,7.76008e-15
2000.0,1.13795e-14
2100.0,1.60929e-14
2200.0,2.20305e-14
2300.0,2.93338e-14
2400.0,3.81323e-14
2500.0,4.8544e-14
2600.0,6.05616e-14
2700.0,7.42323e-14
2800.0,8.98286e-14
2900.0,1.07189e-13
3000.0,1.25864e-13
========================================
h+ho2=hooh_W1_Energy_1_0.0.out
2 atm
T,P1->P2
200.0,3.9195e-43
210.0,1.29438e-41
220.0,3.10501e-40
230.0,5.64813e-39
240.0,8.04899e-38
250.0,9.25824e-37
260.0,8.81859e-36
270.0,7.10721e-35
280.0,4.92203e-34
290.0,2.98511e-33
300.0,1.60207e-32
310.0,7.71183e-32
320.0,3.36159e-31
330.0,1.34072e-30
340.0,4.92067e-30
350.0,1.67695e-29
360.0,5.32834e-29
370.0,1.59237e-28
380.0,4.48536e-28
390.0,1.19764e-27
400.0,3.04608e-27
410.0,7.39676e-27
420.0,1.7204e-26
430.0,3.8455e-26
440.0,8.28521e-26
450.0,1.72476e-25
460.0,3.47764e-25
470.0,6.80425e-25
480.0,1.2946e-24
490.0,2.39835e-24
500.0,4.33344e-24
510.0,7.6487e-24
520.0,1.32107e-23
530.0,2.23427e-23
540.0,3.7075e-23
550.0,6.0371e-23
560.0,9.65766e-23
570.0,1.51952e-22
580.0,2.35071e-22
590.0,3.58883e-22
600.0,5.39978e-22
610.0,8.01533e-22
620.0,1.17444e-21
630.0,1.69908e-21
640.0,2.43124e-21
650.0,3.4403e-21
660.0,4.82074e-21
670.0,6.6747e-21
680.0,9.16276e-21
690.0,1.24649e-20
700.0,1.68242e-20
800.0,2.21052e-19
900.0,1.63795e-18
1000.0,8.14094e-18
1100.0,3.02535e-17
1200.0,9.03908e-17
1300.0,2.28347e-16
1400.0,5.06394e-16
1500.0,1.00987e-15
1600.0,1.8493e-15
1700.0,3.15123e-15
1800.0,5.07099e-15
1900.0,7.75231e-15
2000.0,1.13696e-14
2100.0,1.6074e-14
2200.0,2.19967e-14
2300.0,2.92821e-14
2400.0,3.80586e-14
2500.0,4.84346e-14
2600.0,6.04192e-14
2700.0,7.38292e-14
2800.0,8.93945e-14
2900.0,1.06705e-13
3000.0,1.2489e-13
========================================
h+ho2=hooh_W1_Energy_1_0.0.out
0.1 atm
T,P1->P3
200.0,7.26503e-15
210.0,9.79938e-15
220.0,1.28959e-14
230.0,1.65493e-14
240.0,2.07679e-14
250.0,2.56725e-14
260.0,3.12173e-14
270.0,3.74145e-14
280.0,4.42181e-14
290.0,5.17208e-14
300.0,6.01135e-14
310.0,6.89671e-14
320.0,7.86962e-14
330.0,8.89838e-14
340.0,1.00095e-13
350.0,1.11845e-13
360.0,1.2435e-13
370.0,1.37134e-13
380.0,1.51279e-13
390.0,1.65538e-13
400.0,1.80674e-13
410.0,1.96537e-13
420.0,2.13266e-13
430.0,2.30645e-13
440.0,2.48189e-13
450.0,2.67051e-13
460.0,2.8605e-13
470.0,3.06412e-13
480.0,3.26959e-13
490.0,3.48341e-13
500.0,3.70143e-13
510.0,3.92922e-13
520.0,4.15417e-13
530.0,4.39569e-13
540.0,4.64663e-13
550.0,4.89708e-13
560.0,5.15747e-13
570.0,5.42422e-13
580.0,5.69637e-13
590.0,5.97589e-13
600.0,6.26345e-13
610.0,6.55874e-13
620.0,6.85672e-13
630.0,7.15965e-13
640.0,7.47915e-13
650.0,7.8026e-13
660.0,8.12166e-13
670.0,8.46696e-13
680.0,8.79901e-13
690.0,9.15469e-13
700.0,9.50686e-13
800.0,1.34675e-12
900.0,1.81871e-12
1000.0,2.36818e-12
1100.0,3.00144e-12
1200.0,3.7191e-12
1300.0,4.52601e-12
1400.0,5.42031e-12
1500.0,6.40946e-12
1600.0,7.49079e-12
1700.0,8.66516e-12
1800.0,9.93641e-12
1900.0,1.13006e-11
2000.0,1.27605e-11
2100.0,1.43151e-11
2200.0,1.59637e-11
2300.0,1.77058e-11
2400.0,1.95408e-11
2500.0,2.1467e-11
2600.0,2.34833e-11
2700.0,2.55902e-11
2800.0,2.77839e-11
2900.0,3.00632e-11
3000.0,3.24281e-11
========================================
h+ho2=hooh_W1_Energy_1_0.0.out
1 atm
T,P1->P3
200.0,7.26463e-15
210.0,9.79887e-15
220.0,1.28953e-14
230.0,1.65485e-14
240.0,2.07669e-14
250.0,2.56714e-14
260.0,3.1216e-14
270.0,3.7413e-14
280.0,4.42165e-14
290.0,5.1719e-14
300.0,6.01115e-14
310.0,6.89649e-14
320.0,7.86938e-14
330.0,8.89812e-14
340.0,1.00092e-13
350.0,1.11842e-13
360.0,1.24347e-13
370.0,1.3713e-13
380.0,1.51276e-13
390.0,1.65534e-13
400.0,1.8067e-13
410.0,1.96533e-13
420.0,2.13262e-13
430.0,2.30641e-13
440.0,2.48185e-13
450.0,2.67046e-13
460.0,2.86046e-13
470.0,3.06408e-13
480.0,3.26954e-13
490.0,3.48336e-13
500.0,3.70138e-13
510.0,3.92917e-13
520.0,4.15411e-13
530.0,4.39564e-13
540.0,4.64657e-13
550.0,4.89702e-13
560.0,5.15741e-13
570.0,5.42417e-13
580.0,5.69632e-13
590.0,5.97583e-13
600.0,6.26339e-13
610.0,6.55868e-13
620.0,6.85667e-13
630.0,7.1596e-13
640.0,7.47909e-13
650.0,7.80254e-13
660.0,8.1216e-13
670.0,8.4669e-13
680.0,8.79895e-13
690.0,9.15463e-13
700.0,9.5068e-13
800.0,1.34674e-12
900.0,1.8187e-12
1000.0,2.36818e-12
1100.0,3.00143e-12
1200.0,3.7191e-12
1300.0,4.526e-12
1400.0,5.42031e-12
1500.0,6.40945e-12
1600.0,7.49078e-12
1700.0,8.66514e-12
1800.0,9.93639e-12
1900.0,1.13005e-11
2000.0,1.27605e-11
2100.0,1.4315e-11
2200.0,1.59636e-11
2300.0,1.77057e-11
2400.0,1.95406e-11
2500.0,2.14668e-11
2600.0,2.3483e-11
2700.0,2.55897e-11
2800.0,2.77833e-11
2900.0,3.00626e-11
3000.0,3.24271e-11
========================================
h+ho2=hooh_W1_Energy_1_0.0.out
2 atm
T,P1->P3
200.0,7.2636e-15
210.0,9.79758e-15
220.0,1.28937e-14
230.0,1.65466e-14
240.0,2.07648e-14
250.0,2.56689e-14
260.0,3.12132e-14
270.0,3.74098e-14
280.0,4.42129e-14
290.0,5.17151e-14
300.0,6.01072e-14
310.0,6.89603e-14
320.0,7.86889e-14
330.0,8.8976e-14
340.0,1.00086e-13
350.0,1.11836e-13
360.0,1.2434e-13
370.0,1.37124e-13
380.0,1.51269e-13
390.0,1.65527e-13
400.0,1.80663e-13
410.0,1.96526e-13
420.0,2.13254e-13
430.0,2.30633e-13
440.0,2.48177e-13
450.0,2.67038e-13
460.0,2.86037e-13
470.0,3.06399e-13
480.0,3.26946e-13
490.0,3.48327e-13
500.0,3.70129e-13
510.0,3.92908e-13
520.0,4.15403e-13
530.0,4.39555e-13
540.0,4.64648e-13
550.0,4.89693e-13
560.0,5.15732e-13
570.0,5.42407e-13
580.0,5.69622e-13
590.0,5.97574e-13
600.0,6.2633e-13
610.0,6.55858e-13
620.0,6.85657e-13
630.0,7.1595e-13
640.0,7.47899e-13
650.0,7.80244e-13
660.0,8.12151e-13
670.0,8.4668e-13
680.0,8.79886e-13
690.0,9.15454e-13
