========================================
HO2+H=H2+O2_B1_Frequencies_1_0.05.out
--
T,P1->P2
610.0,6.81856e-12
620.0,7.6071e-12
630.0,7.21409e-12
640.0,7.30414e-12
650.0,7.41632e-12
660.0,7.6769e-12
670.0,7.74706e-12
680.0,8.04353e-12
690.0,8.06474e-12
700.0,8.31968e-12
800.0,9.92049e-12
900.0,1.19869e-11
1000.0,1.39827e-11
1100.0,1.6429e-11
1200.0,1.86746e-11
1300.0,2.14489e-11
1400.0,2.42625e-11
1500.0,2.7427e-11
1600.0,3.06155e-11
1700.0,3.38933e-11
1800.0,3.75552e-11
1900.0,4.13277e-11
2000.0,4.51966e-11
2100.0,4.99204e-11
2200.0,5.3602e-11
2300.0,5.83006e-11
2400.0,6.24403e-11
========================================
HO2+H=H2+O2_B1_Energy_1_17.48795.out
--
T,P1->P2
200.0,2.05751e-12
210.0,2.08626e-12
220.0,2.17106e-12
230.0,2.23691e-12
240.0,2.36993e-12
250.0,2.41755e-12
260.0,2.61739e-12
270.0,2.66214e-12
280.0,2.97399e-12
290.0,2.80264e-12
300.0,2.89393e-12
310.0,3.27717e-12
320.0,3.38105e-12
330.0,3.18674e-12
340.0,3.31577e-12
350.0,3.38874e-12
360.0,3.44637e-12
370.0,3.56487e-12
380.0,3.66394e-12
390.0,3.92903e-12
400.0,3.88811e-12
410.0,4.02418e-12
420.0,4.13945e-12
430.0,4.22936e-12
440.0,4.31102e-12
450.0,4.48242e-12
460.0,4.52982e-12
470.0,4.66305e-12
480.0,4.78841e-12
490.0,4.90379e-12
500.0,5.01104e-12
510.0,5.24403e-12
520.0,5.29041e-12
530.0,5.6827e-12
540.0,5.53751e-12
550.0,5.72123e-12
560.0,6.31816e-12
570.0,5.90563e-12
580.0,6.04829e-12
590.0,6.18616e-12
600.0,6.31877e-12
610.0,6.447e-12
620.0,7.19353e-12
630.0,6.82266e-12
640.0,6.90847e-12
650.0,7.01509e-12
660.0,7.26198e-12
670.0,7.32865e-12
680.0,7.60928e-12
690.0,7.62942e-12
700.0,7.87056e-12
800.0,9.37873e-12
900.0,1.13162e-11
1000.0,1.31759e-11
1100.0,1.54488e-11
1200.0,1.75216e-11
1300.0,2.00792e-11
1400.0,2.26617e-11
1500.0,2.55603e-11
1600.0,2.84695e-11
1700.0,3.14506e-11
1800.0,3.47772e-11
1900.0,3.81951e-11
2000.0,4.16915e-11
2100.0,4.59652e-11
2200.0,4.9269e-11
2300.0,5.34984e-11
2400.0,5.72056e-11
========================================
HO2+H=H2+O2_P2_Energy_1_17.48795.out
--
T,P1->P2
200.0,2.33334e-12
210.0,2.35182e-12
220.0,2.43412e-12
230.0,2.49551e-12
240.0,2.63188e-12
250.0,2.67353e-12
260.0,2.88335e-12
270.0,2.92215e-12
280.0,3.25362e-12
290.0,3.05667e-12
300.0,3.14712e-12
310.0,3.55426e-12
320.0,3.65763e-12
330.0,3.43922e-12
340.0,3.57045e-12
350.0,3.64133e-12
360.0,3.69586e-12
370.0,3.81572e-12
380.0,3.91475e-12
390.0,4.19087e-12
400.0,4.14054e-12
410.0,4.27888e-12
420.0,4.39502e-12
430.0,4.48423e-12
440.0,4.56473e-12
450.0,4.74018e-12
460.0,4.7845e-12
470.0,4.91948e-12
480.0,5.0461e-12
490.0,5.16217e-12
500.0,5.26965e-12
510.0,5.50923e-12
520.0,5.55269e-12
530.0,5.95899e-12
540.0,5.80163e-12
550.0,5.98904e-12
560.0,6.60851e-12
570.0,6.17215e-12
580.0,6.31645e-12
590.0,6.45568e-12
600.0,6.58938e-12
610.0,6.71849e-12
620.0,7.49147e-12
630.0,7.10066e-12
640.0,7.18548e-12
650.0,7.29197e-12
660.0,7.54418e-12
670.0,7.6091e-12
680.0,7.89611e-12
690.0,7.91276e-12
700.0,8.15861e-12
800.0,9.67839e-12
900.0,1.1637e-11
1000.0,1.35116e-11
1100.0,1.58063e-11
1200.0,1.78929e-11
1300.0,2.04716e-11
1400.0,2.30727e-11
1500.0,2.59926e-11
1600.0,2.89207e-11
1700.0,3.19196e-11
1800.0,3.52668e-11
1900.0,3.87043e-11
2000.0,4.22194e-11
2100.0,4.65192e-11
2200.0,4.98357e-11
2300.0,5.40868e-11
2400.0,5.78085e-11
========================================
HO2+H=H2+O2_P1_Energy_1_17.48795.out
--
T,P1->P2
200.0,2.64616e-12
210.0,2.65118e-12
220.0,2.72905e-12
230.0,2.784e-12
240.0,2.92279e-12
250.0,2.95661e-12
260.0,3.17633e-12
270.0,3.20756e-12
280.0,3.55953e-12
290.0,3.33372e-12
300.0,3.42245e-12
310.0,3.85477e-12
320.0,3.95683e-12
330.0,3.7117e-12
340.0,3.8447e-12
350.0,3.91274e-12
360.0,3.96341e-12
370.0,4.08423e-12
380.0,4.18274e-12
390.0,4.47016e-12
400.0,4.40936e-12
410.0,4.54969e-12
420.0,4.66636e-12
430.0,4.75445e-12
440.0,4.83337e-12
450.0,5.01278e-12
460.0,5.05349e-12
470.0,5.19002e-12
480.0,5.31767e-12
490.0,5.43417e-12
500.0,5.54162e-12
510.0,5.78785e-12
520.0,5.82797e-12
530.0,6.2487e-12
540.0,6.07835e-12
550.0,6.26938e-12
560.0,6.91221e-12
570.0,6.45071e-12
580.0,6.59649e-12
590.0,6.73694e-12
600.0,6.87158e-12
610.0,7.0014e-12
620.0,7.80174e-12
630.0,7.38999e-12
640.0,7.4736e-12
650.0,7.57977e-12
660.0,7.83734e-12
670.0,7.90029e-12
680.0,8.19375e-12
690.0,8.20663e-12
700.0,8.4572e-12
800.0,9.98763e-12
900.0,1.19669e-11
1000.0,1.38559e-11
1100.0,1.6172e-11
1200.0,1.8272e-11
1300.0,2.08716e-11
1400.0,2.34911e-11
1500.0,2.64323e-11
1600.0,2.93791e-11
1700.0,3.23955e-11
1800.0,3.57632e-11
1900.0,3.92203e-11
2000.0,4.27539e-11
2100.0,4.70799e-11
2200.0,5.0409e-11
2300.0,5.46818e-11
2400.0,5.84177e-11
========================================
HO2+H=H2+O2_P1_SymmetryFactor_1_0.05.out
--
T,P1->P2
200.0,2.45001e-12
210.0,2.46941e-12
220.0,2.55582e-12
230.0,2.62029e-12
240.0,2.76348e-12
250.0,2.80721e-12
260.0,3.02752e-12
270.0,3.06826e-12
280.0,3.4163e-12
290.0,3.2095e-12
300.0,3.30447e-12
310.0,3.73197e-12
320.0,3.84051e-12
330.0,3.61118e-12
340.0,3.74898e-12
350.0,3.82339e-12
360.0,3.88065e-12
370.0,4.00651e-12
380.0,4.11049e-12
390.0,4.40042e-12
400.0,4.34757e-12
410.0,4.49282e-12
420.0,4.61477e-12
430.0,4.70844e-12
440.0,4.79296e-12
450.0,4.97719e-12
460.0,5.02372e-12
470.0,5.16546e-12
480.0,5.29841e-12
490.0,5.42028e-12
500.0,5.53314e-12
510.0,5.78469e-12
520.0,5.83032e-12
530.0,6.25694e-12
540.0,6.09171e-12
550.0,6.28849e-12
560.0,6.93894e-12
570.0,6.48076e-12
580.0,6.63227e-12
590.0,6.77846e-12
600.0,6.91885e-12
610.0,7.05441e-12
620.0,7.86604e-12
630.0,7.4557e-12
640.0,7.54475e-12
650.0,7.65657e-12
660.0,7.92139e-12
670.0,7.98956e-12
680.0,8.29092e-12
690.0,8.3084e-12
700.0,8.56654e-12
800.0,1.01623e-11
900.0,1.22188e-11
1000.0,1.41872e-11
1100.0,1.65966e-11
1200.0,1.87875e-11
1300.0,2.14951e-11
1400.0,2.42263e-11
1500.0,2.72923e-11
1600.0,3.03668e-11
1700.0,3.35156e-11
1800.0,3.70301e-11
1900.0,4.06395e-11
2000.0,4.43303e-11
2100.0,4.88452e-11
2200.0,5.23275e-11
2300.0,5.67912e-11
2400.0,6.06989e-11
========================================
HO2+H=H2+O2_P2_SymmetryFactor_1_0.05.out
--
T,P1->P2
200.0,2.33334e-12
210.0,2.35182e-12
220.0,2.43412e-12
230.0,2.49551e-12
240.0,2.63188e-12
250.0,2.67353e-12
260.0,2.88335e-12
270.0,2.92215e-12
280.0,3.25362e-12
290.0,3.05667e-12
300.0,3.14712e-12
310.0,3.55426e-12
320.0,3.65763e-12
330.0,3.43922e-12
340.0,3.57045e-12
350.0,3.64133e-12
360.0,3.69586e-12
370.0,3.81572e-12
380.0,3.91475e-12
390.0,4.19087e-12
400.0,4.14054e-12
410.0,4.27888e-12
420.0,4.39502e-12
430.0,4.48423e-12
440.0,4.56473e-12
450.0,4.74018e-12
460.0,4.7845e-12
470.0,4.91948e-12
480.0,5.0461e-12
490.0,5.16217e-12
500.0,5.26965e-12
510.0,5.50923e-12
520.0,5.55269e-12
530.0,5.95899e-12
540.0,5.80163e-12
550.0,5.98904e-12
560.0,6.60851e-12
570.0,6.17215e-12
580.0,6.31645e-12
590.0,6.45568e-12
600.0,6.58938e-12
610.0,6.71849e-12
620.0,7.49147e-12
630.0,7.10066e-12
640.0,7.18548e-12
650.0,7.29197e-12
660.0,7.54418e-12
670.0,7.6091e-12
680.0,7.89611e-12
690.0,7.91276e-12
700.0,8.15861e-12
800.0,9.67839e-12
900.0,1.1637e-11
1000.0,1.35116e-11
1100.0,1.58063e-11
1200.0,1.78929e-11
1300.0,2.04716e-11
1400.0,2.30727e-11
1500.0,2.59926e-11
1600.0,2.89207e-11
1700.0,3.19196e-11
1800.0,3.52668e-11
1900.0,3.87043e-11
2000.0,4.22194e-11
2100.0,4.65192e-11
2200.0,4.98357e-11
2300.0,5.40868e-11
2400.0,5.78085e-11
========================================
HO2+H=H2+O2_B1_SymmetryFactor_1_0.05.out
--
T,P1->P2
200.0,2.22223e-12
210.0,2.23983e-12
220.0,2.31821e-12
230.0,2.37668e-12
240.0,2.50655e-12
250.0,2.54622e-12
260.0,2.74605e-12
270.0,2.783e-12
280.0,3.09868e-12
290.0,2.91111e-12
300.0,2.99725e-12
310.0,3.38501e-12
320.0,3.48346e-12
330.0,3.27544e-12
340.0,3.40043e-12
350.0,3.46793e-12
360.0,3.51987e-12
370.0,3.63402e-12
380.0,3.72834e-12
390.0,3.99131e-12
400.0,3.94337e-12
410.0,4.07512e-12
420.0,4.18573e-12
430.0,4.27069e-12
440.0,4.34736e-12
450.0,4.51446e-12
460.0,4.55666e-12
470.0,4.68522e-12
480.0,4.80581e-12
490.0,4.91636e-12
500.0,5.01872e-12
510.0,5.24689e-12
520.0,5.28828e-12
530.0,5.67522e-12
540.0,5.52536e-12
550.0,5.70384e-12
560.0,6.29382e-12
570.0,5.87824e-12
580.0,6.01566e-12
590.0,6.14827e-12
600.0,6.2756e-12
610.0,6.39856e-12
620.0,7.13473e-12
630.0,6.76254e-12
640.0,6.84331e-12
650.0,6.94473e-12
660.0,7.18493e-12
670.0,7.24677e-12
680.0,7.52011e-12
690.0,7.53596e-12
700.0,7.7701e-12
800.0,9.21752e-12
900.0,1.10828e-11
1000.0,1.28682e-11
1100.0,1.50536e-11
1200.0,1.70408e-11
1300.0,1.94967e-11
1400.0,2.1974e-11
1500.0,2.47549e-11
1600.0,2.75436e-11
1700.0,3.03996e-11
1800.0,3.35874e-11
1900.0,3.68612e-11
2000.0,4.02089e-11
2100.0,4.4304e-11
2200.0,4.74626e-11
2300.0,5.15113e-11
2400.0,5.50557e-11
========================================
HO2+H=H2+O2_B1_ImaginaryFrequency_1_0.05.out
--
T,P1->P2
200.0,2.43151e-12
210.0,2.44312e-12
220.0,2.52512e-12
230.0,2.58392e-12
240.0,2.72536e-12
250.0,2.76208e-12
260.0,2.9844e-12
270.0,3.01768e-12
280.0,3.37356e-12
290.0,3.14671e-12
300.0,3.23665e-12
310.0,3.6755e-12
320.0,3.77937e-12
330.0,3.52858e-12
340.0,3.66303e-12
350.0,3.73068e-12
360.0,3.7802e-12
370.0,3.90166e-12
380.0,4.00002e-12
390.0,4.29369e-12
400.0,4.2269e-12
410.0,4.36824e-12
420.0,4.48493e-12
430.0,4.57175e-12
440.0,4.64883e-12
450.0,4.83059e-12
460.0,4.86743e-12
470.0,5.00421e-12
480.0,5.13162e-12
490.0,5.24725e-12
500.0,5.35325e-12
510.0,5.60496e-12
520.0,5.63995e-12
530.0,6.07489e-12
540.0,5.88842e-12
550.0,6.08195e-12
560.0,6.74924e-12
570.0,6.2568e-12
580.0,6.40223e-12
590.0,6.54192e-12
600.0,6.67535e-12
610.0,6.80355e-12
620.0,7.63861e-12
630.0,7.19641e-12
640.0,7.27518e-12
650.0,7.37773e-12
660.0,7.64115e-12
670.0,7.69744e-12
680.0,7.99893e-12
690.0,8.00159e-12
700.0,8.25733e-12
800.0,9.76791e-12
900.0,1.17462e-11
1000.0,1.3614e-11
1100.0,1.59282e-11
1200.0,1.79943e-11
1300.0,2.05874e-11
1400.0,2.31874e-11
1500.0,2.61233e-11
1600.0,2.9051e-11
1700.0,3.20398e-11
1800.0,3.53989e-11
1900.0,3.88418e-11
2000.0,4.23545e-11
2100.0,4.6721e-11
2200.0,4.99849e-11
2300.0,5.42693e-11
2400.0,5.79504e-11
