========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
0.1 atm
T,R->P1
570.0,8.37587e-11
580.0,8.40245e-11
590.0,8.42242e-11
600.0,8.4604e-11
610.0,8.49232e-11
620.0,8.52009e-11
630.0,8.53978e-11
640.0,8.57804e-11
650.0,8.60259e-11
660.0,8.63259e-11
670.0,8.65818e-11
680.0,8.68829e-11
690.0,8.71829e-11
700.0,8.74585e-11
800.0,9.03043e-11
900.0,9.30097e-11
1000.0,9.56267e-11
1100.0,9.80935e-11
1200.0,1.00457e-10
1300.0,1.02644e-10
1400.0,1.04722e-10
1500.0,1.06668e-10
1600.0,1.08431e-10
1700.0,1.10103e-10
1800.0,1.11611e-10
1900.0,1.1298e-10
2000.0,1.1422e-10
2100.0,1.15338e-10
2200.0,1.16322e-10
2300.0,1.17189e-10
2400.0,1.17925e-10
2500.0,1.18538e-10
2600.0,1.19045e-10
2700.0,1.19443e-10
2800.0,1.19728e-10
2900.0,1.19917e-10
3000.0,1.20013e-10
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
5 atm
T,R->P1
200.0,7.76184e-11
210.0,7.72957e-11
220.0,7.71958e-11
230.0,7.71092e-11
240.0,7.69965e-11
250.0,7.6846e-11
260.0,7.69665e-11
270.0,7.68831e-11
280.0,7.70628e-11
290.0,7.70527e-11
300.0,7.72673e-11
310.0,7.73574e-11
320.0,7.75444e-11
330.0,7.76556e-11
340.0,7.78621e-11
350.0,7.80567e-11
360.0,7.82584e-11
370.0,7.84515e-11
380.0,7.87025e-11
390.0,7.88514e-11
400.0,7.91443e-11
410.0,7.94063e-11
420.0,7.96352e-11
430.0,7.97768e-11
440.0,8.01834e-11
450.0,8.03814e-11
460.0,8.06725e-11
470.0,8.09378e-11
480.0,8.11701e-11
490.0,8.15247e-11
500.0,8.17315e-11
510.0,8.20847e-11
520.0,8.22963e-11
530.0,8.26556e-11
540.0,8.28902e-11
550.0,8.30713e-11
560.0,8.34636e-11
570.0,8.3759e-11
580.0,8.40248e-11
590.0,8.42244e-11
600.0,8.46043e-11
610.0,8.49235e-11
620.0,8.52012e-11
630.0,8.53981e-11
640.0,8.57807e-11
650.0,8.60262e-11
660.0,8.63262e-11
670.0,8.65821e-11
680.0,8.68832e-11
690.0,8.71832e-11
700.0,8.74587e-11
800.0,9.03045e-11
900.0,9.30099e-11
1000.0,9.5627e-11
1100.0,9.80938e-11
1200.0,1.00457e-10
1300.0,1.02645e-10
1400.0,1.04722e-10
1500.0,1.06668e-10
1600.0,1.08431e-10
1700.0,1.10103e-10
1800.0,1.11611e-10
1900.0,1.12981e-10
2000.0,1.14221e-10
2100.0,1.15338e-10
2200.0,1.16322e-10
2300.0,1.17189e-10
2400.0,1.17925e-10
2500.0,1.18538e-10
2600.0,1.19045e-10
2700.0,1.19443e-10
2800.0,1.19728e-10
2900.0,1.19917e-10
3000.0,1.20014e-10
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
15 atm
T,R->P1
200.0,7.76211e-11
210.0,7.72982e-11
220.0,7.71983e-11
230.0,7.71115e-11
240.0,7.69988e-11
250.0,7.68482e-11
260.0,7.69687e-11
270.0,7.68852e-11
280.0,7.70649e-11
290.0,7.70547e-11
300.0,7.72693e-11
310.0,7.73593e-11
320.0,7.75463e-11
330.0,7.76574e-11
340.0,7.78639e-11
350.0,7.80585e-11
360.0,7.82602e-11
370.0,7.84533e-11
380.0,7.87042e-11
390.0,7.88531e-11
400.0,7.9146e-11
410.0,7.94079e-11
420.0,7.96369e-11
430.0,7.97784e-11
440.0,8.0185e-11
450.0,8.03829e-11
460.0,8.0674e-11
470.0,8.09393e-11
480.0,8.11717e-11
490.0,8.15262e-11
500.0,8.1733e-11
510.0,8.20862e-11
520.0,8.22978e-11
530.0,8.26571e-11
540.0,8.28917e-11
550.0,8.30728e-11
560.0,8.34651e-11
570.0,8.37605e-11
580.0,8.40263e-11
590.0,8.42259e-11
600.0,8.46057e-11
610.0,8.49249e-11
620.0,8.52026e-11
630.0,8.53995e-11
640.0,8.57821e-11
650.0,8.60276e-11
660.0,8.63275e-11
670.0,8.65834e-11
680.0,8.68846e-11
690.0,8.71845e-11
700.0,8.74601e-11
800.0,9.03059e-11
900.0,9.30112e-11
1000.0,9.56282e-11
1100.0,9.8095e-11
1200.0,1.00458e-10
1300.0,1.02646e-10
1400.0,1.04723e-10
1500.0,1.06669e-10
1600.0,1.08432e-10
1700.0,1.10104e-10
1800.0,1.11612e-10
1900.0,1.12982e-10
2000.0,1.14222e-10
2100.0,1.1534e-10
2200.0,1.16323e-10
2300.0,1.1719e-10
2400.0,1.17926e-10
2500.0,1.1854e-10
2600.0,1.19046e-10
2700.0,1.19444e-10
2800.0,1.19729e-10
2900.0,1.19918e-10
3000.0,1.20015e-10
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
25 atm
T,R->P1
200.0,7.76237e-11
210.0,7.73008e-11
220.0,7.72008e-11
230.0,7.71139e-11
240.0,7.70011e-11
250.0,7.68505e-11
260.0,7.69709e-11
270.0,7.68873e-11
280.0,7.7067e-11
290.0,7.70568e-11
300.0,7.72712e-11
310.0,7.73613e-11
320.0,7.75482e-11
330.0,7.76593e-11
340.0,7.78658e-11
350.0,7.80603e-11
360.0,7.8262e-11
370.0,7.8455e-11
380.0,7.8706e-11
390.0,7.88548e-11
400.0,7.91477e-11
410.0,7.94096e-11
420.0,7.96385e-11
430.0,7.97801e-11
440.0,8.01866e-11
450.0,8.03845e-11
460.0,8.06756e-11
470.0,8.09409e-11
480.0,8.11732e-11
490.0,8.15277e-11
500.0,8.17346e-11
510.0,8.20877e-11
520.0,8.22993e-11
530.0,8.26586e-11
540.0,8.28932e-11
550.0,8.30742e-11
560.0,8.34665e-11
570.0,8.37619e-11
580.0,8.40277e-11
590.0,8.42273e-11
600.0,8.46072e-11
610.0,8.49263e-11
620.0,8.5204e-11
630.0,8.54009e-11
640.0,8.57835e-11
650.0,8.60289e-11
660.0,8.63289e-11
670.0,8.65848e-11
680.0,8.68859e-11
690.0,8.71859e-11
700.0,8.74615e-11
800.0,9.03072e-11
900.0,9.30125e-11
1000.0,9.56295e-11
1100.0,9.80963e-11
1200.0,1.00459e-10
1300.0,1.02647e-10
1400.0,1.04724e-10
1500.0,1.06671e-10
1600.0,1.08434e-10
1700.0,1.10105e-10
1800.0,1.11613e-10
1900.0,1.12983e-10
2000.0,1.14223e-10
2100.0,1.15341e-10
2200.0,1.16324e-10
2300.0,1.17191e-10
2400.0,1.17927e-10
2500.0,1.18541e-10
2600.0,1.19047e-10
2700.0,1.19445e-10
2800.0,1.19731e-10
2900.0,1.19919e-10
3000.0,1.20016e-10
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
0.1 atm
T,R->P2
200.0,4.71189e-13
210.0,4.72068e-13
220.0,4.74967e-13
230.0,4.77743e-13
240.0,4.8125e-13
250.0,4.8396e-13
260.0,4.89597e-13
270.0,4.93021e-13
280.0,4.99678e-13
290.0,5.03936e-13
300.0,5.11327e-13
310.0,5.16914e-13
320.0,5.24324e-13
330.0,5.30427e-13
340.0,5.38519e-13
350.0,5.45544e-13
360.0,5.53942e-13
370.0,5.61589e-13
380.0,5.70589e-13
390.0,5.78133e-13
400.0,5.88208e-13
410.0,5.96938e-13
420.0,6.06824e-13
430.0,6.15371e-13
440.0,6.26558e-13
450.0,6.36089e-13
460.0,6.46887e-13
470.0,6.57346e-13
480.0,6.68263e-13
490.0,6.79471e-13
500.0,6.9077e-13
510.0,7.02303e-13
520.0,7.14045e-13
530.0,7.26118e-13
540.0,7.38313e-13
550.0,7.50064e-13
560.0,7.63397e-13
570.0,7.76076e-13
580.0,7.89194e-13
590.0,8.0197e-13
600.0,8.15921e-13
610.0,8.29752e-13
620.0,8.43652e-13
630.0,8.57137e-13
640.0,8.72217e-13
650.0,8.86236e-13
660.0,9.01189e-13
670.0,9.15908e-13
680.0,9.31114e-13
690.0,9.46474e-13
700.0,9.62023e-13
800.0,1.12841e-12
900.0,1.31415e-12
1000.0,1.51905e-12
1100.0,1.74248e-12
1200.0,1.98364e-12
1300.0,2.2418e-12
1400.0,2.51638e-12
1500.0,2.80635e-12
1600.0,3.11041e-12
1700.0,3.4279e-12
1800.0,3.75759e-12
1900.0,4.09844e-12
2000.0,4.44927e-12
2100.0,4.80932e-12
2200.0,5.17739e-12
2300.0,5.55211e-12
2400.0,5.93273e-12
2500.0,6.31835e-12
2600.0,6.70791e-12
2700.0,7.10056e-12
2800.0,7.49522e-12
2900.0,7.89149e-12
3000.0,8.28827e-12
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
3 atm
T,R->P2
200.0,4.71054e-13
210.0,4.71939e-13
220.0,4.74842e-13
230.0,4.77622e-13
240.0,4.81134e-13
250.0,4.83847e-13
260.0,4.89487e-13
270.0,4.92914e-13
280.0,4.99573e-13
290.0,5.03833e-13
300.0,5.11227e-13
310.0,5.16816e-13
320.0,5.24227e-13
330.0,5.30332e-13
340.0,5.38425e-13
350.0,5.45452e-13
360.0,5.53851e-13
370.0,5.61499e-13
380.0,5.705e-13
390.0,5.78045e-13
400.0,5.88121e-13
410.0,5.96852e-13
420.0,6.06739e-13
430.0,6.15287e-13
440.0,6.26474e-13
450.0,6.36006e-13
460.0,6.46805e-13
470.0,6.57264e-13
480.0,6.68182e-13
490.0,6.7939e-13
500.0,6.9069e-13
510.0,7.02223e-13
520.0,7.13966e-13
530.0,7.26039e-13
540.0,7.38235e-13
550.0,7.49986e-13
560.0,7.63319e-13
570.0,7.75999e-13
580.0,7.89117e-13
590.0,8.01894e-13
600.0,8.15844e-13
610.0,8.29675e-13
620.0,8.43576e-13
630.0,8.57062e-13
640.0,8.72141e-13
650.0,8.86161e-13
660.0,9.01113e-13
670.0,9.15833e-13
680.0,9.31039e-13
690.0,9.464e-13
700.0,9.61948e-13
800.0,1.12833e-12
900.0,1.31408e-12
1000.0,1.51897e-12
1100.0,1.74241e-12
1200.0,1.98357e-12
1300.0,2.24173e-12
1400.0,2.51631e-12
1500.0,2.80629e-12
1600.0,3.11035e-12
1700.0,3.42784e-12
1800.0,3.75753e-12
1900.0,4.09837e-12
2000.0,4.44921e-12
2100.0,4.80926e-12
2200.0,5.17733e-12
2300.0,5.55205e-12
2400.0,5.93267e-12
2500.0,6.31829e-12
2600.0,6.70785e-12
2700.0,7.10051e-12
2800.0,7.49517e-12
2900.0,7.89144e-12
3000.0,8.28822e-12
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
5 atm
T,R->P2
200.0,4.70962e-13
210.0,4.7185e-13
220.0,4.74756e-13
230.0,4.77539e-13
240.0,4.81053e-13
250.0,4.83769e-13
260.0,4.89411e-13
270.0,4.9284e-13
280.0,4.99501e-13
290.0,5.03763e-13
300.0,5.11158e-13
310.0,5.16748e-13
320.0,5.2416e-13
330.0,5.30267e-13
340.0,5.3836e-13
350.0,5.45388e-13
360.0,5.53788e-13
370.0,5.61437e-13
380.0,5.70439e-13
390.0,5.77985e-13
400.0,5.88062e-13
410.0,5.96793e-13
420.0,6.0668e-13
430.0,6.15229e-13
440.0,6.26416e-13
450.0,6.35949e-13
460.0,6.46748e-13
470.0,6.57208e-13
480.0,6.68126e-13
490.0,6.79335e-13
500.0,6.90635e-13
510.0,7.02168e-13
520.0,7.13911e-13
530.0,7.25984e-13
540.0,7.38181e-13
550.0,7.49932e-13
560.0,7.63266e-13
570.0,7.75945e-13
580.0,7.89064e-13
590.0,8.01841e-13
600.0,8.15792e-13
610.0,8.29623e-13
620.0,8.43524e-13
630.0,8.57009e-13
640.0,8.72089e-13
650.0,8.86109e-13
660.0,9.01062e-13
670.0,9.15781e-13
680.0,9.30988e-13
690.0,9.46348e-13
700.0,9.61897e-13
800.0,1.12828e-12
900.0,1.31403e-12
1000.0,1.51893e-12
1100.0,1.74236e-12
1200.0,1.98352e-12
1300.0,2.24168e-12
1400.0,2.51626e-12
1500.0,2.80624e-12
1600.0,3.1103e-12
1700.0,3.42779e-12
1800.0,3.75748e-12
1900.0,4.09833e-12
2000.0,4.44917e-12
2100.0,4.80921e-12
2200.0,5.17728e-12
2300.0,5.552e-12
2400.0,5.93263e-12
2500.0,6.31826e-12
2600.0,6.70781e-12
2700.0,7.10047e-12
2800.0,7.49513e-12
2900.0,7.8914e-12
3000.0,8.28818e-12
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
15 atm
T,R->P2
200.0,4.70499e-13
210.0,4.71406e-13
220.0,4.74327e-13
230.0,4.77125e-13
240.0,4.80651e-13
250.0,4.83379e-13
260.0,4.89031e-13
270.0,4.92471e-13
280.0,4.9914e-13
290.0,5.0341e-13
300.0,5.10811e-13
310.0,5.16408e-13
320.0,5.23827e-13
330.0,5.29939e-13
340.0,5.38038e-13
350.0,5.45071e-13
360.0,5.53475e-13
370.0,5.61128e-13
380.0,5.70133e-13
390.0,5.77683e-13
400.0,5.87763e-13
410.0,5.96497e-13
420.0,6.06387e-13
430.0,6.14939e-13
440.0,6.26128e-13
450.0,6.35664e-13
460.0,6.46465e-13
470.0,6.56926e-13
480.0,6.67846e-13
490.0,6.79057e-13
500.0,6.90359e-13
510.0,7.01893e-13
520.0,7.13638e-13
530.0,7.25713e-13
540.0,7.3791e-13
550.0,7.49664e-13
560.0,7.62998e-13
570.0,7.75678e-13
580.0,7.88798e-13
590.0,8.01576e-13
600.0,8.15528e-13
610.0,8.2936e-13
620.0,8.43262e-13
630.0,8.56748e-13
640.0,8.71829e-13
650.0,8.85849e-13
660.0,9.00803e-13
670.0,9.15523e-13
680.0,9.3073e-13
690.0,9.46091e-13
700.0,9.61641e-13
800.0,1.12803e-12
900.0,1.31378e-12
1000.0,1.51868e-12
1100.0,1.74212e-12
1200.0,1.98328e-12
1300.0,2.24144e-12
1400.0,2.51603e-12
1500.0,2.80601e-12
1600.0,3.11007e-12
1700.0,3.42756e-12
1800.0,3.75726e-12
1900.0,4.09811e-12
2000.0,4.44895e-12
2100.0,4.809e-12
2200.0,5.17707e-12
2300.0,5.5518e-12
2400.0,5.93243e-12
2500.0,6.31806e-12
2600.0,6.70762e-12
2700.0,7.10028e-12
2800.0,7.49495e-12
2900.0,7.89123e-12
3000.0,8.28801e-12
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
25 atm
T,R->P2
200.0,4.70036e-13
210.0,4.70961e-13
220.0,4.73898e-13
230.0,4.7671e-13
240.0,4.8025e-13
250.0,4.8299e-13
260.0,4.88651e-13
270.0,4.92101e-13
280.0,4.98778e-13
290.0,5.03057e-13
300.0,5.10465e-13
310.0,5.16069e-13
320.0,5.23493e-13
330.0,5.29611e-13
340.0,5.37715e-13
350.0,5.44753e-13
360.0,5.53161e-13
370.0,5.60819e-13
380.0,5.69828e-13
390.0,5.77381e-13
400.0,5.87464e-13
410.0,5.96201e-13
420.0,6.06094e-13
430.0,6.14649e-13
440.0,6.25841e-13
450.0,6.35378e-13
460.0,6.46182e-13
470.0,6.56645e-13
480.0,6.67567e-13
490.0,6.78779e-13
500.0,6.90083e-13
510.0,7.01619e-13
520.0,7.13365e-13
530.0,7.25441e-13
540.0,7.3764e-13
550.0,7.49395e-13
560.0,7.6273e-13
570.0,7.75412e-13
580.0,7.88533e-13
590.0,8.01312e-13
600.0,8.15264e-13
610.0,8.29097e-13
620.0,8.43e-13
630.0,8.56488e-13
640.0,8.71568e-13
650.0,8.8559e-13
660.0,9.00544e-13
670.0,9.15265e-13
680.0,9.30473e-13
690.0,9.45834e-13
700.0,9.61385e-13
800.0,1.12778e-12
900.0,1.31354e-12
1000.0,1.51843e-12
1100.0,1.74188e-12
1200.0,1.98304e-12
1300.0,2.2412e-12
1400.0,2.51579e-12
1500.0,2.80577e-12
1600.0,3.10984e-12
1700.0,3.42733e-12
1800.0,3.75703e-12
1900.0,4.09789e-12
2000.0,4.44873e-12
2100.0,4.80878e-12
2200.0,5.17686e-12
2300.0,5.55159e-12
2400.0,5.93223e-12
2500.0,6.31786e-12
2600.0,6.70743e-12
2700.0,7.10009e-12
2800.0,7.49477e-12
2900.0,7.89105e-12
3000.0,8.28783e-12
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
0.1 atm
T,R->P3
200.0,4.50009e-12
210.0,4.49996e-12
220.0,4.5122e-12
230.0,4.52553e-12
240.0,4.53779e-12
250.0,4.54844e-12
260.0,4.57405e-12
270.0,4.58911e-12
280.0,4.61871e-12
290.0,4.63857e-12
300.0,4.67091e-12
310.0,4.69701e-12
320.0,4.72878e-12
330.0,4.75688e-12
340.0,4.79053e-12
350.0,4.82424e-12
360.0,4.85846e-12
370.0,4.89286e-12
380.0,4.93093e-12
390.0,4.96393e-12
400.0,5.00502e-12
410.0,5.04519e-12
420.0,5.08376e-12
430.0,5.1182e-12
440.0,5.16793e-12
450.0,5.20604e-12
460.0,5.25034e-12
470.0,5.29342e-12
480.0,5.33517e-12
490.0,5.38458e-12
500.0,5.42587e-12
510.0,5.4759e-12
520.0,5.51847e-12
530.0,5.57006e-12
540.0,5.61496e-12
550.0,5.65747e-12
560.0,5.71207e-12
570.0,5.76173e-12
580.0,5.81039e-12
590.0,5.85605e-12
600.0,5.91187e-12
610.0,5.96516e-12
620.0,6.01642e-12
630.0,6.06365e-12
640.0,6.12199e-12
650.0,6.17249e-12
660.0,6.22718e-12
670.0,6.27998e-12
680.0,6.3352e-12
690.0,6.39129e-12
700.0,6.44641e-12
800.0,7.0296e-12
900.0,7.65319e-12
1000.0,8.32014e-12
1100.0,9.0263e-12
1200.0,9.77402e-12
1300.0,1.05575e-11
1400.0,1.13792e-11
1500.0,1.22373e-11
1600.0,1.31253e-11
1700.0,1.40476e-11
1800.0,1.4997e-11
1900.0,1.59726e-11
2000.0,1.69718e-11
2100.0,1.79933e-11
2200.0,1.90323e-11
2300.0,2.00881e-11
2400.0,2.11557e-11
2500.0,2.22335e-11
2600.0,2.33196e-11
2700.0,2.4411e-11
2800.0,2.55039e-11
2900.0,2.65982e-11
3000.0,2.76909e-11
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
3 atm
T,R->P3
200.0,4.49946e-12
210.0,4.49936e-12
220.0,4.51161e-12
230.0,4.52497e-12
240.0,4.53725e-12
250.0,4.54791e-12
260.0,4.57353e-12
270.0,4.58861e-12
280.0,4.61822e-12
290.0,4.6381e-12
300.0,4.67045e-12
310.0,4.69655e-12
320.0,4.72833e-12
330.0,4.75645e-12
340.0,4.7901e-12
350.0,4.82381e-12
360.0,4.85805e-12
370.0,4.89245e-12
380.0,4.93053e-12
390.0,4.96353e-12
400.0,5.00462e-12
410.0,5.0448e-12
420.0,5.08338e-12
430.0,5.11782e-12
440.0,5.16755e-12
450.0,5.20567e-12
460.0,5.24997e-12
470.0,5.29306e-12
480.0,5.33482e-12
490.0,5.38422e-12
500.0,5.42552e-12
510.0,5.47555e-12
520.0,5.51812e-12
530.0,5.56972e-12
540.0,5.61462e-12
550.0,5.65714e-12
560.0,5.71174e-12
570.0,5.7614e-12
580.0,5.81006e-12
590.0,5.85572e-12
600.0,5.91154e-12
610.0,5.96484e-12
620.0,6.0161e-12
630.0,6.06333e-12
640.0,6.12167e-12
650.0,6.17218e-12
660.0,6.22686e-12
670.0,6.27967e-12
680.0,6.3349e-12
690.0,6.39098e-12
700.0,6.4461e-12
800.0,7.02931e-12
900.0,7.65291e-12
1000.0,8.31987e-12
1100.0,9.02604e-12
1200.0,9.77377e-12
1300.0,1.05573e-11
1400.0,1.1379e-11
1500.0,1.2237e-11
1600.0,1.31251e-11
1700.0,1.40474e-11
1800.0,1.49968e-11
1900.0,1.59724e-11
2000.0,1.69716e-11
2100.0,1.79931e-11
2200.0,1.90321e-11
2300.0,2.00879e-11
2400.0,2.11556e-11
2500.0,2.22333e-11
2600.0,2.33194e-11
2700.0,2.44108e-11
2800.0,2.55037e-11
2900.0,2.6598e-11
3000.0,2.76908e-11
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
5 atm
T,R->P3
200.0,4.49902e-12
210.0,4.49894e-12
220.0,4.51121e-12
230.0,4.52458e-12
240.0,4.53687e-12
250.0,4.54754e-12
260.0,4.57318e-12
270.0,4.58826e-12
280.0,4.61788e-12
290.0,4.63777e-12
300.0,4.67013e-12
310.0,4.69624e-12
320.0,4.72802e-12
330.0,4.75614e-12
340.0,4.7898e-12
350.0,4.82352e-12
360.0,4.85776e-12
370.0,4.89217e-12
380.0,4.93025e-12
390.0,4.96326e-12
400.0,5.00435e-12
410.0,5.04454e-12
420.0,5.08311e-12
430.0,5.11756e-12
440.0,5.1673e-12
450.0,5.20541e-12
460.0,5.24972e-12
470.0,5.29281e-12
480.0,5.33457e-12
490.0,5.38398e-12
500.0,5.42528e-12
510.0,5.47531e-12
520.0,5.51788e-12
530.0,5.56949e-12
540.0,5.61439e-12
550.0,5.65691e-12
560.0,5.71151e-12
570.0,5.76117e-12
580.0,5.80984e-12
590.0,5.85549e-12
600.0,5.91132e-12
610.0,5.96462e-12
620.0,6.01588e-12
630.0,6.06311e-12
640.0,6.12145e-12
650.0,6.17196e-12
660.0,6.22665e-12
670.0,6.27945e-12
680.0,6.33468e-12
690.0,6.39077e-12
700.0,6.44589e-12
800.0,7.02911e-12
900.0,7.65272e-12
1000.0,8.31968e-12
1100.0,9.02586e-12
1200.0,9.77359e-12
1300.0,1.05571e-11
1400.0,1.13788e-11
1500.0,1.22369e-11
1600.0,1.31249e-11
1700.0,1.40472e-11
1800.0,1.49966e-11
1900.0,1.59722e-11
2000.0,1.69715e-11
2100.0,1.79929e-11
2200.0,1.9032e-11
2300.0,2.00878e-11
2400.0,2.11554e-11
2500.0,2.22332e-11
2600.0,2.33193e-11
2700.0,2.44107e-11
2800.0,2.55036e-11
2900.0,2.65979e-11
3000.0,2.76906e-11
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
15 atm
T,R->P3
200.0,4.49685e-12
210.0,4.49684e-12
220.0,4.50919e-12
230.0,4.52263e-12
240.0,4.53498e-12
250.0,4.54572e-12
260.0,4.5714e-12
270.0,4.58654e-12
280.0,4.6162e-12
290.0,4.63612e-12
300.0,4.66852e-12
310.0,4.69466e-12
320.0,4.72648e-12
330.0,4.75463e-12
340.0,4.78832e-12
350.0,4.82206e-12
360.0,4.85632e-12
370.0,4.89075e-12
380.0,4.92886e-12
390.0,4.96189e-12
400.0,5.003e-12
410.0,5.0432e-12
420.0,5.08179e-12
430.0,5.11626e-12
440.0,5.16601e-12
450.0,5.20414e-12
460.0,5.24846e-12
470.0,5.29156e-12
480.0,5.33334e-12
490.0,5.38275e-12
500.0,5.42407e-12
510.0,5.47411e-12
520.0,5.51669e-12
530.0,5.56831e-12
540.0,5.61322e-12
550.0,5.65575e-12
560.0,5.71036e-12
570.0,5.76003e-12
580.0,5.8087e-12
590.0,5.85437e-12
600.0,5.9102e-12
610.0,5.9635e-12
620.0,6.01477e-12
630.0,6.06201e-12
640.0,6.12036e-12
650.0,6.17087e-12
660.0,6.22557e-12
670.0,6.27838e-12
680.0,6.33361e-12
690.0,6.3897e-12
700.0,6.44483e-12
800.0,7.0281e-12
900.0,7.65175e-12
1000.0,8.31874e-12
1100.0,9.02495e-12
1200.0,9.7727e-12
1300.0,1.05562e-11
1400.0,1.1378e-11
1500.0,1.2236e-11
1600.0,1.31241e-11
1700.0,1.40464e-11
1800.0,1.49958e-11
1900.0,1.59715e-11
2000.0,1.69707e-11
2100.0,1.79922e-11
2200.0,1.90313e-11
2300.0,2.00871e-11
2400.0,2.11548e-11
2500.0,2.22325e-11
2600.0,2.33187e-11
2700.0,2.44101e-11
2800.0,2.5503e-11
2900.0,2.65973e-11
3000.0,2.76901e-11
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
25 atm
T,R->P3
200.0,4.49467e-12
210.0,4.49475e-12
220.0,4.50717e-12
230.0,4.52068e-12
240.0,4.53309e-12
250.0,4.54389e-12
260.0,4.56962e-12
270.0,4.58481e-12
280.0,4.61451e-12
290.0,4.63448e-12
300.0,4.66691e-12
310.0,4.69309e-12
320.0,4.72494e-12
330.0,4.75312e-12
340.0,4.78683e-12
350.0,4.8206e-12
360.0,4.85489e-12
370.0,4.88934e-12
380.0,4.92747e-12
390.0,4.96052e-12
400.0,5.00165e-12
410.0,5.04187e-12
420.0,5.08048e-12
430.0,5.11496e-12
440.0,5.16472e-12
450.0,5.20287e-12
460.0,5.2472e-12
470.0,5.29032e-12
480.0,5.3321e-12
490.0,5.38153e-12
500.0,5.42286e-12
510.0,5.47291e-12
520.0,5.5155e-12
530.0,5.56712e-12
540.0,5.61205e-12
550.0,5.65459e-12
560.0,5.7092e-12
570.0,5.75888e-12
580.0,5.80756e-12
