========================================
O+H2_B1_Frequencies_1_0.05.out
--
T,P1->P2
570.0,4.80073e-15
580.0,5.68634e-15
590.0,6.70524e-15
600.0,7.87276e-15
610.0,9.20539e-15
620.0,1.07208e-14
630.0,1.24379e-14
640.0,1.43769e-14
650.0,1.65592e-14
660.0,1.90076e-14
670.0,2.17462e-14
680.0,2.48004e-14
690.0,2.8197e-14
700.0,3.19642e-14
800.0,9.72059e-14
900.0,2.40729e-13
1000.0,5.12728e-13
1100.0,9.74458e-13
1200.0,1.6955e-12
1300.0,2.75097e-12
1400.0,4.21895e-12
1500.0,6.17843e-12
1600.0,8.70767e-12
1700.0,1.1883e-11
1800.0,1.57781e-11
1900.0,2.04632e-11
2000.0,2.6005e-11
2100.0,3.24666e-11
2200.0,3.9907e-11
2300.0,4.83817e-11
2400.0,5.79426e-11
========================================
O+H2_P1_Frequencies_1_0.05.out
--
T,P1->P2
200.0,6.76525e-20
210.0,1.06974e-19
220.0,1.67121e-19
230.0,2.58153e-19
240.0,3.94974e-19
250.0,5.98528e-19
260.0,8.99985e-19
270.0,1.34219e-18
280.0,1.98537e-18
290.0,2.91366e-18
300.0,4.23952e-18
310.0,6.11786e-18
320.0,8.75305e-18
330.0,1.24116e-17
340.0,1.74446e-17
350.0,2.42996e-17
360.0,3.35415e-17
370.0,4.58825e-17
380.0,6.22064e-17
390.0,8.35975e-17
400.0,1.11372e-16
410.0,1.47118e-16
420.0,1.92731e-16
430.0,2.50455e-16
440.0,3.22923e-16
450.0,4.1321e-16
460.0,5.24868e-16
470.0,6.61983e-16
480.0,8.29219e-16
490.0,1.03187e-15
500.0,1.27591e-15
510.0,1.56805e-15
520.0,1.91578e-15
530.0,2.3274e-15
540.0,2.81212e-15
550.0,3.38006e-15
560.0,4.04232e-15
570.0,4.81102e-15
580.0,5.69932e-15
590.0,6.72153e-15
600.0,7.89306e-15
610.0,9.23052e-15
620.0,1.07517e-14
630.0,1.24758e-14
640.0,1.4423e-14
650.0,1.6615e-14
660.0,1.90748e-14
670.0,2.18267e-14
680.0,2.48964e-14
690.0,2.83111e-14
700.0,3.20991e-14
800.0,9.77921e-14
900.0,2.42632e-13
1000.0,5.17731e-13
1100.0,9.85713e-13
1200.0,1.71798e-12
1300.0,2.79187e-12
1400.0,4.28805e-12
1500.0,6.28835e-12
1600.0,8.87405e-12
1700.0,1.21247e-11
1800.0,1.6117e-11
1900.0,2.09247e-11
2000.0,2.66175e-11
2100.0,3.32615e-11
2200.0,4.0919e-11
2300.0,4.96484e-11
2400.0,5.95043e-11
========================================
O+H2_B1_Energy_1_17.48795.out
--
T,P1->P2
200.0,5.96549e-20
210.0,9.48946e-20
220.0,1.49059e-19
230.0,2.31401e-19
240.0,3.5566e-19
250.0,5.41215e-19
260.0,8.16957e-19
270.0,1.22274e-18
280.0,1.81469e-18
290.0,2.6714e-18
300.0,3.89822e-18
310.0,5.64049e-18
320.0,8.09038e-18
330.0,1.14991e-17
340.0,1.61978e-17
350.0,2.26099e-17
360.0,3.12704e-17
370.0,4.28549e-17
380.0,5.8203e-17
390.0,7.83463e-17
400.0,1.04539e-16
410.0,1.38295e-16
420.0,1.81426e-16
430.0,2.36075e-16
440.0,3.04764e-16
450.0,3.90437e-16
460.0,4.96502e-16
470.0,6.26878e-16
480.0,7.86045e-16
490.0,9.79093e-16
500.0,1.21176e-15
510.0,1.49052e-15
520.0,1.82257e-15
530.0,2.21592e-15
540.0,2.67944e-15
550.0,3.22289e-15
560.0,3.85699e-15
570.0,4.59342e-15
580.0,5.44493e-15
590.0,6.4253e-15
600.0,7.54944e-15
610.0,8.83341e-15
620.0,1.02944e-14
630.0,1.1951e-14
640.0,1.38227e-14
650.0,1.59305e-14
660.0,1.82966e-14
670.0,2.09447e-14
680.0,2.38995e-14
690.0,2.71873e-14
700.0,3.08357e-14
800.0,9.41962e-14
900.0,2.34093e-13
1000.0,4.99989e-13
1100.0,9.52421e-13
1200.0,1.66032e-12
1300.0,2.69824e-12
1400.0,4.14381e-12
1500.0,6.07566e-12
1600.0,8.57181e-12
1700.0,1.17084e-11
1800.0,1.55591e-11
1900.0,2.0194e-11
2000.0,2.56799e-11
2100.0,3.20799e-11
2200.0,3.94532e-11
2300.0,4.78553e-11
2400.0,5.73383e-11
========================================
O+H2_P2_Energy_1_17.48795.out
--
T,P1->P2
200.0,6.76524e-20
210.0,1.06974e-19
220.0,1.6712e-19
230.0,2.58152e-19
240.0,3.94971e-19
250.0,5.9852e-19
260.0,8.99969e-19
270.0,1.34216e-18
280.0,1.98531e-18
290.0,2.91353e-18
300.0,4.23927e-18
310.0,6.11739e-18
320.0,8.75219e-18
330.0,1.24101e-17
340.0,1.7442e-17
350.0,2.42951e-17
360.0,3.35341e-17
370.0,4.58706e-17
380.0,6.21873e-17
390.0,8.35675e-17
400.0,1.11326e-16
410.0,1.47048e-16
420.0,1.92627e-16
430.0,2.50301e-16
440.0,3.227e-16
450.0,4.1289e-16
460.0,5.24416e-16
470.0,6.61352e-16
480.0,8.28347e-16
490.0,1.03068e-15
500.0,1.2743e-15
510.0,1.5659e-15
520.0,1.91292e-15
530.0,2.32365e-15
540.0,2.80724e-15
550.0,3.37376e-15
560.0,4.03424e-15
570.0,4.80073e-15
580.0,5.68634e-15
590.0,6.70524e-15
600.0,7.87276e-15
610.0,9.20539e-15
620.0,1.07208e-14
630.0,1.24379e-14
640.0,1.43769e-14
650.0,1.65592e-14
660.0,1.90076e-14
670.0,2.17462e-14
680.0,2.48004e-14
690.0,2.8197e-14
700.0,3.19642e-14
800.0,9.72059e-14
900.0,2.40729e-13
1000.0,5.12728e-13
1100.0,9.74458e-13
1200.0,1.6955e-12
1300.0,2.75097e-12
1400.0,4.21895e-12
1500.0,6.17843e-12
1600.0,8.70767e-12
1700.0,1.1883e-11
1800.0,1.57781e-11
1900.0,2.04632e-11
2000.0,2.6005e-11
2100.0,3.24666e-11
2200.0,3.9907e-11
2300.0,4.83817e-11
2400.0,5.79426e-11
========================================
O+H2_P1_Energy_1_17.48795.out
--
T,P1->P2
200.0,7.6722e-20
210.0,1.2059e-19
220.0,1.87369e-19
230.0,2.87995e-19
240.0,4.38627e-19
250.0,6.61894e-19
260.0,9.91416e-19
270.0,1.47325e-18
280.0,2.17197e-18
290.0,3.17761e-18
300.0,4.61015e-18
310.0,6.63461e-18
320.0,9.46814e-18
330.0,1.33933e-17
340.0,1.87817e-17
350.0,2.6106e-17
360.0,3.59618e-17
370.0,4.90984e-17
380.0,6.64443e-17
390.0,8.91367e-17
400.0,1.18553e-16
410.0,1.56355e-16
420.0,2.04519e-16
430.0,2.65384e-16
440.0,3.41691e-16
450.0,4.36634e-16
460.0,5.539e-16
470.0,6.97722e-16
480.0,8.72927e-16
490.0,1.08499e-15
500.0,1.34007e-15
510.0,1.64509e-15
520.0,2.00776e-15
530.0,2.43663e-15
540.0,2.94114e-15
550.0,3.53168e-15
560.0,4.21963e-15
570.0,5.01739e-15
580.0,5.93845e-15
590.0,6.99738e-15
600.0,8.20993e-15
610.0,9.59303e-15
620.0,1.11648e-14
630.0,1.29447e-14
640.0,1.49534e-14
650.0,1.72128e-14
660.0,1.97462e-14
670.0,2.25784e-14
680.0,2.57353e-14
690.0,2.92442e-14
700.0,3.31341e-14
800.0,1.00312e-13
900.0,2.47554e-13
1000.0,5.25793e-13
1100.0,9.97004e-13
1200.0,1.73143e-12
1300.0,2.80474e-12
1400.0,4.29546e-12
1500.0,6.28295e-12
1600.0,8.84569e-12
1700.0,1.20602e-11
1800.0,1.60002e-11
1900.0,2.0736e-11
2000.0,2.63343e-11
2100.0,3.28579e-11
2200.0,4.0366e-11
2300.0,4.89139e-11
2400.0,5.85533e-11
========================================
O+H2_P1_SymmetryFactor_1_0.05.out
--
T,P1->P2
200.0,7.1035e-20
210.0,1.12322e-19
220.0,1.75476e-19
230.0,2.71059e-19
240.0,4.14719e-19
250.0,6.28446e-19
260.0,9.44968e-19
270.0,1.40927e-18
280.0,2.08457e-18
290.0,3.05921e-18
300.0,4.45123e-18
310.0,6.42326e-18
320.0,9.1898e-18
330.0,1.30306e-17
340.0,1.83141e-17
350.0,2.55099e-17
360.0,3.52108e-17
370.0,4.81641e-17
380.0,6.52967e-17
390.0,8.77459e-17
400.0,1.16892e-16
410.0,1.544e-16
420.0,2.02258e-16
430.0,2.62816e-16
440.0,3.38835e-16
450.0,4.33535e-16
460.0,5.50637e-16
470.0,6.94419e-16
480.0,8.69765e-16
490.0,1.08222e-15
500.0,1.33802e-15
510.0,1.6442e-15
520.0,2.00857e-15
530.0,2.43984e-15
540.0,2.9476e-15
550.0,3.54244e-15
560.0,4.23595e-15
570.0,5.04077e-15
580.0,5.97065e-15
590.0,7.0405e-15
600.0,8.2664e-15
610.0,9.66566e-15
620.0,1.12568e-14
630.0,1.30598e-14
640.0,1.50958e-14
650.0,1.73872e-14
660.0,1.9958e-14
670.0,2.28335e-14
680.0,2.60405e-14
690.0,2.96069e-14
700.0,3.35624e-14
800.0,1.02066e-13
900.0,2.52766e-13
1000.0,5.38365e-13
1100.0,1.02318e-12
1200.0,1.78028e-12
1300.0,2.88852e-12
1400.0,4.4299e-12
1500.0,6.48736e-12
1600.0,9.14306e-12
1700.0,1.24772e-11
1800.0,1.6567e-11
1900.0,2.14864e-11
2000.0,2.73053e-11
2100.0,3.40899e-11
2200.0,4.19023e-11
2300.0,5.08008e-11
2400.0,6.08398e-11
========================================
O+H2_P2_SymmetryFactor_1_0.05.out
--
T,P1->P2
200.0,6.76524e-20
210.0,1.06974e-19
220.0,1.6712e-19
230.0,2.58152e-19
240.0,3.94971e-19
250.0,5.9852e-19
260.0,8.99969e-19
270.0,1.34216e-18
280.0,1.98531e-18
290.0,2.91353e-18
300.0,4.23927e-18
310.0,6.11739e-18
320.0,8.75219e-18
330.0,1.24101e-17
340.0,1.7442e-17
350.0,2.42951e-17
360.0,3.35341e-17
370.0,4.58706e-17
380.0,6.21873e-17
390.0,8.35675e-17
400.0,1.11326e-16
410.0,1.47048e-16
420.0,1.92627e-16
430.0,2.50301e-16
440.0,3.227e-16
450.0,4.1289e-16
460.0,5.24416e-16
470.0,6.61352e-16
480.0,8.28347e-16
490.0,1.03068e-15
500.0,1.2743e-15
510.0,1.5659e-15
520.0,1.91292e-15
530.0,2.32365e-15
540.0,2.80724e-15
550.0,3.37376e-15
560.0,4.03424e-15
570.0,4.80073e-15
580.0,5.68634e-15
590.0,6.70524e-15
600.0,7.87276e-15
610.0,9.20539e-15
620.0,1.07208e-14
630.0,1.24379e-14
640.0,1.43769e-14
650.0,1.65592e-14
660.0,1.90076e-14
670.0,2.17462e-14
680.0,2.48004e-14
690.0,2.8197e-14
700.0,3.19642e-14
800.0,9.72059e-14
900.0,2.40729e-13
1000.0,5.12728e-13
1100.0,9.74458e-13
1200.0,1.6955e-12
1300.0,2.75097e-12
1400.0,4.21895e-12
1500.0,6.17843e-12
1600.0,8.70767e-12
1700.0,1.1883e-11
1800.0,1.57781e-11
1900.0,2.04632e-11
2000.0,2.6005e-11
2100.0,3.24666e-11
2200.0,3.9907e-11
2300.0,4.83817e-11
2400.0,5.79426e-11
========================================
O+H2_B1_SymmetryFactor_1_0.05.out
--
T,P1->P2
200.0,6.44309e-20
210.0,1.0188e-19
220.0,1.59162e-19
230.0,2.45859e-19
240.0,3.76163e-19
250.0,5.70019e-19
260.0,8.57113e-19
270.0,1.27825e-18
280.0,1.89077e-18
290.0,2.77479e-18
300.0,4.0374e-18
310.0,5.82608e-18
320.0,8.33542e-18
330.0,1.18191e-17
340.0,1.66114e-17
350.0,2.31382e-17
360.0,3.19373e-17
370.0,4.36862e-17
380.0,5.9226e-17
390.0,7.95881e-17
400.0,1.06024e-16
410.0,1.40046e-16
420.0,1.83454e-16
430.0,2.38382e-16
440.0,3.07333e-16
450.0,3.93229e-16
460.0,4.99444e-16
470.0,6.29859e-16
480.0,7.88902e-16
490.0,9.81602e-16
500.0,1.21362e-15
510.0,1.49133e-15
520.0,1.82183e-15
530.0,2.213e-15
540.0,2.67356e-15
550.0,3.2131e-15
560.0,3.84213e-15
570.0,4.57213e-15
580.0,5.41556e-15
590.0,6.38594e-15
600.0,7.49787e-15
610.0,8.76703e-15
620.0,1.02103e-14
630.0,1.18456e-14
640.0,1.36923e-14
650.0,1.57707e-14
660.0,1.81025e-14
670.0,2.07107e-14
680.0,2.36195e-14
690.0,2.68543e-14
700.0,3.04421e-14
800.0,9.25771e-14
900.0,2.29266e-13
1000.0,4.88313e-13
1100.0,9.28055e-13
1200.0,1.61477e-12
1300.0,2.61997e-12
1400.0,4.01805e-12
1500.0,5.88422e-12
1600.0,8.29302e-12
1700.0,1.13172e-11
1800.0,1.50268e-11
1900.0,1.94888e-11
2000.0,2.47667e-11
2100.0,3.09205e-11
2200.0,3.80066e-11
2300.0,4.60778e-11
2400.0,5.51835e-11
========================================
O+H2_B1_ImaginaryFrequency_1_0.05.out
--
T,P1->P2
200.0,1.26625e-19
210.0,1.95019e-19
220.0,2.96741e-19
230.0,4.46302e-19
240.0,6.64919e-19
250.0,9.80866e-19
260.0,1.43687e-18
270.0,2.08863e-18
280.0,3.01309e-18
290.0,4.317e-18
300.0,6.13689e-18
310.0,8.66268e-18
320.0,1.21384e-17
330.0,1.68745e-17
340.0,2.32826e-17
350.0,3.18767e-17
360.0,4.32951e-17
370.0,5.83402e-17
380.0,7.79995e-17
390.0,1.03474e-16
400.0,1.36205e-16
410.0,1.77929e-16
420.0,2.30702e-16
430.0,2.96937e-16
440.0,3.7946e-16
450.0,4.81554e-16
460.0,6.06992e-16
470.0,7.60093e-16
480.0,9.4577e-16
490.0,1.16958e-15
500.0,1.43777e-15
510.0,1.75734e-15
520.0,2.13607e-15
530.0,2.58257e-15
540.0,3.10636e-15
550.0,3.71786e-15
560.0,4.4285e-15
570.0,5.2507e-15
580.0,6.19797e-15
590.0,7.28489e-15
600.0,8.5272e-15
610.0,9.94179e-15
620.0,1.15468e-14
630.0,1.33615e-14
640.0,1.54066e-14
650.0,1.77039e-14
660.0,2.02765e-14
670.0,2.31492e-14
680.0,2.63476e-14
690.0,2.9899e-14
700.0,3.3832e-14
800.0,1.01426e-13
900.0,2.48808e-13
1000.0,5.26429e-13
1100.0,9.95675e-13
1200.0,1.72614e-12
1300.0,2.79286e-12
1400.0,4.27378e-12
1500.0,6.24768e-12
1600.0,8.79263e-12
1700.0,1.19848e-11
1800.0,1.58975e-11
1900.0,2.06008e-11
2000.0,2.61614e-11
2100.0,3.2642e-11
2200.0,4.01016e-11
2300.0,4.85955e-11
2400.0,5.81755e-11
