========================================
oh+h2_B1_Frequencies_1_0.05.out
--
T,P1->P2
370.0,8.08396e-14
380.0,9.05079e-14
390.0,1.0099e-13
400.0,1.12322e-13
410.0,1.2451e-13
420.0,1.3763e-13
430.0,1.51672e-13
440.0,1.66686e-13
450.0,1.8268e-13
460.0,1.99702e-13
470.0,2.17776e-13
480.0,2.36912e-13
490.0,2.57155e-13
500.0,2.78505e-13
510.0,3.0099e-13
520.0,3.24652e-13
530.0,3.49522e-13
540.0,3.75553e-13
550.0,4.02837e-13
560.0,4.31403e-13
570.0,4.61171e-13
580.0,4.92261e-13
590.0,5.24653e-13
600.0,5.5839e-13
610.0,5.93436e-13
620.0,6.29863e-13
630.0,6.67664e-13
640.0,7.06876e-13
650.0,7.47476e-13
660.0,7.89519e-13
670.0,8.33005e-13
680.0,8.7795e-13
690.0,9.2437e-13
700.0,9.72292e-13
800.0,1.53682e-12
900.0,2.26657e-12
1000.0,3.17496e-12
1100.0,4.27453e-12
1200.0,5.57705e-12
1300.0,7.09349e-12
1400.0,8.83374e-12
1500.0,1.08073e-11
1600.0,1.30224e-11
1700.0,1.5487e-11
1800.0,1.82079e-11
1900.0,2.11913e-11
2000.0,2.44429e-11
2100.0,2.79676e-11
2200.0,3.17708e-11
2300.0,3.58558e-11
2400.0,4.02272e-11
========================================
oh+h2_P1_Frequencies_1_0.05.out
--
T,P1->P2
200.0,7.01419e-15
210.0,8.24025e-15
220.0,9.6893e-15
230.0,1.13868e-14
240.0,1.3376e-14
250.0,1.56626e-14
260.0,1.83089e-14
270.0,2.13394e-14
280.0,2.48057e-14
290.0,2.8709e-14
300.0,3.30992e-14
310.0,3.8027e-14
320.0,4.35286e-14
330.0,4.9646e-14
340.0,5.63904e-14
350.0,6.38071e-14
360.0,7.1951e-14
370.0,8.08396e-14
380.0,9.05079e-14
390.0,1.0099e-13
400.0,1.12322e-13
410.0,1.2451e-13
420.0,1.3763e-13
430.0,1.51672e-13
440.0,1.66687e-13
450.0,1.82681e-13
460.0,1.99702e-13
470.0,2.17777e-13
480.0,2.36913e-13
490.0,2.57156e-13
500.0,2.78508e-13
510.0,3.00994e-13
520.0,3.24656e-13
530.0,3.49528e-13
540.0,3.7556e-13
550.0,4.02845e-13
560.0,4.31414e-13
570.0,4.61184e-13
580.0,4.92278e-13
590.0,5.24674e-13
600.0,5.58416e-13
610.0,5.93467e-13
620.0,6.299e-13
630.0,6.67709e-13
640.0,7.0693e-13
650.0,7.4754e-13
660.0,7.89595e-13
670.0,8.33094e-13
680.0,8.78054e-13
690.0,9.24491e-13
700.0,9.72433e-13
800.0,1.53735e-12
900.0,2.26805e-12
1000.0,3.17841e-12
1100.0,4.28151e-12
1200.0,5.58978e-12
1300.0,7.11488e-12
1400.0,8.86741e-12
1500.0,1.08576e-11
1600.0,1.30945e-11
1700.0,1.55866e-11
1800.0,1.83414e-11
1900.0,2.13659e-11
2000.0,2.46663e-11
2100.0,2.8248e-11
2200.0,3.2117e-11
2300.0,3.6277e-11
2400.0,4.07333e-11
========================================
oh+h2_B1_Energy_1_17.48795.out
--
T,P1->P2
200.0,6.18502e-15
210.0,7.3098e-15
220.0,8.64216e-15
230.0,1.02068e-14
240.0,1.20447e-14
250.0,1.4163e-14
260.0,1.66201e-14
270.0,1.94406e-14
280.0,2.26739e-14
290.0,2.63231e-14
300.0,3.04364e-14
310.0,3.50624e-14
320.0,4.02371e-14
330.0,4.60014e-14
340.0,5.2368e-14
350.0,5.93811e-14
360.0,6.70939e-14
370.0,7.5525e-14
380.0,8.47091e-14
390.0,9.46806e-14
400.0,1.05474e-13
410.0,1.17099e-13
420.0,1.29627e-13
430.0,1.43052e-13
440.0,1.57422e-13
450.0,1.72746e-13
460.0,1.89072e-13
470.0,2.06424e-13
480.0,2.24813e-13
490.0,2.44283e-13
500.0,2.64837e-13
510.0,2.86501e-13
520.0,3.09317e-13
530.0,3.33317e-13
540.0,3.58456e-13
550.0,3.84823e-13
560.0,4.12449e-13
570.0,4.41256e-13
580.0,4.71363e-13
590.0,5.02749e-13
600.0,5.35458e-13
610.0,5.69457e-13
620.0,6.04813e-13
630.0,6.41525e-13
640.0,6.79625e-13
650.0,7.19094e-13
660.0,7.59987e-13
670.0,8.02303e-13
680.0,8.46058e-13
690.0,8.91269e-13
700.0,9.37964e-13
800.0,1.48924e-12
900.0,2.20408e-12
1000.0,3.09607e-12
1100.0,4.17787e-12
1200.0,5.46133e-12
1300.0,6.95752e-12
1400.0,8.67639e-12
1500.0,1.06275e-11
1600.0,1.28193e-11
1700.0,1.52594e-11
1800.0,1.79551e-11
1900.0,2.09125e-11
2000.0,2.41373e-11
2100.0,2.76345e-11
2200.0,3.14095e-11
2300.0,3.54657e-11
2400.0,3.98077e-11
========================================
oh+h2_P2_Energy_1_17.48795.out
--
T,P1->P2
200.0,7.01419e-15
210.0,8.24025e-15
220.0,9.6893e-15
230.0,1.13868e-14
240.0,1.3376e-14
250.0,1.56626e-14
260.0,1.83089e-14
270.0,2.13394e-14
280.0,2.48057e-14
290.0,2.8709e-14
300.0,3.30992e-14
310.0,3.8027e-14
320.0,4.35286e-14
330.0,4.9646e-14
340.0,5.63904e-14
350.0,6.38071e-14
360.0,7.19509e-14
370.0,8.08396e-14
380.0,9.05079e-14
390.0,1.0099e-13
400.0,1.12322e-13
410.0,1.2451e-13
420.0,1.3763e-13
430.0,1.51672e-13
440.0,1.66686e-13
450.0,1.8268e-13
460.0,1.99702e-13
470.0,2.17776e-13
480.0,2.36912e-13
490.0,2.57155e-13
500.0,2.78505e-13
510.0,3.0099e-13
520.0,3.24652e-13
530.0,3.49522e-13
540.0,3.75553e-13
550.0,4.02837e-13
560.0,4.31403e-13
570.0,4.61171e-13
580.0,4.92261e-13
590.0,5.24653e-13
600.0,5.5839e-13
610.0,5.93436e-13
620.0,6.29863e-13
630.0,6.67664e-13
640.0,7.06876e-13
650.0,7.47476e-13
660.0,7.89519e-13
670.0,8.33005e-13
680.0,8.7795e-13
690.0,9.2437e-13
700.0,9.72292e-13
800.0,1.53682e-12
900.0,2.26657e-12
1000.0,3.17496e-12
1100.0,4.27453e-12
1200.0,5.57705e-12
1300.0,7.09349e-12
1400.0,8.83374e-12
1500.0,1.08073e-11
1600.0,1.30224e-11
1700.0,1.5487e-11
1800.0,1.82079e-11
1900.0,2.11913e-11
2000.0,2.44429e-11
2100.0,2.79676e-11
2200.0,3.17708e-11
2300.0,3.58558e-11
2400.0,4.02272e-11
========================================
oh+h2_P1_Energy_1_17.48795.out
--
T,P1->P2
200.0,7.95452e-15
210.0,9.28913e-15
220.0,1.08633e-14
230.0,1.27031e-14
240.0,1.48544e-14
250.0,1.7321e-14
260.0,2.01693e-14
270.0,2.34236e-14
280.0,2.7138e-14
290.0,3.13111e-14
300.0,3.5995e-14
310.0,4.12421e-14
320.0,4.70893e-14
330.0,5.35794e-14
340.0,6.07217e-14
350.0,6.85631e-14
360.0,7.71597e-14
370.0,8.65282e-14
380.0,9.67036e-14
390.0,1.07721e-13
400.0,1.19614e-13
410.0,1.3239e-13
420.0,1.46127e-13
430.0,1.60812e-13
440.0,1.76496e-13
450.0,1.93185e-13
460.0,2.10929e-13
470.0,2.29752e-13
480.0,2.49662e-13
490.0,2.70704e-13
500.0,2.92879e-13
510.0,3.16212e-13
520.0,3.40747e-13
530.0,3.66516e-13
540.0,3.93466e-13
550.0,4.21694e-13
560.0,4.51229e-13
570.0,4.81984e-13
580.0,5.14086e-13
590.0,5.47512e-13
600.0,5.82305e-13
610.0,6.18426e-13
620.0,6.5595e-13
630.0,6.94869e-13
640.0,7.3522e-13
650.0,7.76978e-13
660.0,8.20199e-13
670.0,8.64883e-13
680.0,9.11044e-13
690.0,9.58699e-13
700.0,1.00788e-12
800.0,1.58593e-12
900.0,2.33083e-12
1000.0,3.25586e-12
1100.0,4.37344e-12
1200.0,5.69522e-12
1300.0,7.23212e-12
1400.0,8.99393e-12
1500.0,1.09901e-11
1600.0,1.32288e-11
1700.0,1.57179e-11
1800.0,1.84642e-11
1900.0,2.14738e-11
2000.0,2.47523e-11
2100.0,2.83047e-11
2200.0,3.21363e-11
2300.0,3.62502e-11
2400.0,4.06512e-11
========================================
oh+h2_P1_SymmetryFactor_1_0.05.out
--
T,P1->P2
200.0,7.3649e-15
210.0,8.65226e-15
220.0,1.01738e-14
230.0,1.19561e-14
240.0,1.40448e-14
250.0,1.64457e-14
260.0,1.92244e-14
270.0,2.24063e-14
280.0,2.6046e-14
290.0,3.01444e-14
300.0,3.47542e-14
310.0,3.99283e-14
320.0,4.5705e-14
330.0,5.21283e-14
340.0,5.92099e-14
350.0,6.69975e-14
360.0,7.55485e-14
370.0,8.48816e-14
380.0,9.50333e-14
390.0,1.0604e-13
400.0,1.17938e-13
410.0,1.30735e-13
420.0,1.44512e-13
430.0,1.59256e-13
440.0,1.75021e-13
450.0,1.91814e-13
460.0,2.09687e-13
470.0,2.28665e-13
480.0,2.48758e-13
490.0,2.70012e-13
500.0,2.9243e-13
510.0,3.1604e-13
520.0,3.40884e-13
530.0,3.66998e-13
540.0,3.94331e-13
550.0,4.22979e-13
560.0,4.52974e-13
570.0,4.84229e-13
580.0,5.16874e-13
590.0,5.50886e-13
600.0,5.8631e-13
610.0,6.23108e-13
620.0,6.61356e-13
630.0,7.01048e-13
640.0,7.4222e-13
650.0,7.8485e-13
660.0,8.28995e-13
670.0,8.74656e-13
680.0,9.21847e-13
690.0,9.70588e-13
700.0,1.02091e-12
800.0,1.61367e-12
900.0,2.3799e-12
1000.0,3.33371e-12
1100.0,4.48826e-12
1200.0,5.85591e-12
1300.0,7.44817e-12
1400.0,9.27542e-12
1500.0,1.13477e-11
1600.0,1.36736e-11
1700.0,1.62613e-11
1800.0,1.91182e-11
1900.0,2.22509e-11
2000.0,2.5665e-11
2100.0,2.9366e-11
2200.0,3.33594e-11
2300.0,3.76486e-11
2400.0,4.22386e-11
========================================
oh+h2_P2_SymmetryFactor_1_0.05.out
--
T,P1->P2
200.0,7.01419e-15
210.0,8.24025e-15
220.0,9.6893e-15
230.0,1.13868e-14
240.0,1.3376e-14
250.0,1.56626e-14
260.0,1.83089e-14
270.0,2.13394e-14
280.0,2.48057e-14
290.0,2.8709e-14
300.0,3.30992e-14
310.0,3.8027e-14
320.0,4.35286e-14
330.0,4.9646e-14
340.0,5.63904e-14
350.0,6.38071e-14
360.0,7.19509e-14
370.0,8.08396e-14
380.0,9.05079e-14
390.0,1.0099e-13
400.0,1.12322e-13
410.0,1.2451e-13
420.0,1.3763e-13
430.0,1.51672e-13
440.0,1.66686e-13
450.0,1.8268e-13
460.0,1.99702e-13
470.0,2.17776e-13
480.0,2.36912e-13
490.0,2.57155e-13
500.0,2.78505e-13
510.0,3.0099e-13
520.0,3.24652e-13
530.0,3.49522e-13
540.0,3.75553e-13
550.0,4.02837e-13
560.0,4.31403e-13
570.0,4.61171e-13
580.0,4.92261e-13
590.0,5.24653e-13
600.0,5.5839e-13
610.0,5.93436e-13
620.0,6.29863e-13
630.0,6.67664e-13
640.0,7.06876e-13
650.0,7.47476e-13
660.0,7.89519e-13
670.0,8.33005e-13
680.0,8.7795e-13
690.0,9.2437e-13
700.0,9.72292e-13
800.0,1.53682e-12
900.0,2.26657e-12
1000.0,3.17496e-12
1100.0,4.27453e-12
1200.0,5.57705e-12
1300.0,7.09349e-12
1400.0,8.83374e-12
1500.0,1.08073e-11
1600.0,1.30224e-11
1700.0,1.5487e-11
1800.0,1.82079e-11
1900.0,2.11913e-11
2000.0,2.44429e-11
2100.0,2.79676e-11
2200.0,3.17708e-11
2300.0,3.58558e-11
2400.0,4.02272e-11
========================================
oh+h2_B1_SymmetryFactor_1_0.05.out
--
T,P1->P2
200.0,6.68018e-15
210.0,7.84786e-15
220.0,9.2279e-15
230.0,1.08446e-14
240.0,1.2739e-14
250.0,1.49167e-14
260.0,1.74371e-14
270.0,2.03232e-14
280.0,2.36245e-14
290.0,2.73419e-14
300.0,3.1523e-14
310.0,3.62162e-14
320.0,4.14558e-14
330.0,4.72819e-14
340.0,5.37051e-14
350.0,6.07687e-14
360.0,6.85247e-14
370.0,7.69901e-14
380.0,8.6198e-14
390.0,9.61813e-14
400.0,1.06973e-13
410.0,1.18581e-13
420.0,1.31076e-13
430.0,1.4445e-13
440.0,1.58749e-13
450.0,1.73981e-13
460.0,1.90192e-13
470.0,2.07406e-13
480.0,2.2563e-13
490.0,2.44909e-13
500.0,2.65243e-13
510.0,2.86658e-13
520.0,3.09192e-13
530.0,3.32878e-13
540.0,3.5767e-13
550.0,3.83654e-13
560.0,4.1086e-13
570.0,4.3921e-13
580.0,4.6882e-13
590.0,4.9967e-13
600.0,5.318e-13
610.0,5.65178e-13
620.0,5.99869e-13
630.0,6.35871e-13
640.0,6.73215e-13
650.0,7.11882e-13
660.0,7.51923e-13
670.0,7.93338e-13
680.0,8.36142e-13
690.0,8.80352e-13
700.0,9.25992e-13
800.0,1.46364e-12
900.0,2.15864e-12
1000.0,3.02377e-12
1100.0,4.07098e-12
1200.0,5.31148e-12
1300.0,6.75571e-12
1400.0,8.41308e-12
1500.0,1.02927e-11
1600.0,1.24023e-11
1700.0,1.47495e-11
1800.0,1.73408e-11
1900.0,2.01822e-11
2000.0,2.3279e-11
2100.0,2.66358e-11
2200.0,3.02579e-11
2300.0,3.41484e-11
2400.0,3.83117e-11
========================================
oh+h2_B1_ImaginaryFrequency_1_0.05.out
--
T,P1->P2
200.0,9.44069e-15
210.0,1.0905e-14
220.0,1.26167e-14
230.0,1.45978e-14
240.0,1.69008e-14
250.0,1.95091e-14
260.0,2.25071e-14
270.0,2.59097e-14
280.0,2.9781e-14
290.0,3.40922e-14
300.0,3.89032e-14
310.0,4.42749e-14
320.0,5.02419e-14
330.0,5.68499e-14
340.0,6.40884e-14
350.0,7.201e-14
360.0,8.06842e-14
370.0,9.01143e-14
380.0,1.00335e-13
390.0,1.11382e-13
400.0,1.2329e-13
410.0,1.36048e-13
420.0,1.49768e-13
430.0,1.64404e-13
440.0,1.80026e-13
450.0,1.96623e-13
460.0,2.14259e-13
470.0,2.3296e-13
480.0,2.52718e-13
490.0,2.73595e-13
500.0,2.95574e-13
510.0,3.18683e-13
520.0,3.42979e-13
530.0,3.68505e-13
540.0,3.95152e-13
550.0,4.23071e-13
560.0,4.52303e-13
570.0,4.82677e-13
580.0,5.14404e-13
590.0,5.47426e-13
600.0,5.8181e-13
610.0,6.17469e-13
620.0,6.54525e-13
630.0,6.92951e-13
640.0,7.32798e-13
650.0,7.74008e-13
660.0,8.16674e-13
670.0,8.60777e-13
680.0,9.06332e-13
690.0,9.53357e-13
700.0,1.0019e-12
800.0,1.5723e-12
900.0,2.30756e-12
1000.0,3.22109e-12
1100.0,4.32544e-12
1200.0,5.63244e-12
1300.0,7.15301e-12
1400.0,8.89711e-12
1500.0,1.08743e-11
1600.0,1.30927e-11
1700.0,1.55604e-11
1800.0,1.82841e-11
1900.0,2.12703e-11
2000.0,2.45244e-11
2100.0,2.80513e-11
2200.0,3.18566e-11
2300.0,3.59434e-11
2400.0,4.03166e-11
