Pressure (atm),Temperature (K),B1_Frequencies_1_W1->P3,B1_Frequencies_1_W1->P2,B1_Frequencies_1_W1->P1,B1_Frequencies_1_P1->P2,B1_Frequencies_1_P1->P3,B1_Frequencies_1_P2->P3,B1_Energy_1_W1->P3,B1_Energy_1_W1->P2,B1_Energy_1_W1->P1,B1_Energy_1_P1->P2,B1_Energy_1_P1->P3,B1_Energy_1_P2->P3,W1_Frequencies_1_W1->P3,W1_Frequencies_1_W1->P2,W1_Frequencies_1_W1->P1,W1_Frequencies_1_P1->P2,W1_Frequencies_1_P1->P3,W1_Frequencies_1_P2->P3,B3_Frequencies_1_W1->P3,B3_Frequencies_1_W1->P2,B3_Frequencies_1_W1->P1,B3_Frequencies_1_P1->P2,B3_Frequencies_1_P1->P3,B3_Frequencies_1_P2->P3,B2_SymmetryFactor_1_W1->P3,B2_SymmetryFactor_1_W1->P2,B2_SymmetryFactor_1_W1->P1,B2_SymmetryFactor_1_P1->P2,B2_SymmetryFactor_1_P1->P3,B2_SymmetryFactor_1_P2->P3,B2_Frequencies_1_W1->P3,B2_Frequencies_1_W1->P2,B2_Frequencies_1_W1->P1,B2_Frequencies_1_P1->P2,B2_Frequencies_1_P1->P3,B2_Frequencies_1_P2->P3,B1_SymmetryFactor_1_W1->P3,B1_SymmetryFactor_1_W1->P2,B1_SymmetryFactor_1_W1->P1,B1_SymmetryFactor_1_P1->P2,B1_SymmetryFactor_1_P1->P3,B1_SymmetryFactor_1_P2->P3,B2_HinderRotor_1_W1->P3,B2_HinderRotor_1_W1->P2,B2_HinderRotor_1_W1->P1,B2_HinderRotor_1_P1->P2,B2_HinderRotor_1_P1->P3,B2_HinderRotor_1_P2->P3,W1_Energy_1_W1->P3,W1_Energy_1_W1->P2,W1_Energy_1_W1->P1,W1_Energy_1_P1->P2,W1_Energy_1_P1->P3,W1_Energy_1_P2->P3,B3_Energy_1_W1->P3,B3_Energy_1_W1->P2,B3_Energy_1_W1->P1,B3_Energy_1_P1->P2,B3_Energy_1_P1->P3,B3_Energy_1_P2->P3,B2_Energy_1_W1->P3,B2_Energy_1_W1->P2,B2_Energy_1_W1->P1,B2_Energy_1_P1->P2,B2_Energy_1_P1->P3,B2_Energy_1_P2->P3,B3_SymmetryFactor_1_W1->P3,B3_SymmetryFactor_1_W1->P2,B3_SymmetryFactor_1_W1->P1,B3_SymmetryFactor_1_P1->P2,B3_SymmetryFactor_1_P1->P3,B3_SymmetryFactor_1_P2->P3,W1_SymmetryFactor_1_W1->P3,W1_SymmetryFactor_1_W1->P2,W1_SymmetryFactor_1_W1->P1,W1_SymmetryFactor_1_P1->P2,W1_SymmetryFactor_1_P1->P3,W1_SymmetryFactor_1_P2->P3,W1_HinderRotor_1_W1->P3,W1_HinderRotor_1_W1->P2,W1_HinderRotor_1_W1->P1,W1_HinderRotor_1_P1->P2,W1_HinderRotor_1_P1->P3,W1_HinderRotor_1_P2->P3
0.5,2000.0,8.955286656720594,5.1494037168239375,-0.43820119488459414,-0.6132975193482318,-1.382535450797762,5.989908253705917,1.0423656719631216,0.8152518652300214,-0.1511350360936933,-0.010359192424405373,-0.017258825325066694,0.11707364914882763,-19.894186795635907,-13.746492406916456,-0.9296621193416685,0.00046784333421400517,0.008500338903353681,-0.00945692492880592,-1.794774126716233,0.0,0.0,7.107978113602763e-05,-8.921023727259657,-9.543125174114088,-0.0009059791762762645,-0.9989056072109037,0.00013193064898408893,-0.937895668303032,0.126853792746413,-0.8497490681289535,0.022515476015605468,-1.6920674260363755,0.0002279366807719912,-6.5319159116909,0.8497768223365665,-7.823219147405473,2.5310861527865898,1.7658144681310852,-0.23191245255801068,-0.06738300357268089,-0.13870539880211058,0.8391732312169511,0.0,0.0,0.0,0.0,0.0,0.0,-0.06266281141843635,0.024526761874454562,0.15004298030923666,1.9915037666868656e-06,0.00018372702428519214,-0.00014701476298778986,-0.9786203832366795,-0.003076271583416329,-0.0030873387381831156,3.3370543772361585e-05,-0.25535013662155015,-0.2287254836306181,0.0002626027009419874,-0.8448915375646846,0.00010170819335966804,-0.2413894749246771,0.020550898878662262,-0.14000908754365116,-1.008913827378137,0.0,0.0,1.071683456945669e-05,-0.999953347123242,-0.9999291117579556,-1.518261357057749,-0.7849221004774207,0.22844607522130964,1.3603134663672859e-05,0.00147715196243822,-0.0011243982640858192,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2100.0,9.188343787666808,5.1863628332943,-0.40706477550085246,-0.692948600806824,-1.5017250167518927,5.959757845349054,1.0379375968651574,0.8101885940648434,-0.13692608521612262,-0.01124623328889233,-0.017805688137920436,0.11169344076332301,-20.034082874446614,-13.363546587129346,-0.8581190976486962,0.0005319480311231115,0.0012618053359704266,-0.007982532762382016,-1.8545565494146552,0.0,0.0,8.852011126266876e-05,-9.18670265880697,-9.795230460861172,-0.002389976034271127,-0.9988262702258631,0.0001464575605164095,-0.930766996861447,0.13681424617825902,-0.8384819457086661,0.025013981845805687,-1.7535757033149193,0.000260173007893599,-6.707492605104327,0.9273042364781447,-7.883925417510906,2.5580333001704805,1.7637312923782025,-0.21312102016232698,-0.07509612071016689,-0.1484838266894636,0.8270166973967336,0.0,0.0,0.0,0.0,0.0,0.0,-0.07699865254702437,0.013576433313360045,0.13619867507433828,5.470373279688297e-06,7.947293139379503e-05,-0.00012459107078303187,-0.9653964636039815,-0.00351216875432075,-0.0034815397501212282,2.922253354481234e-05,-0.24366060188942293,-0.21823613449618467,-0.0008112915361294451,-0.8283461603993953,0.0001106188459687147,-0.22853980038443453,0.021497498362827418,-0.133166241261778,-1.011283159087099,0.0,0.0,1.2545392063901658e-05,-0.9999432723288217,-0.999912899823422,-1.5488248001493001,-0.7817584666621676,0.2098904333504246,3.7281390512307005e-05,0.0006723944493083555,-0.0009523067136237772,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2200.0,9.402880319355866,5.220325847248957,-0.3779626792561183,-0.7711122834724244,-1.6175099549889012,5.9278712265629,1.0318291447584222,0.805173937373492,-0.12400974062756052,-0.012103186683594034,-0.018386831676096203,0.1065817548220419,-20.144947296061254,-13.000046285305253,-0.7867406455546869,0.0005690563651123142,-0.005177300542578629,-0.006059291690238499,-1.9135793370483747,0.0,0.0,0.00010590385354345879,-9.435482787397465,-10.030491787508485,-0.0038937807323045828,-0.9987493672732684,0.00016066849029490072,-0.9237961248740099,0.14649026552532432,-0.8275660561305981,0.02744608544890338,-1.812130230551457,0.00029190818851358003,-6.870813748018863,1.0028329117560757,-7.939135251416926,2.5809049099798105,1.7612723389385845,-0.1959112387086633,-0.08263702243621437,-0.15799756040954568,0.815180612940312,0.0,0.0,0.0,0.0,0.0,0.0,-0.08975142124475734,0.0037612516744214126,0.12365813284218438,8.754980305512997e-06,-1.795808362270553e-05,-9.507485387193374e-05,-0.9526775873778186,-0.003948585206499144,-0.0038672179983726775,2.4027744965674688e-05,-0.23299530792800716,-0.20863223168122047,-0.0019034698885081645,-0.8130000574488896,0.00011926842918250508,-0.2168096533435726,0.022407635373721282,-0.12680406396684332,-1.0136477917975502,0.0,0.0,1.4351629667625581e-05,-0.9999333177667207,-0.9998967887793256,-1.5753421124740243,-0.7782996008356851,0.1929009038735009,5.9098826500334104e-05,-8.45072035857175e-05,-0.0007257625200319916,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2300.0,9.60094572573101,5.251642298678371,-0.35072970127372793,-0.8474877586859891,-1.7297038110425849,5.894825336303064,1.0244108270761674,0.8002389361498679,-0.11221897079146853,-0.01292776578901868,-0.018998038379073667,0.10172305598549972,-20.231889547351958,-12.65495749214379,-0.7160708371920163,0.0005660776472888663,-0.010820575577857972,-0.003768851507470535,-1.9715607022667039,0.0,0.0,0.00012311561361323087,-9.668828561979831,-10.250474286169949,-0.0054028913402892715,-0.9986749970440241,0.00017451962835288973,-0.9170042813482091,0.1558655604159581,-0.8170144602175612,0.029806361614685736,-1.8678734492125448,0.000323005330667896,-7.023058861226346,1.0761913610027858,-7.989518147203084,2.600352552148391,1.7585357117984053,-0.1801004062453229,-0.08997959412157507,-0.16723659348506878,0.8036882485192272,0.0,0.0,0.0,0.0,0.0,0.0,-0.10114911237779182,-0.005078447596628455,0.1122495696001274,1.1446306417163156e-05,-0.00010796494888898949,-5.9743493271322985e-05,-0.9404676161196883,-0.004382305146442059,-0.004243140729637894,1.8012118285441256e-05,-0.22321770973994087,-0.19979834309587804,-0.003002678046789171,-0.7987252577276941,0.00012764325916477318,-0.20605857466601357,0.023281793249449376,-0.12087881296271673,-1.0159914687383205,0.0,0.0,1.6126557427878214e-05,-0.9999235340926389,-0.9998808774447662,-1.5984320717487626,-0.7746350645528741,0.17729593584629616,7.622531383112173e-05,-0.000788277664281893,-0.0004545728576379592,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2400.0,9.784310009561821,5.280609455353918,-0.32521238156702437,-0.921873878832248,-1.8382133121853583,5.861071676707469,1.0159811079705754,0.795405360505551,-0.10141411969872556,-0.013719032056572171,-0.019634598303543898,0.09710236701892937,-20.29905226051845,-12.327235128020915,-0.6465032227732863,0.0005172299505470683,-0.01569838450950056,-0.0011814866114256827,-2.0283000682010326,0.0,0.0,0.00014006995346023255,-9.888055987191587,-10.456565926314598,-0.006906167813520043,-0.9986031991946454,0.00018798272896517043,-0.9104050383464469,0.16493189668710131,-0.8068319740675495,0.03209174390541533,-1.9209512856957056,0.0003533693942342708,-7.165271176042478,1.1472795651888728,-8.035644302776483,2.6169110751326143,1.7555981720455271,-0.16553155096407646,-0.09710750546936034,-0.17619568315856202,0.792552877271984,0.0,0.0,0.0,0.0,0.0,0.0,-0.1113800685427066,-0.013074631115406216,0.10182960751165245,1.3331081493181857e-05,-0.00019038581651822264,-1.9698864933127362e-05,-0.9287611881345831,-0.004810908983162628,-0.004608514095828176,1.1360911339667822e-05,-0.21421530335839767,-0.19163922051974167,-0.0041002287124731725,-0.7854118656976744,0.00013573680470391441,-0.1961687012971738,0.024120804650099168,-0.1153510270227302,-1.0183021065172095,0.0,0.0,1.786378867168368e-05,-0.9999139572698336,-0.999865238066874,-1.6186047596243267,-0.7708342208490074,0.1629196704984186,8.717598573601501e-05,-0.0014370732560815454,-0.00014719693284165743,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2500.0,9.954507262581537,5.307481724811932,-0.3012695957489416,-0.994144374834958,-1.9430137852158476,5.826962963222208,1.0067806903052774,0.7906880502793213,-0.09147755231696188,-0.01447694617288351,-0.020291769669858736,0.09270537291303553,-20.34981123975366,-12.015851226670366,-0.5783174857541861,0.00042121789304531455,-0.019856284433100634,0.0016428711438318609,-2.0836594117767335,0.0,0.0,0.00015670472376103528,-10.094347634299812,-10.649999709524925,-0.008395126098936447,-0.9985339705459348,0.00020104124785216926,-0.9040062293481133,0.17368696246005025,-0.7970174536130099,0.03430090028435422,-1.9715090797419563,0.0003829372464976161,-7.298374532875217,1.2160505690538288,-8.078001597622418,2.6310217547103205,1.7525199125063222,-0.15206932595926057,-0.10401158242991769,-0.18487336364146115,0.7817802877005038,0.0,0.0,0.0,0.0,0.0,0.0,-0.12060094499786023,-0.02033719580765677,0.09227771258314992,1.4314129267706283e-05,-0.00026533898797351875,2.411754420365885e-05,-0.9175467546270236,-0.005232601735332078,-0.004962872874300475,4.225720125262573e-06,-0.20589448272782707,-0.18407546109613462,-0.005189467246546595,-0.7729648620580934,0.00014354775703760602,-0.1870403896576417,0.024925738886208398,-0.11018520890822463,-1.0205708707369943,0.0,0.0,1.9558931912254865e-05,-0.9999046120236273,-0.9998499223580849,-1.6362829368382468,-0.7669508277990937,0.14963781269987392,9.13177013632746e-05,-0.0020312662888657715,0.000189137610680204,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2600.0,10.11287194806244,5.332478103947908,-0.27877238700079376,-1.0642290272009811,-2.0441305114990054,5.792773977053916,0.9970038918966349,0.7860966628209733,-0.08230950366401611,-0.015202060775522249,-0.020965039767181604,0.08851848531033737,-20.38693071729107,-11.719812592934007,-0.5117071063001205,0.00027942820391352183,-0.023347497825164633,0.004653442351048462,-2.137548704834978,0.0,0.0,0.00017297583971056735,-10.288766750768396,-10.831873143344282,-0.009863376622108505,-0.9984672772557466,0.00021368738677352174,-0.8978114119463402,0.18213275185771743,-0.787565507205484,0.03643376357107736,-2.019688860405278,0.0004116699889973411,-7.423188420657181,1.282496491958282,-8.117009339594004,2.6430504641516155,1.749348200608387,-0.13959659961394302,-0.11068786640617198,-0.19327110947225665,0.7713707193096719,0.0,0.0,0.0,0.0,0.0,0.0,-0.12894288032982776,-0.02695830016595799,0.08349187658861673,1.4374352242007409e-05,-0.00033311532259268806,7.090669989080216e-05,-0.9068087444771045,-0.005646077134908483,-0.005305996583499721,-3.2695843799371574e-06,-0.19817666499524103,-0.17704025195209944,-0.006265345690622965,-0.7613015892934883,0.0001510785769767924,-0.17858882023795447,0.025697817601395858,-0.1053494765576015,-1.0227914509100007,0.0,0.0,2.1209120166193815e-05,-0.9998955145072826,-0.9998349661969198,-1.6518188287780762,-0.7630265326356359,0.13733421033378265,8.854863496113526e-05,-0.0025726184793819214,0.0005482968112917709,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2700.0,10.26056910151041,5.355788127638866,-0.25760338201826694,-1.132099357403087,-2.141624619300514,5.7587179034326,0.9868077025917749,0.7816369834605533,-0.07382482840548253,-0.015895309125437955,-0.021650261149311636,0.08452887480464055,-20.412684506733967,-11.438171300604909,-0.4468003048103103,9.477561053278531e-05,-0.026228085862799993,0.007807409437843756,-2.189914589452131,0.0,0.0,0.0001888531979288286,-10.472270209048046,-11.003165214254372,-0.011306179357802424,-0.9984030639429388,0.000225919836272004,-0.8918209816456139,0.19027434406231927,-0.7784677762266372,0.03849117859999057,-2.065627588288691,0.000439547046694091,-7.540441191202323,1.3466379163262394,-8.153029447777458,2.6533020009243593,1.7461201736904044,-0.1280116273805548,-0.11713617630482066,-0.20139264249838812,0.7613203473585819,0.0,0.0,0.0,0.0,0.0,0.0,-0.13651631670192776,-0.03301573004661907,0.07538523291058963,1.3536001178730582e-05,-0.0003941058350368762,0.00011999383455103168,-0.8965291045625307,-0.006050410440212851,-0.0056378457292892824,-1.1023909479845616e-05,-0.19099533576516814,-0.1704768953800194,-0.007324084568818133,-0.7503497497689826,0.00015833440353878674,-0.17074133551968196,0.026438352295601503,-0.10081521218138587,-1.024959493142411,0.0,0.0,2.281264720818987e-05,-0.9998866743570199,-0.9998203932817454,-1.6655073722079878,-0.7590935443682191,0.1259080224744941,7.908964434222212e-05,-0.003063721268428248,0.0009251006870240134,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2800.0,10.3986194909128,5.377576657762285,-0.23765599852079103,-1.1977577487898758,-2.235582432172598,5.724959159155673,0.9763190023582387,0.777311911779302,-0.06595043183544617,-0.01655785937416149,-0.02234371106575289,0.08072447875891373,-20.42895106606507,-11.170030344055215,-0.3836759491114218,-0.00012903251200006266,-0.028553918905164486,0.011068803760614414,-2.2407315845047555,0.0,0.0,0.0002043174885266552,-10.645720211107978,-11.164751124028262,-0.0127200919406799,-0.9983412605091124,0.0002377420534759695,-0.8860330193238334,0.19811898312720364,-0.7697138902845895,0.04047463725737505,-2.1094560848480155,0.0004665616180446262,-7.6507815800759715,1.4085158507004394,-8.186375592850165,2.662031437913555,1.7428649959783957,-0.11722570469679296,-0.12335904031432496,-0.2092433672067675,0.7516224181081568,0.0,0.0,0.0,0.0,0.0,0.0,-0.14341479487743466,-0.03857553803124832,0.06788338077899289,1.1849914287950634e-05,-0.00044875334325542206,0.00017081131525461033,-0.8866883917040806,-0.006444974073002343,-0.0059585133698143835,-1.8954855285159317e-05,-0.1842937700387381,-0.16433690425411715,-0.008362904917651836,-0.7400457937247696,0.0001653222357136207,-0.16343533255215587,0.02714869849834209,-0.09655672598174171,-1.0270721567343812,0.0,0.0,2.436868663138941e-05,-0.9998780962758005,-0.9998062179691124,-1.6775967238864768,-0.7551766891227962,0.11527137307631803,6.334843655023061e-05,-0.003507619247391158,0.0013151916756668667,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2900.0,10.527920617001458,5.397987768003197,-0.21883356886055277,-1.2612291709055161,-2.326107445640648,5.691623488522907,0.9656403243350329,0.7731222063428197,-0.058623221823656146,-0.017191014049278783,-0.023042104701565563,0.0770939913118265,-20.437288501415736,-10.914546037551565,-0.32237567346651297,-0.0003879602891865707,-0.03037883912580194,0.014407504376545135,-2.289995264138271,0.0,0.0,0.00021935770656587386,-10.809894764587334,-11.317415058849159,-0.014102691531881243,-0.9982817872241478,0.0002491609492538191,-0.8804439356141461,0.20567538614416214,-0.7612921775273418,0.04238607970700229,-2.1512984457702746,0.0004927171736733331,-7.75478870529804,1.4681856522073709,-8.217320702557384,2.6694531623999165,1.739605532003579,-0.107161216026576,-0.12936090083563495,-0.21682991629392273,0.742268114371524,0.0,0.0,0.0,0.0,0.0,0.0,-0.14971796440247284,-0.04369413070880059,0.06092225213262023,9.381305791131566e-06,-0.0004975205532781128,0.00022288315102161595,-0.8772665420265718,-0.006829371280516111,-0.006268188330862391,-2.6995357954094525e-05,-0.1780232553939307,-0.15857851943241705,-0.009379816104515317,-0.7303336081499453,0.00017205032039969458,-0.15661657967544215,0.027830222545015392,-0.0925509432706745,-1.0291277676977002,0.0,0.0,2.587707487665446e-05,-0.9998697812542084,-0.9997924474788695,-1.6882966415299496,-0.7512949989932077,0.10534740326817629,4.183147362665995e-05,-0.003907559246622629,0.0017149156864578543,0.0,0.0,0.0,0.0,0.0,0.0
1.0,290.0,0.13218134185809868,1.5989397101511515,-0.426271832702271,-1.2035934306043288,-1.1029982438440797,2.131737774075935,-0.16581241095595076,0.37563982771967497,-1.734150099729474,-0.2646534083191712,-0.6955060224047256,0.25116427396710184,-0.1567887723940975,-12.135236898422487,0.09960032553335554,4.136695931920347,9.207542990754037,3.140593513448613,-0.9886048577447242,0.0,0.0,-2.4473303093202115e-05,-1.2406591786847094,-1.4415846428171455,0.000258261026577084,-1.0000336746388039,-1.751922195071428e-05,-1.0050974745891217,-0.0059086517273944554,-1.0047862571853399,-0.002897379830360551,-0.21522684372333897,-4.985242590338853e-05,-0.5053364558510276,-0.05182650666045043,-1.5020340140426363,0.03626980882537448,0.704257074689628,-0.9923881740551239,-0.5057808496716686,-0.834390478962979,0.6360990866074931,0.0,0.0,0.0,0.0,0.0,0.0,1.7295859124260966,1.6397003449740977,1.7330533405158302,0.06416527640564779,0.11252044244198671,0.04526544045463663,-1.3306974758523025,0.0002475541814911318,0.000229806677356685,-3.184904606034435e-05,-1.1526915681701912,-1.0773185076201557,0.00039189247395035674,-2.0267814155248858,-9.85023694502388e-06,-1.5409128050801197,-0.000287751738077429,-0.9569193695958271,-0.9991376410584213,0.0,0.0,-3.3836731344507008e-06,-1.0000045201677485,-1.0000244528165707,0.9657679555114403,0.24835132140701574,0.9922611311824363,0.486884589112025,0.8353151091691473,0.3519857838052984,0.0,0.0,0.0,0.0,0.0,0.0
1.0,300.0,-0.004999385972724375,1.6540093640299705,-0.4697050821707104,-1.2360478070556475,-1.3459662749079224,2.1334918167400447,-0.28385964639551625,0.38235401190748863,-1.6770046866821622,-0.2531329650743789,-0.6620752694320149,0.263384353675645,0.20388524595812407,-12.300311578820525,0.1422557861644804,3.930155771802502,9.300925821669114,2.849414071552241,-1.0512194145700071,0.0,0.0,4.707460778929263e-06,-1.3153617529829615,-1.489648520356954,1.2059295872587824e-05,-0.9999621552652455,4.041006649290413e-06,-0.9986888723296524,0.0016400909446786629,-0.9978669458191995,0.0007350404916912233,-0.2506394042552156,1.117346580319786e-05,-0.516646819250715,0.013061154064219163,-1.4831464061316293,0.0003268674542024474,0.718957337287888,-0.9967855641265786,-0.49093692077896356,-0.8575478005913817,0.658214374074809,0.0,0.0,0.0,0.0,0.0,0.0,1.6775388643555798,1.581405589297155,1.677135115207467,0.061377215020191216,0.11390919717465024,0.04152233700799994,-1.3660427885772723,-0.00029271239975985433,-7.412827663127951e-05,-5.729303663272393e-05,-1.130200136667955,-1.0659913366268121,-4.706446810558595e-05,-1.9741852215088218,2.3678131614520833e-06,-1.491675873202399,0.00017054268884067022,-0.9186106755432017,-1.000162290240222,0.0,0.0,6.283470157446313e-07,-0.9999898475832332,-0.9999978684361263,0.9992279711058103,0.2332641720723906,0.9963244098758398,0.46561163028384456,0.8491851817384504,0.3231207212124361,0.0,0.0,0.0,0.0,0.0,0.0
1.0,310.0,-0.070660870546744,1.7096185396758181,-0.5036751160853528,-1.2247927059478139,-1.4403865771393687,2.238608161759911,-0.3353236327385171,0.39080472000289457,-1.6230459349076287,-0.24246550762621152,-0.6163500362401169,0.2735336488087691,0.41126827244915354,-12.495913075063527,0.16286403053522883,3.741439410887131,9.031591108441855,2.543456428759169,-1.0751731441687717,0.0,0.0,1.62986879640784e-05,-1.3523273709599721,-1.51239548397634,-0.00012186977192013889,-0.9999318684677536,1.2221090283706193e-05,-0.9962642338419253,0.004357304428523853,-0.9952593289198665,0.002071435872435624,-0.2741923618455495,3.447439889324536e-05,-0.5452990376478354,0.037040916828161075,-1.5686135784560262,-0.018028430485398754,0.7371847401216332,-0.9977269185060573,-0.4741272485338996,-0.8413445870160292,0.6883361963787018,0.0,0.0,0.0,0.0,0.0,0.0,1.6262610029351965,1.5255378035244758,1.6236893331170859,0.05887694038731313,0.11090214079658461,0.037393838808209644,-1.3799053751393144,-0.000459218901433904,-0.00018143416109470137,-5.8725272152425735e-05,-1.1189995885059218,-1.0606720107538858,-0.00023821291790683582,-1.9263341395511175,6.979859228615865e-06,-1.4455994016667812,0.00029939820017672023,-0.8755779590570381,-1.000571793493583,0.0,0.0,2.234615954518342e-06,-0.9999853671365037,-0.9999863630222239,1.0166207029721188,0.2147108286798064,0.9970927618765439,0.44650231059805495,0.8292063997061097,0.29120825020895413,0.0,0.0,0.0,0.0,0.0,0.0
1.0,320.0,-0.09314948187775206,1.7653718496569428,-0.5324009802952454,-1.1895330913911277,-1.4426585513240988,2.401526593008189,-0.34498862299214267,0.40009812513361814,-1.572173327601257,-0.23237694616206922,-0.5647965620480005,0.28161965896333246,0.5174347913710333,-12.703009514782645,0.1729374147633601,3.5650662060667253,8.544725078414537,2.24280206906386,-1.079467689145383,0.0,0.0,1.8023373435426584e-05,-1.367375104096745,-1.5218832513855791,-0.00017955271862811576,-0.9999241226989146,1.3042473496110486e-05,-0.9960233730912126,0.0044684441041866006,-0.9949398370675189,0.002160088911671158,-0.2913195495207848,3.6972998660575376e-05,-0.5845054775070098,0.03871396824192555,-1.718508725884302,-0.025260762856720624,0.7572017335077204,-0.9967722184231967,-0.45637157806650663,-0.8013950821707508,0.7214660201583458,0.0,0.0,0.0,0.0,0.0,0.0,1.5765353072226163,1.472341341755789,1.572919603936604,0.05655377784639507,0.10523054036516995,0.033222141231991555,-1.379497899203468,-0.0004262575514252552,-0.0001829710982758095,-4.7972459908102095e-05,-1.1141690606855519,-1.0581337177476915,-0.00028417812028090655,-1.8823346004065364,7.407668726050241e-06,-1.4024973766037132,0.00026681330306804724,-0.8310584192460346,-1.0006351322943698,0.0,0.0,2.4870094673425967e-06,-0.9999864288189236,-0.9999834410802418,1.023699535774552,0.19442540343078063,0.9960501962072268,0.42872917236694014,0.7885652409465272,0.25891549695455623,0.0,0.0,0.0,0.0,0.0,0.0
1.0,330.0,-0.08983591603802282,1.8209748350917025,-0.5584592376682809,-1.142443394875573,-1.3899467906277092,2.592995537723267,-0.3291972200050118,0.40968819303343984,-1.524228415162947,-0.22270714048559206,-0.511557561944662,0.28778563343432406,0.5542684364596047,-12.910313790827617,0.17887640541207264,3.3977855026676633,7.937654772904215,1.9589307380321888,-1.0754820524689912,0.0,0.0,1.4684525386368697e-05,-1.370832121291654,-1.5258512592142845,-0.0001871959478876601,-0.999927466080456,1.0204074595373865e-05,-0.9968617919024094,0.0033352590356413633,-0.995683181635369,0.0016411908966120965,-0.30532543778076915,2.9085263930767856e-05,-0.6298336511610441,0.029495147523867372,-1.9059092249632987,-0.02528270608178957,0.777932105140085,-0.9948551766611737,-0.43831650541823175,-0.7481071839658667,0.7546013673044989,0.0,0.0,0.0,0.0,0.0,0.0,1.5287465844231933,1.421879006538654,1.5248592321270522,0.054342384259481596,0.09806063236445438,0.02920992924381807,-1.3698754157332964,-0.000300594765513481,-0.00013401941441610577,-3.225730274505702e-05,-1.1125242831826945,-1.0563902599295967,-0.0002505477264421567,-1.8415483736022542,5.754270609006858e-06,-1.36215796329696,0.000173499254234351,-0.7870817452026095,-1.0005199305834125,0.0,0.0,2.0409016295652553e-06,-0.9999901633437381,-0.9999850479482337,1.023952253750164,0.17348047137967137,0.9940827834281485,0.4118045904077435,0.7361643544811098,0.2278249739277691,0.0,0.0,0.0,0.0,0.0,0.0
1.0,340.0,-0.07114423595213115,1.8762086944804188,-0.5833660858215708,-1.09087398524179,-1.3065740028399169,2.7945372121827075,-0.2986587027070742,0.4192505110143765,-1.4790256109461648,-0.2133666658061981,-0.4592237391900519,0.29223813424552003,0.5411640562324597,-13.111404338296389,0.18398726546462776,3.237725452278848,7.275047660777097,1.6978280279930849,-1.0697732653786876,0.0,0.0,9.202974009261233e-06,-1.3693731315273372,-1.529179136600514,-0.00016367824362285887,-0.9999350658232457,5.920631043669577e-06,-0.9981193839564323,0.0017680554835601088,-0.9967703150738796,0.000894984964555253,-0.31816197794926293,1.7062470277996636e-05,-0.678429294979169,0.01620577963962748,-2.1127716047210763,-0.020425194708916496,0.7987244379755247,-0.9925137385577388,-0.42036623419159846,-0.6883594256775075,0.7860210995539523,0.0,0.0,0.0,0.0,0.0,0.0,1.4830396955825267,1.3741052413319068,1.479441291310089,0.05220582962955365,0.09017179771658759,0.02546979970638686,-1.3545721711323429,-0.00014575012131204035,-6.723341001923994e-05,-1.5844360694386322e-05,-1.1120413002210077,-1.0542646691183974,-0.00017856865284950546,-1.8035086875423838,3.2799038343174056e-06,-1.3243633741182523,7.74951741045633e-05,-0.7448744176071922,-1.000328387696419,0.0,0.0,1.2957881338439705e-06,-0.9999948460134502,-0.9999887041124292,1.019464937904553,0.1525237405580512,0.9916994424341352,0.3954536418613602,0.6779697008070388,0.19881835379665047,0.0,0.0,0.0,0.0,0.0,0.0
1.0,350.0,-0.043136364638907805,1.9309115774787897,-0.6079590272794855,-1.0391016029072135,-1.2082769103779807,2.9947821184153325,-0.2603179247720393,0.4286010118323341,-1.4363708254150638,-0.20430920830508847,-0.40935111049459266,0.29520473302872063,0.4898623445296302,-13.302888620845202,0.18974355509087729,3.0838532808749677,6.599241009928161,1.4620148581793468,-1.065877363764581,0.0,0.0,3.2922779178258856e-06,-1.3672401401411167,-1.5348530943351937,-0.0001224307174013217,-0.9999430168249862,1.4644108532262112e-06,-0.9994180742165161,0.0002274420419651366,-0.997800633596042,0.00013729964047528735,-0.33092837650183476,4.506399995110051e-06,-0.7284937491280505,0.0027498582161087663,-2.3271314131819842,-0.01204915097307675,0.8191988955638064,-0.9900384814792625,-0.4027675613880315,-0.6266334508218533,0.8148198225394216,0.0,0.0,0.0,0.0,0.0,0.0,1.4394188822834162,1.3289126341461972,1.436542969092247,0.05012474466935477,0.0820779527156647,0.022056719032037923,-1.33604631292579,2.2680621696264425e-06,-9.876165220728976e-07,-1.1110609759709058e-06,-1.1114704203189174,-1.0511045238409382,-9.352612252179638e-05,-1.7678651768245928,7.09529372077979e-07,-1.2889013230439088,1.0026476264644888e-05,-0.7051307601648417,-1.0001206699685745,0.0,0.0,4.868113607546734e-07,-0.9999994835480005,-0.99999294202282,1.0114655092167883,0.13193136042836723,0.9891738977258924,0.3795326336821455,0.6179291682354736,0.1723286036623084,0.0,0.0,0.0,0.0,0.0,0.0
