Pressure (atm),Temperature (K),W2_Frequencies_1_P1->P2,W2_Frequencies_1_W2->P1,W2_Frequencies_1_W2->P2,W2_Energy_1_P1->P2,W2_Energy_1_W2->P1,W2_Energy_1_W2->P2,W1_Frequencies_1_P1->P2,W1_Frequencies_1_W2->P1,W1_Frequencies_1_W2->P2,B1_Energy_1_P1->P2,B1_Energy_1_W2->P1,B1_Energy_1_W2->P2,B3_Frequencies_1_P1->P2,B3_Frequencies_1_W2->P1,B3_Frequencies_1_W2->P2,B2_Frequencies_1_P1->P2,B2_Frequencies_1_W2->P1,B2_Frequencies_1_W2->P2,B1_SymmetryFactor_1_P1->P2,B1_SymmetryFactor_1_W2->P1,B1_SymmetryFactor_1_W2->P2,colrel_Sigmas_P1->P2,colrel_Sigmas_W2->P1,colrel_Sigmas_W2->P2,P2_SymmetryFactor_1_P1->P2,P2_SymmetryFactor_1_W2->P1,P2_SymmetryFactor_1_W2->P2,W3_SymmetryFactor_1_P1->P2,W3_SymmetryFactor_1_W2->P1,W3_SymmetryFactor_1_W2->P2,B2_ImaginaryFrequency_1_P1->P2,B2_ImaginaryFrequency_1_W2->P1,B2_ImaginaryFrequency_1_W2->P2,B3_SymmetryFactor_1_P1->P2,B3_SymmetryFactor_1_W2->P1,B3_SymmetryFactor_1_W2->P2,W3_Energy_1_P1->P2,W3_Energy_1_W2->P1,W3_Energy_1_W2->P2,P1_Frequencies_1_P1->P2,P1_Frequencies_1_W2->P1,P1_Frequencies_1_W2->P2,B2_SymmetryFactor_1_P1->P2,B2_SymmetryFactor_1_W2->P1,B2_SymmetryFactor_1_W2->P2,P2_Frequencies_1_P1->P2,P2_Frequencies_1_W2->P1,P2_Frequencies_1_W2->P2,B1_Frequencies_1_P1->P2,B1_Frequencies_1_W2->P1,B1_Frequencies_1_W2->P2,W1_SymmetryFactor_1_P1->P2,W1_SymmetryFactor_1_W2->P1,W1_SymmetryFactor_1_W2->P2,colrel_PowerOne_P1->P2,colrel_PowerOne_W2->P1,colrel_PowerOne_W2->P2,colrel_FactorOne_P1->P2,colrel_FactorOne_W2->P1,colrel_FactorOne_W2->P2,P2_Energy_1_P1->P2,P2_Energy_1_W2->P1,P2_Energy_1_W2->P2,B3_ImaginaryFrequency_1_P1->P2,B3_ImaginaryFrequency_1_W2->P1,B3_ImaginaryFrequency_1_W2->P2,W3_Frequencies_1_P1->P2,W3_Frequencies_1_W2->P1,W3_Frequencies_1_W2->P2,P1_SymmetryFactor_1_P1->P2,P1_SymmetryFactor_1_W2->P1,P1_SymmetryFactor_1_W2->P2,colrel_Epsilons_P1->P2,colrel_Epsilons_W2->P1,colrel_Epsilons_W2->P2,W1_Energy_1_P1->P2,W1_Energy_1_W2->P1,W1_Energy_1_W2->P2,B3_Energy_1_P1->P2,B3_Energy_1_W2->P1,B3_Energy_1_W2->P2,B2_Energy_1_P1->P2,B2_Energy_1_W2->P1,B2_Energy_1_W2->P2,W2_SymmetryFactor_1_P1->P2,W2_SymmetryFactor_1_W2->P1,W2_SymmetryFactor_1_W2->P2,P1_Energy_1_P1->P2,P1_Energy_1_W2->P1,P1_Energy_1_W2->P2
0.5,1400.0,-0.001378612900219009,-2.7282898092927192,0.5227582795593957,-4.755506679272879e-05,0.1434264781256464,0.2843767613190601,-6.521883942627254e-07,-3.586119521915308e-06,0.004032457809225663,-0.0005324993162899357,-0.0023349808546066038,0.0031438955922270546,-2.5686416076029612,0.5097301665219375,-0.4676346606677208,-0.19450176776999223,-0.20355160671069925,0.0990592395385133,-0.0026151026982278243,-0.0010601535470629651,-0.0024397390156864645,0.0003027590555752082,1.322658671537247,0.5517926129725857,0.0,0.0,0.0,2.374126958699021e-07,2.1258624439018663e-07,-0.00339901476133994,0.00043875677765837937,0.07043932817466364,-0.02655916392846085,-0.9333127266087002,0.5938602304804173,-0.5930909148071972,-2.48707047982085e-07,2.5797039151733355e-08,0.010037335684727882,0.2511121514096579,0.0,0.0,-0.06633930248939014,-0.28165948589194617,0.13878088722294832,0.0,0.0,0.0,-0.001760930962038785,5.39798832832334e-07,0.005788817120495253,-2.164773308291165e-07,-2.0010081314867754e-06,-0.0019209809316246011,0.0003520373567568547,3.703160425151048,1.5182928923409127,0.0002364589178064647,2.439254998141445,0.9923405015213377,0.0,0.0,0.0,0.3297702162840994,-2.699283759966038,2.670625175063078,-4.990836914595713e-06,2.8113961637422977e-07,0.002728697019125134,1.0000010936409631,0.0,0.0,2.6216899537513563e-05,0.09924830377653203,0.046187556022601696,-9.028305314879077e-07,9.719012458717978e-07,0.010068929460493497,-0.3311059800537389,0.6332156809218292,-0.6840643168979642,-0.029492976621392594,-0.8174883511803883,0.3676750957263861,-0.0003100655043081276,-0.3430830825993035,0.45058509355410503,0.35944577240575326,0.0,0.0
0.5,1500.0,-0.0008766100584437486,-2.5854912504825687,0.5791570800000881,-3.2138366985490766e-05,0.12957088700414046,0.2674587353277696,-7.516973367256113e-07,-3.3258287670274378e-06,0.004984746436365078,-0.000554126733063319,-0.0022226863327893197,0.003630704481427458,-2.662818517084208,0.4906364131996299,-0.47244758514040336,-0.20112678883179122,-0.20226600260564828,0.11090334197007758,-0.003091155666933934,-0.0010415743269636315,-0.002797965810946747,0.00019467405668416004,1.3080627940540162,0.5591398668680416,0.0,0.0,0.0,1.3957075896019453e-07,1.5779948581229068e-07,-0.003794209462683764,0.00029069101308701746,0.06583072567160465,-0.02688463422972187,-0.9323059697682513,0.5689400081169429,-0.5955061257827756,-3.02354403675399e-07,2.3800477238908622e-08,0.012099988367798034,0.27856992232543315,0.0,0.0,-0.06548647749130541,-0.2711028641514644,0.1485355127728049,0.0,0.0,0.0,-0.002426583576545305,3.7196009492632023e-09,0.0070014352417964104,-2.912602259891061e-07,-1.9233836445764458e-06,-0.0020921964559368032,0.0002947041705537848,3.8401134958078553,1.6044013378114772,0.00014450345111145744,2.423977341362957,1.00536204881948,0.0,0.0,0.0,0.2904957419483224,-2.5652531724511634,2.617859847117488,-5.005184157800804e-06,3.0285686752018725e-07,0.0034005919005440552,1.0000013803227872,0.0,0.0,1.8065499810354173e-05,0.09814051121775447,0.04770804994348234,-1.0409249842025023e-06,9.003402143152194e-07,0.012183715431297993,-0.31076034994027263,0.6053510354517327,-0.6850821482900925,-0.025505205490976124,-0.7716740951175559,0.38253017948114565,-0.00019643544236411952,-0.32742583653497614,0.44567663092788573,0.33548327723417104,0.0,0.0
0.5,1600.0,-0.0005058499377535105,-2.458123385919448,0.630169424618553,-2.004671154962446e-05,0.11861332775760333,0.25339231735469303,-8.009237490442001e-07,-3.032168203387068e-06,0.005522142540350489,-0.000578413543734742,-0.0021226389402437796,0.003915956728393923,-2.748127928267399,0.4727833673542434,-0.478577802615558,-0.20779283132605528,-0.20108514470455627,0.12220298170499896,-0.0035793672123235138,-0.0010247508277255002,-0.002925551802282732,0.000112079676388605,1.294175711112293,0.5642573696206797,0.0,0.0,0.0,1.5862356187063707e-08,9.320037182395912e-08,-0.003941974877503447,0.0001928439482893009,0.061957109873306174,-0.027497364339686386,-0.9308181784156705,0.5456003406764437,-0.5990395524152117,-3.3069316474492354e-07,2.1207272550770786e-08,0.013205034404255554,0.30468049978850487,0.0,0.0,-0.06501555838494599,-0.2614205421886821,0.15719436683528254,0.0,0.0,0.0,-0.0031205015248203394,-5.956834448525983e-07,0.0076567803621476575,-3.375908965533702e-07,-1.7761431790394267e-06,-0.0021346957874896957,0.00023743092848555424,3.9642814511363946,1.68086399164109,6.886568982795631e-05,2.408671321332401,1.0143842691623002,0.0,0.0,0.0,0.25717856189062543,-2.4396608875428165,2.581054235921547,-4.991298697127604e-06,3.2005835646794974e-07,0.003775772731809113,1.0000017365706062,0.0,0.0,1.1706529538351874e-05,0.09708090899360074,0.04860466667513785,-1.1078244788468276e-06,9.434588266999315e-07,0.013326799860289376,-0.29244504154191125,0.579250677771107,-0.686429460473339,-0.022506511246421126,-0.7305409088329009,0.3955381145066474,-0.00011074597142676147,-0.3125811936023403,0.44199408783355515,0.3145161699725966,0.0,0.0
0.5,1700.0,-0.00023942600951968142,-2.343989476428479,0.6762115836139049,-1.0853235065380287e-05,0.10993023872046105,0.24153768598937295,-8.051688901710989e-07,-2.714263040677156e-06,0.005692471116108306,-0.0006042539170267486,-0.0020327648311651812,0.004023931814072758,-2.8256582367426497,0.45607479957538766,-0.48570604971048714,-0.21440322553540025,-0.20000413112951235,0.13293136771013475,-0.004071570679818122,-0.001009446657630418,-0.0028557639078997023,5.1149101535430164e-05,1.2809900733125732,0.5676147111469668,0.0,0.0,0.0,-1.2569914416733394e-07,2.162178971652148e-08,-0.003879871727181249,0.00012795502728461707,0.058677316890343056,-0.02836614185629558,-0.9289985130994214,0.5237252715863213,-0.603348925965212,-3.358684387156219e-07,1.8246386203191224e-08,0.01346946659646469,0.3294402941958981,0.0,0.0,-0.06481934238058822,-0.2525060711074772,0.16487741518215474,0.0,0.0,0.0,-0.0038287660494415897,-1.2383520559019987e-06,0.007822373476757634,-3.584692000785811e-07,-1.5721601226722682e-06,-0.002069705376416529,0.00018392229051417036,4.077339250039151,1.748975686546543,1.015307265299447e-05,2.393506086071023,1.0202959372975808,0.0,0.0,0.0,0.22876904791398403,-2.3219070515982407,2.555721869712545,-4.957080767463478e-06,3.3356049673887523e-07,0.003887889059199194,1.0000021473940044,0.0,0.0,6.850004972290184e-06,0.0960699979055185,0.048968565340439404,-1.111801386531094e-06,1.0848754017407187e-06,0.013616071215549688,-0.27590034042624517,0.5547723984884912,-0.6878203222406369,-0.02022050318631163,-0.693380924163747,0.40698894456139323,-4.811618551851404e-05,-0.29852717453555283,0.43918316094581933,0.2960158479875503,0.0,0.0
0.5,1800.0,-5.583521677267027e-05,-2.2412552886647688,0.7177468377533747,-4.126096569641124e-06,0.10304726039588646,0.23142437571466978,-7.704674498401312e-07,-2.379878435717213e-06,0.005547060904594202,-0.0006308795251102077,-0.0019514598039826836,0.003980019292552547,-2.8963513564607255,0.44042086241625417,-0.4935706722885862,-0.2208926418429756,-0.19901582609140986,0.1430866441020338,-0.004561774876789339,-0.000995465923306761,-0.0026209091624722343,8.322586779298058e-06,1.2684861959112994,0.5695814120032626,0.0,0.0,0.0,-2.790700279532915e-07,-5.471397921049368e-08,-0.0036434838033782384,8.48125998455173e-05,0.05588174081527415,-0.029453722211480078,-0.9269554633077208,0.5032049883181265,-0.6081838370558438,-3.2064865769172856e-07,1.507605882110263e-08,0.01301539909573516,0.3528796372276017,0.0,0.0,-0.06482152808898377,-0.24427073678449365,0.17169907274142235,0.0,0.0,0.0,-0.004540963304985587,-1.9086404680595126e-06,0.00756896421191237,-3.572596641637214e-07,-1.3231246841055042e-06,-0.0019166732872528023,0.00013598917706575574,4.180686999502158,1.8098561502240618,-3.257758722662962e-05,2.378602739043854,1.0237826896913473,0.0,0.0,0.0,0.20442376925644742,-2.2114160989962857,2.5386984602292144,-4.908316537753455e-06,3.440364633197111e-07,0.003773379560465658,1.0000025996526642,0.0,0.0,3.2382882395093393e-06,0.09510728923826153,0.048885804390628756,-1.061775921430271e-06,1.3079715691180032e-06,0.013174985020399665,-0.2609021478165502,0.5317876845542747,-0.6890947918680141,-0.018455817341739848,-0.6596277952385909,0.4171198704565312,-4.341856140751592e-06,-0.28523212240837253,0.4369981546026113,0.2795711757208766,0.0,0.0
0.5,1900.0,6.201193176287465e-05,-2.148386739961141,0.7552364324237636,5.320934611997269e-07,0.09759970716255613,0.22270106936715178,-7.027942089034588e-07,-2.0353339407609796e-06,0.0051353535953905,-0.0006577559931484575,-0.001877459920880712,0.0038083479596214393,-2.961019229836877,0.42573814893939876,-0.501960449815878,-0.22721808640313443,-0.1981123142226893,0.15268223069459963,-0.005045662077311746,-0.000982644918202812,-0.002250359040027628,-1.9530691412382345e-05,1.2566367892844172,0.5704489294704645,0.0,0.0,0.0,-4.397265762356976e-07,-1.3408228777464237e-07,-0.0032646635230026604,5.60381578671643e-05,0.05348435717996286,-0.03072264565077407,-0.9247682778985918,0.48393639195910676,-0.6133603952486507,-2.879294352888428e-07,1.1805443976819042e-08,0.011958691969914894,0.3750490591783473,0.0,0.0,-0.0649671370106992,-0.23663960926624386,0.17776396162293065,0.0,0.0,0.0,-0.005249416929726117,-2.594492217237957e-06,0.006963823168677732,-3.3727518297117357e-07,-1.0391495694338194e-06,-0.0016926226390543986,9.434082119991294e-05,4.275503217720931,1.864464861941285,-6.093179667124726e-05,2.3640453831751365,1.0253759531512185,0.0,0.0,0.0,0.18346263896660533,-2.107643224191795,2.527727792330855,-4.849271355195824e-06,3.5203705173120825e-07,0.0034675095680748195,1.0000030822492458,0.0,0.0,6.510144643507535e-07,0.09419158216816273,0.04843357227061097,-9.663494355298092e-07,1.5974107738678117e-06,0.012120884891415438,-0.2472582022660593,0.5101795107821675,-0.6901696687865585,-0.017077683894756057,-0.6288216643810121,0.42612583511241,2.41007294814959e-05,-0.2726588466924774,0.4352668939673092,0.2648575725466735,0.0,0.0
0.5,2000.0,0.00012767715484948,-2.064096793205768,0.7891152066773721,3.4705284716765867e-06,0.0933044809573454,0.2151015947022643,-6.076807611430735e-07,-1.6856342998394973e-06,0.004502415422108305,-0.0006845128128181683,-0.0018097529423759197,0.0035307299097231534,-3.0203610528024174,0.4119496552417052,-0.5107066532345311,-0.23335244828736187,-0.1972856777877901,0.16174050604923856,-0.005520185304723727,-0.0009708457796947765,-0.0017698545061652674,-3.5084698387684894e-05,1.2454102626698542,0.5704478388454154,0.0,0.0,0.0,-6.043026748420151e-07,-2.15155495479692e-07,-0.0027710231434134383,3.672475725909353e-05,0.05141697830881335,-0.03213807239502635,-0.9224950088147793,0.46582343386822506,-0.6187432289669903,-2.404779443731943e-07,8.509501624968599e-09,0.01040391824315003,0.3960102733950705,0.0,0.0,-0.06521613185991008,-0.22954872935099266,0.18316549096612683,0.0,0.0,0.0,-0.005948557190539431,-3.2867075742983076e-06,0.006067753912598285,-3.015767349135409e-07,-7.287414936210436e-07,-0.0014120659746565665,5.905770442259357e-05,4.362786292943107,1.9136204768501452,-7.6718828630375e-05,2.3498901098121845,1.0254896763330037,0.0,0.0,0.0,0.16533478332157356,-2.0100781886604637,2.521184798862679,-4.783106986969208e-06,3.580114347616424e-07,0.0030025202730792175,1.0000035860258483,0.0,0.0,-1.0965656999888875e-06,0.09332119880689742,0.047679082395441046,-8.333595529877754e-07,1.939707345075033e-06,0.010559806866226196,-0.23480387409761208,0.48984097938756316,-0.6910081164888984,-0.015989717283933096,-0.6005843799596183,0.4341678748262948,4.012230512943095e-05,-0.26076749195390936,0.43386752194846046,0.2516153741646127,0.0,0.0
0.5,2100.0,0.0001519308557513781,-1.9873014257357144,0.8197809020483645,4.988441549306218e-06,0.08993985372141663,0.20842153661610788,-4.900584534627279e-07,-1.3346676011835114e-06,0.0036880303525938783,-0.0007108952424917311,-0.0017475163841003183,0.0031663130051694764,-3.0749793959600424,0.39898461042618755,-0.5196755614967522,-0.23927988075619686,-0.19652839302855257,0.17028870597775803,-0.0059832543906366276,-0.0009599515903431703,-0.0012014588516233123,-4.058612801774511e-05,1.2347729862673582,0.5697611534967961,0.0,0.0,0.0,-7.703081205653008e-07,-2.969188672223652e-07,-0.0021860350055569306,2.3583273997400077e-05,0.049625059455474296,-0.03366897496095581,-0.9201782240697558,0.4487771917290979,-0.6242326017670987,-1.8081383946119368e-07,5.239274977808747e-09,0.008442737150825459,0.41583030347080135,0.0,0.0,-0.06553909082268265,-0.22294303411515237,0.18798589551944822,0.0,0.0,0.0,-0.006634420668812553,-3.978331880957293e-06,0.004934107146298201,-2.528923418963179e-07,-3.989319370277583e-07,-0.0010871758441984532,2.9874572406731916e-05,4.443387086679032,1.9580205708834113,-8.172199926530746e-05,2.3361720621383615,1.024447888707435,0.0,0.0,0.0,0.14959170634346822,-1.9182469330153478,2.5178881933024875,-4.712177561210281e-06,3.6232564897047014e-07,0.0024069341480252673,1.0000041035422866,0.0,0.0,-2.1576775815554546e-06,0.09249416664721015,0.04667980249749524,-6.697183498994737e-07,2.3233295525471578e-06,0.00858477143089953,-0.2233981459407061,0.47067435244310607,-0.6916008635949629,-0.015122014076133424,-0.5746015440988312,0.4413797137984619,4.610880633670541e-05,-0.2495174717805426,0.43271299252937,0.23963437639114282,0.0,0.0
0.5,2200.0,0.00014334366588786675,-1.91708361177952,0.8475909218945322,5.3385844817434e-06,0.08733073667696059,0.20250190774182011,-3.542224576585963e-07,-9.854070896066932e-07,0.002726624025929067,-0.0007367308870401979,-0.0016900733113408893,0.0027315995275856322,-3.12539453192756,0.3867781962267629,-0.5287619059871319,-0.2449924927818732,-0.19583351272653593,0.1783562843894814,-0.006433495085477574,-0.0009498625529477321,-0.0005638154103954665,-3.790512346813754e-05,1.2246908096000453,0.5685346248284104,0.0,0.0,0.0,-9.359135559356087e-07,-3.78602562691007e-07,-0.001529402585213341,1.4397393100466713e-05,0.04806459901835556,-0.03528845041214673,-0.9178491023801594,0.4327157326474985,-0.6297551173036664,-1.1116594690393908e-07,2.0290151856196034e-09,0.006154021202600246,0.43457770488356595,0.0,0.0,-0.06591422876949814,-0.21677478238655423,0.1922969773808502,0.0,0.0,0.0,-0.007304261172674378,-4.664161501830824e-06,0.0036088290255496306,-1.9359985472966424e-07,-5.546485998207953e-08,-0.0007280552086555091,6.349488273570298e-06,4.518034800211748,1.9982598549785788,-7.759125045066304e-05,2.322910875662911,1.0225054270879377,0.0,0.0,0.0,0.13586629961936397,-1.8317115845843557,2.516972174703693,-4.6382413783875945e-06,3.652782314604611e-07,0.001705471386008572,1.0000046288235107,0.0,0.0,-2.658681749070962e-06,0.09170835339812532,0.045484292829599315,-4.813985991737272e-07,2.7385867827226915e-06,0.006275875654499179,-0.21292001833478968,0.45259026769861416,-0.6919545532215127,-0.014423227990097974,-0.5506092355645159,0.4478729798101124,4.400852894932713e-05,-0.23886873593279004,0.4317405932867792,0.22874259424561882,0.0,0.0
0.5,2300.0,0.00010875358483635371,-1.8526640442574118,0.8728630129044789,4.732655503489981e-06,0.08533782530918431,0.19721758218456148,-2.038575053170437e-07,-6.400919639848484e-07,0.0016475967671634344,-0.0007619062218534699,-0.0016368601948845698,0.0022406403848164694,-3.1720568224625567,0.3752711923412817,-0.5378833472906819,-0.25048797527044836,-0.1951947300616364,0.185973237899758,-0.006870065860866263,-0.000940492974032938,0.00012747231180581245,-2.8590196136528652e-05,1.2151300563990244,0.5668847084165256,0.0,0.0,0.0,-1.0997877015374996e-06,-4.5962762685672815e-07,-0.0008175264852802082,7.670091466974278e-06,0.04669982122471285,-0.03697358310557179,-0.9155303935938477,0.4175638260035114,-0.6352569604134288,-3.346954824030848e-08,-1.0988508378558877e-09,0.0036048191087554456,0.4523201810447243,0.0,0.0,-0.06632531619698073,-0.21100233102624935,0.19616113888384432,0.0,0.0,0.0,-0.007956250456497845,-5.340352062135385e-06,0.0021310049396850435,-1.257421682706867e-07,2.9700761377172283e-07,-0.00034302982238506224,-1.203597105527271e-05,4.58735765909213,2.0348461943900404,-6.58007088303639e-05,2.310114818938922,1.0198635874585802,0.0,0.0,0.0,0.12385643809296734,-1.7500693836994372,2.517797544718856,-4.562613894467007e-06,3.6711309632336114e-07,0.0009192700200702156,1.0000051571166046,0.0,0.0,-2.703505236566205e-06,0.09096156330183422,0.04413326688046308,-2.734926281731396e-07,3.1774291824394323e-06,0.003701246813787056,-0.20326540260481638,0.435507045672469,-0.6920845337541152,-0.013855202774986874,-0.5283840106705504,0.45374133978501,3.540995233747601e-05,-0.2287825704130424,0.43090478832175844,0.21879795342939498,0.0,0.0
0.5,2400.0,5.363194353071123e-05,-1.7933773839596594,0.8958778780540329,3.347102597329316e-06,0.08384951538257038,0.19246899030672163,-4.209206578943071e-08,-3.003800190722395e-07,0.0004758326721585585,-0.0007863499423432835,-0.0015874031280372525,0.0017053005888038293,-3.2153572657245815,0.36440958086871345,-0.5469759254693439,-0.2557678949205899,-0.19460637817861687,0.19316906502080367,-0.007292519279944996,-0.0009317688629789876,0.0008594323564897464,-1.3919912950599942e-05,1.206058154892769,0.5649047370119396,0.0,0.0,0.0,-1.2609746199912691e-06,-5.395635313818265e-07,-6.397732527660959e-05,2.391061272670499e-06,0.04550142542266071,-0.03870509804540227,-0.9132385767944688,0.4032525621187097,-0.6406989448877974,5.0615890562991095e-08,-4.130235526493929e-09,0.0008516538728489154,0.4691231263106213,0.0,0.0,-0.06676020604381487,-0.20558916536636143,0.1996324878200296,0.0,0.0,0.0,-0.008589249428524907,-6.004111018407624e-06,0.000533604331275013,-5.105731587753247e-08,6.547434074882423e-07,6.107394017035929e-05,-2.5818322118863764e-05,4.651899573935697,2.0682143368547914,-4.764006297850831e-05,2.2977839216000193,1.016682004217812,0.0,0.0,0.0,0.11331213778459459,-1.6729509367688973,2.5198894306566935,-4.486279196947449e-06,3.680299863843108e-07,6.623917679428918e-05,1.0000056846739669,0.0,0.0,-2.37754908359195e-06,0.09025160395161329,0.04266067650682631,-5.030226528631014e-08,3.6332241702895773e-06,0.0009183447667372189,-0.19434448380419836,0.41935005057821495,-0.6920104244423493,-0.013389280359778813,-0.5077352519772379,0.45906378980269663,2.1607943052445242e-05,-0.2192220749100572,0.4301722773297434,0.20968205892473382,0.0,0.0
0.5,2500.0,-1.763074496269754e-05,-1.7386529832215214,0.9168826093851834,1.3285934053295322e-06,0.08277582284110092,0.18817607745520182,1.2843721506188408e-07,3.2527504131534475e-08,-0.0007677407289380936,-0.0008100210544716522,-0.0015412999459746887,0.0011355406048621688,-3.255636402090401,0.354144135834214,-0.5559903625903604,-0.26083646624928414,-0.19406339663800015,0.1999721424887116,-0.007700697382625142,-0.0009236260049391796,0.0016213339926241447,5.051463574870567e-06,1.1974440164846278,0.5626697184560661,0.0,0.0,0.0,-1.4188012390555927e-06,-6.180949789239152e-07,0.0007200654411811504,-2.1182303742037146e-06,0.04444525040171203,-0.0404669361662055,-0.9109854456695186,0.3897189203300427,-0.6460528588106325,1.3967991669216206e-07,-7.056931678753846e-09,-0.002058108973233964,0.48504878332736273,0.0,0.0,-0.06720977816891453,-0.2005031188927242,0.20275790414844783,0.0,0.0,0.0,-0.009202633826593441,-6.653457803710423e-06,-0.0011557297160061128,2.89861635747163e-08,1.0147508427646929e-06,0.0004786809219439442,-3.551921003911512e-05,4.71213365095312,2.0987375065477853,-2.4222756537296337e-05,2.28591232562978,1.0130877160760652,0.0,0.0,0.0,0.10402546917705184,-1.6000180932589492,2.5228931800225856,-4.409971924112447e-06,3.681928933751809e-07,-0.0008385468752484256,1.000006208567495,0.0,0.0,-1.7510049652793309e-06,0.08957633122086345,0.04109472662320955,1.8456240054315911e-07,4.100540618200956e-06,-0.0020246588911390253,-0.18607950475334178,0.40405109192782934,-0.6917534216271641,-0.013003724759019689,-0.4884992305465837,0.4639072826835267,3.6586463317713057e-06,-0.21015242030084202,0.4295185499678598,0.20129545912476754,0.0,0.0
0.5,2600.0,-0.00010150151530776317,-1.6879992088083176,0.9360943327518775,-1.2011263380881809e-06,0.08204376839265083,0.1842738554405116,3.055204256119263e-07,3.577856411734904e-07,-0.0020656068657558583,-0.0008329002942202896,-0.0014982065831219262,0.0005396856387279426,-3.2931918023528546,0.34443001616294144,-0.5648890823110435,-0.2656996672438428,-0.19356128252888533,0.20640937480864224,-0.008094652863534087,-0.0009160084019174767,0.0024043355359199075,2.7455013026287735e-05,1.1892582424704132,0.5602400785468498,0.0,0.0,0.0,-1.5728076144005306e-06,-6.949960188798094e-07,0.0015254249343813248,-6.3089059476516025e-06,0.0435112459707686,-0.042245821003149255,-0.9087792814416068,0.3769053178385693,-0.6512987493054616,2.3253148565809716e-07,-9.874868017094816e-09,-0.005084955926708582,0.5001558051822332,0.0,0.0,-0.06766717469331505,-0.1957157371291967,0.2055780170356296,0.0,0.0,0.0,-0.009796161623514398,-7.287037258134198e-06,-0.0029139248408561994,1.131536598885494e-07,1.3746527521656151e-06,0.0009052529637544484,-4.1627880631796265e-05,4.768473217424094,2.126737116287842,3.498247415174648e-06,2.2744900461553827,1.0091821246507262,0.0,0.0,0.0,0.09582260177614428,-1.530961653048983,2.526542807043389,-4.3342379446905075e-06,3.6773681832570146e-07,-0.0017824618071733713,1.0000067265330375,0.0,0.0,-8.816120919006895e-07,0.08893367828428606,0.039458780222027603,4.280868718480661e-07,4.574953982613073e-06,-0.005087561757399634,-0.1784029132586984,0.38954786354535337,-0.6913346989971884,-0.012681900659902618,-0.4705344400117414,0.4683288355884416,-1.7575640597756627e-05,-0.2015409583874743,0.4289254599377691,0.193554002854293,0.0,0.0
0.5,2700.0,-0.00019513025550255017,-1.640990653097379,0.9537037451192968,-4.141054031318101e-06,0.08159384347307015,0.18070908882868664,4.873134124704579e-07,6.748260321796225e-07,-0.003403159141819386,-0.0008549839075020455,-0.0014578265222335994,-7.532983178335207e-05,-3.3282843538808544,0.3352263741211806,-0.5736438190575456,-0.2703646028419266,-0.19309603624391902,0.212506021549481,-0.008474589746229149,-0.0009088670024968336,0.0032011768321710643,5.257452638671974e-05,1.1814732146319373,0.5576645927277485,0.0,0.0,0.0,-1.7226942485842407e-06,-7.701098836415323e-07,0.0023445919476059295,-1.0475654514257825e-05,0.04268267428431448,-0.04403085129692575,-0.9066257263150761,0.3647591606430989,-0.6564228926885926,3.281698750998911e-07,-1.2582865859725786e-08,-0.008196042704584384,0.514499081676065,0.0,0.0,-0.068127240438159,-0.19120175353931568,0.20812807346846818,0.0,0.0,0.0,-0.01036987226110339,-7.903974699894588e-06,-0.004721793444364651,2.0041123597826748e-07,1.7325729477138529e-06,0.0013371076990816918,-4.4592956470590124e-05,4.821280873146514,2.1524908695176888,3.4712086803291947e-05,2.263504285667296,1.0050463664424811,0.0,0.0,0.0,0.08855749992187333,-1.4654990420219598,2.5306382040357023,-4.2594796393919e-06,3.6677319460941203e-07,-0.002754970403924536,1.0000072368420518,0.0,0.0,1.8307777699768144e-07,0.08832167325908837,0.037772143616467156,6.777640772226451e-07,5.052876699284823e-06,-0.008236933650101218,-0.17125581607184862,0.37578342004923826,-0.690774494895222,-0.012410969807298892,-0.4537178888393003,0.4723772282723685,-4.139006518061709e-05,-0.19335723420245934,0.42837950162451216,0.18638600594092505,0.0,0.0
