========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
1 atm
T,R->P1
440.0,3.39128e-12
450.0,3.4179e-12
460.0,3.44558e-12
470.0,3.47361e-12
480.0,3.50155e-12
490.0,3.52969e-12
500.0,3.55834e-12
510.0,3.58734e-12
520.0,3.61668e-12
530.0,3.64641e-12
540.0,3.67711e-12
550.0,3.7085e-12
560.0,3.74001e-12
570.0,3.77129e-12
580.0,3.80261e-12
590.0,3.8341e-12
600.0,3.86577e-12
610.0,3.89799e-12
620.0,3.93108e-12
630.0,3.96445e-12
640.0,3.99785e-12
650.0,4.03146e-12
660.0,4.06558e-12
670.0,4.10022e-12
680.0,4.13547e-12
690.0,4.17084e-12
700.0,4.20626e-12
800.0,4.57596e-12
900.0,4.97044e-12
1000.0,5.39305e-12
1100.0,5.83929e-12
1200.0,6.3124e-12
1300.0,6.80898e-12
1400.0,7.32924e-12
1500.0,7.87293e-12
1600.0,8.43882e-12
1700.0,9.02455e-12
1800.0,9.63033e-12
1900.0,1.0256e-11
2000.0,1.08969e-11
2100.0,1.15545e-11
2200.0,1.22257e-11
2300.0,1.29103e-11
2400.0,1.36049e-11
2500.0,1.4309e-11
2600.0,1.5022e-11
2700.0,1.57405e-11
2800.0,1.64633e-11
2900.0,1.71884e-11
3000.0,1.79186e-11
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
1 atm
T,P1->P2
250.0,9.25942e-37
260.0,8.8212e-36
270.0,7.10391e-35
280.0,4.92344e-34
290.0,2.98389e-33
300.0,1.60261e-32
310.0,7.7104e-32
320.0,3.36364e-31
330.0,1.34004e-30
340.0,4.91865e-30
350.0,1.67603e-29
360.0,5.33211e-29
370.0,1.59235e-28
380.0,4.48682e-28
390.0,1.19832e-27
400.0,3.04555e-27
410.0,7.39169e-27
420.0,1.71931e-26
430.0,3.84569e-26
440.0,8.29071e-26
450.0,1.72589e-25
460.0,3.47922e-25
470.0,6.80974e-25
480.0,1.29517e-24
490.0,2.39886e-24
500.0,4.33659e-24
510.0,7.65048e-24
520.0,1.3219e-23
530.0,2.2342e-23
540.0,3.70766e-23
550.0,6.03196e-23
560.0,9.65632e-23
570.0,1.51822e-22
580.0,2.35244e-22
590.0,3.58957e-22
600.0,5.39811e-22
610.0,8.01386e-22
620.0,1.17401e-21
630.0,1.70019e-21
640.0,2.43227e-21
650.0,3.4402e-21
660.0,4.81951e-21
670.0,6.68018e-21
680.0,9.1669e-21
690.0,1.24734e-20
700.0,1.68186e-20
800.0,2.21006e-19
900.0,1.63762e-18
1000.0,8.13829e-18
1100.0,3.02356e-17
1200.0,9.03739e-17
1300.0,2.28438e-16
1400.0,5.06397e-16
1500.0,1.01049e-15
1600.0,1.8493e-15
1700.0,3.15592e-15
1800.0,5.07271e-15
1900.0,7.76471e-15
2000.0,1.13713e-14
2100.0,1.60745e-14
2200.0,2.20105e-14
2300.0,2.93609e-14
2400.0,3.81271e-14
2500.0,4.85226e-14
2600.0,6.0575e-14
2700.0,7.43425e-14
2800.0,8.96773e-14
2900.0,1.06619e-13
3000.0,1.25762e-13
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
1 atm
T,P1->P3
250.0,2.56764e-14
260.0,3.1181e-14
270.0,3.74013e-14
280.0,4.42675e-14
290.0,5.17605e-14
300.0,5.99923e-14
310.0,6.90356e-14
320.0,7.86611e-14
330.0,8.90052e-14
340.0,9.99778e-14
350.0,1.11671e-13
360.0,1.24154e-13
370.0,1.37383e-13
380.0,1.51169e-13
390.0,1.6563e-13
400.0,1.80864e-13
410.0,1.96778e-13
420.0,2.13172e-13
430.0,2.30578e-13
440.0,2.48495e-13
450.0,2.67089e-13
460.0,2.86447e-13
470.0,3.06227e-13
480.0,3.26585e-13
490.0,3.48096e-13
500.0,3.69868e-13
510.0,3.92674e-13
520.0,4.15806e-13
530.0,4.3957e-13
540.0,4.6429e-13
550.0,4.89675e-13
560.0,5.15624e-13
570.0,5.42128e-13
580.0,5.69337e-13
590.0,5.97506e-13
600.0,6.26572e-13
610.0,6.55151e-13
620.0,6.85824e-13
630.0,7.1627e-13
640.0,7.47893e-13
650.0,7.79694e-13
660.0,8.12887e-13
670.0,8.45933e-13
680.0,8.80391e-13
690.0,9.15478e-13
700.0,9.50814e-13
800.0,1.34683e-12
900.0,1.81854e-12
1000.0,2.36806e-12
1100.0,3.00134e-12
1200.0,3.71919e-12
1300.0,4.52519e-12
1400.0,5.42203e-12
1500.0,6.41001e-12
1600.0,7.49052e-12
1700.0,8.66553e-12
1800.0,9.93512e-12
1900.0,1.13009e-11
2000.0,1.27608e-11
2100.0,1.43152e-11
2200.0,1.5963e-11
2300.0,1.77055e-11
2400.0,1.95402e-11
2500.0,2.14667e-11
2600.0,2.34835e-11
2700.0,2.55896e-11
2800.0,2.77829e-11
2900.0,3.00622e-11
3000.0,3.24266e-11
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
1 atm
T,P2->P3
250.0,3.2126e-10
260.0,3.20537e-10
270.0,3.19849e-10
280.0,3.19155e-10
290.0,3.18579e-10
300.0,3.18079e-10
310.0,3.17378e-10
320.0,3.17008e-10
330.0,3.16434e-10
340.0,3.15909e-10
350.0,3.15574e-10
360.0,3.1527e-10
370.0,3.14942e-10
380.0,3.14636e-10
390.0,3.14367e-10
400.0,3.14114e-10
410.0,3.13848e-10
420.0,3.13634e-10
430.0,3.13586e-10
440.0,3.13585e-10
450.0,3.13468e-10
460.0,3.13395e-10
470.0,3.13506e-10
480.0,3.13528e-10
490.0,3.13569e-10
500.0,3.13799e-10
510.0,3.13798e-10
520.0,3.1415e-10
530.0,3.142e-10
540.0,3.14617e-10
550.0,3.14734e-10
560.0,3.15238e-10
570.0,3.15405e-10
580.0,3.15898e-10
590.0,3.16325e-10
600.0,3.1667e-10
610.0,3.17188e-10
620.0,3.17638e-10
630.0,3.18278e-10
640.0,3.18783e-10
650.0,3.19249e-10
660.0,3.19995e-10
670.0,3.20629e-10
680.0,3.21199e-10
690.0,3.21979e-10
700.0,3.22714e-10
800.0,3.31198e-10
900.0,3.41991e-10
1000.0,3.54956e-10
1100.0,3.69627e-10
1200.0,3.85912e-10
1300.0,4.03571e-10
1400.0,4.22552e-10
1500.0,4.42696e-10
1600.0,4.63708e-10
1700.0,4.8568e-10
1800.0,5.0826e-10
1900.0,5.31668e-10
2000.0,5.55335e-10
2100.0,5.79525e-10
2200.0,6.04085e-10
2300.0,6.29008e-10
2400.0,6.53743e-10
2500.0,6.78697e-10
2600.0,7.03562e-10
2700.0,7.28286e-10
2800.0,7.52499e-10
2900.0,7.76197e-10
3000.0,8.00514e-10
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
1 atm
T,W2->P1
250.0,7.19812e-29
260.0,2.40251e-27
270.0,7.24378e-26
280.0,1.73873e-24
290.0,3.33888e-23
300.0,5.2741e-22
310.0,6.89741e-21
320.0,7.69883e-20
330.0,7.38279e-19
340.0,6.18579e-18
350.0,4.51066e-17
360.0,2.99657e-16
370.0,1.77475e-15
380.0,9.63686e-15
390.0,4.76764e-14
400.0,2.18896e-13
410.0,9.243e-13
420.0,3.61401e-12
430.0,1.32028e-11
440.0,4.63543e-11
450.0,1.51733e-10
460.0,4.66307e-10
470.0,1.37248e-09
480.0,3.89557e-09
490.0,1.0616e-08
500.0,2.72861e-08
510.0,6.74345e-08
520.0,1.63559e-07
530.0,3.79624e-07
540.0,8.35221e-07
550.0,1.8442e-06
560.0,3.92703e-06
570.0,8.10076e-06
580.0,1.62275e-05
590.0,3.16226e-05
600.0,5.98705e-05
610.0,0.000110468
620.0,0.000206979
630.0,0.000370792
640.0,0.000636297
650.0,0.00112985
660.0,0.00187727
670.0,0.00319434
680.0,0.00510707
690.0,0.0084523
700.0,0.0133086
800.0,0.714576
900.0,14.6419
1000.0,149.089
1100.0,976.152
1200.0,4489.09
1300.0,15878.3
1400.0,45872.1
1500.0,107144.0
1600.0,229408.0
1700.0,411171.0
1800.0,716571.0
1900.0,1130790.0
2000.0,1742850.0
2100.0,2510590.0
2200.0,3453120.0
2300.0,4466880.0
2400.0,5934280.0
2500.0,7604830.0
2600.0,9490500.0
2700.0,11559400.0
2800.0,13746700.0
2900.0,15964900.0
3000.0,20169600.0
