Pressure (atm),Temperature (K),B1_Frequencies_1_W1->P3,B1_Frequencies_1_W1->P2,B1_Frequencies_1_W1->P1,B1_Frequencies_1_P1->P2,B1_Frequencies_1_P1->P3,B1_Frequencies_1_P2->P3,B1_Energy_1_W1->P3,B1_Energy_1_W1->P2,B1_Energy_1_W1->P1,B1_Energy_1_P1->P2,B1_Energy_1_P1->P3,B1_Energy_1_P2->P3,W1_Frequencies_1_W1->P3,W1_Frequencies_1_W1->P2,W1_Frequencies_1_W1->P1,W1_Frequencies_1_P1->P2,W1_Frequencies_1_P1->P3,W1_Frequencies_1_P2->P3,B3_Frequencies_1_W1->P3,B3_Frequencies_1_W1->P2,B3_Frequencies_1_W1->P1,B3_Frequencies_1_P1->P2,B3_Frequencies_1_P1->P3,B3_Frequencies_1_P2->P3,B2_SymmetryFactor_1_W1->P3,B2_SymmetryFactor_1_W1->P2,B2_SymmetryFactor_1_W1->P1,B2_SymmetryFactor_1_P1->P2,B2_SymmetryFactor_1_P1->P3,B2_SymmetryFactor_1_P2->P3,B2_Frequencies_1_W1->P3,B2_Frequencies_1_W1->P2,B2_Frequencies_1_W1->P1,B2_Frequencies_1_P1->P2,B2_Frequencies_1_P1->P3,B2_Frequencies_1_P2->P3,B3_ImaginaryFrequency_1_W1->P3,B3_ImaginaryFrequency_1_W1->P2,B3_ImaginaryFrequency_1_W1->P1,B3_ImaginaryFrequency_1_P1->P2,B3_ImaginaryFrequency_1_P1->P3,B3_ImaginaryFrequency_1_P2->P3,B1_SymmetryFactor_1_W1->P3,B1_SymmetryFactor_1_W1->P2,B1_SymmetryFactor_1_W1->P1,B1_SymmetryFactor_1_P1->P2,B1_SymmetryFactor_1_P1->P3,B1_SymmetryFactor_1_P2->P3,B2_HinderRotor_1_W1->P3,B2_HinderRotor_1_W1->P2,B2_HinderRotor_1_W1->P1,B2_HinderRotor_1_P1->P2,B2_HinderRotor_1_P1->P3,B2_HinderRotor_1_P2->P3,W1_Energy_1_W1->P3,W1_Energy_1_W1->P2,W1_Energy_1_W1->P1,W1_Energy_1_P1->P2,W1_Energy_1_P1->P3,W1_Energy_1_P2->P3,B3_Energy_1_W1->P3,B3_Energy_1_W1->P2,B3_Energy_1_W1->P1,B3_Energy_1_P1->P2,B3_Energy_1_P1->P3,B3_Energy_1_P2->P3,B2_Energy_1_W1->P3,B2_Energy_1_W1->P2,B2_Energy_1_W1->P1,B2_Energy_1_P1->P2,B2_Energy_1_P1->P3,B2_Energy_1_P2->P3,B3_SymmetryFactor_1_W1->P3,B3_SymmetryFactor_1_W1->P2,B3_SymmetryFactor_1_W1->P1,B3_SymmetryFactor_1_P1->P2,B3_SymmetryFactor_1_P1->P3,B3_SymmetryFactor_1_P2->P3,W1_SymmetryFactor_1_W1->P3,W1_SymmetryFactor_1_W1->P2,W1_SymmetryFactor_1_W1->P1,W1_SymmetryFactor_1_P1->P2,W1_SymmetryFactor_1_P1->P3,W1_SymmetryFactor_1_P2->P3,W1_HinderRotor_1_W1->P3,W1_HinderRotor_1_W1->P2,W1_HinderRotor_1_W1->P1,W1_HinderRotor_1_P1->P2,W1_HinderRotor_1_P1->P3,W1_HinderRotor_1_P2->P3
0.5,1500.0,7.326441207963098,5.096140181671901,-0.640843805255157,-0.17175693497570835,-0.5916698510979581,6.454041510849502,1.1529947098267768,0.8436552916579357,-0.24958440818074015,-0.0056880202649033105,-0.014873796719840267,0.14851414218320044,-20.113691974411164,-14.35121243307811,-0.8037108977746669,0.0024577750990210636,0.06410408042335865,-0.008585453509853219,-1.6250590289909794,0.0,0.0,1.1088880155868941e-05,-7.569245771885911,-8.242857156090801,0.010566760638192632,-0.999223307189604,6.231841563577318e-05,-0.9731474231300216,0.07715819881163584,-0.9064454393588349,0.016832883570646478,-1.4704786102146976,5.700430973037805e-05,-5.611965232449584,0.612315605190216,-7.3867580950353675,17.465077981875734,0.0,0.0,0.0,0.8319405416483668,0.4883327056791721,2.3153926018549043,1.7760914898910922,-0.3563105295501024,-0.02722344646403416,-0.08354591497648947,0.906384487632032,0.0,0.0,0.0,0.0,0.0,0.0,0.07286900947027734,0.10533133264230352,0.24808242737545605,5.035419654236442e-05,0.0007254184647840445,-0.00011713522427600892,-1.0387532298946816,0.0004842522373625202,0.0013950128652506944,-2.474979816808254e-06,-0.33670465333140526,-0.3008827619124395,0.016272690262608618,-0.9501312466584829,4.379384633390816e-05,-0.3297791763425945,0.015407991266031868,-0.183134811535639,-0.9901403906968865,0.0,0.0,-1.48258183040776e-05,-1.000042485769269,-1.0000370290253517,-1.2589555507439325,-0.7793517774764243,0.3557015823264044,0.0002414165929805597,0.005592014500332426,-0.0007226677401139403,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1600.0,7.6965457851926375,5.151254914476924,-0.5954905363213903,-0.23195297720419444,-0.6925061083283599,6.479653601787754,1.163685289282351,0.8387392074208305,-0.22531761680775142,-0.006580778524479355,-0.015280524843107367,0.14154980956488633,-20.564962102087648,-13.980418087921938,-0.7732120087349642,0.0007955288789044096,0.056504625561571285,-0.011957598976204995,-1.6879158673738262,0.0,0.0,3.0223739022369845e-05,-7.947580161233253,-8.609607926241067,0.006247768632483217,-0.9991379812010682,6.84204440625124e-05,-0.9658002101734104,0.08808747647169089,-0.8938275695430694,0.017033193813169797,-1.5520475035838859,9.0734066295603e-05,-5.852728241167659,0.7236731754875323,-7.451154800677067,16.381660804695063,0.0,0.0,0.0,0.8736147031347571,0.463106645101553,2.3697670566844296,1.7779100700682504,-0.3257305657384836,-0.03449824833708201,-0.09390448293229008,0.8939467018738324,0.0,0.0,0.0,0.0,0.0,0.0,0.0299296534611486,0.08464547227074493,0.22348427495385204,2.934762260150505e-05,0.0006383504731163229,-0.00015358739848698327,-1.0458931799220033,0.0008747326558889691,0.0017125190073817062,1.5476545299212755e-06,-0.3163500889446893,-0.2829726783299163,0.003170188783866607,-0.9248509220898457,4.680063144464136e-05,-0.30791419072793486,0.01651676501145129,-0.17309251015941973,-0.9998510902294758,0.0,0.0,-6.70223444404547e-06,-1.000031783832129,-1.0000297820131496,-1.3377433167150885,-0.7810642351357783,0.3251254233413851,7.876399927414866e-05,0.0049421590698144205,-0.0010197573298451595,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1700.0,8.03249000495548,5.200604450074428,-0.553226598049794,-0.2945873274990483,-0.7938225082096166,6.497004634139421,1.1586406699267637,0.8333765376847756,-0.20398902873154556,-0.007511010345351596,-0.015688700431904304,0.13493354227482524,-20.926195468357314,-13.62136226742725,-0.7345413597654203,6.775996748024551e-05,0.04735094802176898,-0.013947281216299236,-1.754762392755655,0.0,0.0,5.070503869754398e-05,-8.298332907456016,-8.94761477643136,0.0013899326311696638,-0.9990548335399155,7.390803734625582e-05,-0.9582669040027072,0.09906617229369406,-0.8812308031251843,0.016925810025779166,-1.6300365196141906,0.00012623464427843166,-6.071283015950707,0.8364593064514285,-7.503773775103746,15.297597022702632,0.0,0.0,0.0,0.8770473266369453,0.43262518082826484,2.4124384489563373,1.77829930549179,-0.2982293139454902,-0.04204913732884454,-0.1041706713526348,0.8814084720359507,0.0,0.0,0.0,0.0,0.0,0.0,-0.010973084473681614,0.06667514352080275,0.20182969734817555,1.9771118886660073e-05,0.0005339012235341199,-0.00017403972216491027,-1.0549457421603607,0.0012703361709407068,0.0020275143551281493,4.380145858633189e-06,-0.2984218664450314,-0.2671344388454259,-0.011297713138827768,-0.901842342119277,4.970904862218289e-05,-0.288486528817528,0.017599555383238864,-0.1638118923853871,-1.0105516097830964,0.0,0.0,2.3826385479648684e-06,-1.000019432948972,-1.0000209688222075,-1.4079176163391633,-0.7813637489010923,0.2976253836371076,5.273621754945515e-06,0.00415314529435231,-0.0011966787717252222,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1800.0,8.338483866886632,5.245044956117225,-0.5138897008525241,-0.3584358943046979,-0.8945196680025752,6.507752777231727,1.1408332849763851,0.8277368557008908,-0.18511209114880076,-0.008450833958104649,-0.01612255777767227,0.12864953907722762,-21.215013622968325,-13.275567039340817,-0.6900350270553047,-0.00012558162941532803,0.03748387125434916,-0.01470196809600806,-1.8241090621746396,0.0,0.0,7.203823549401854e-05,-8.624062656534852,-9.259880005050315,-0.003845600910478074,-0.9989743100219992,7.884408386063772e-05,-0.9506661656835347,0.10997221090728301,-0.8687813227096478,0.016572672940113522,-1.7044454268993523,0.00016276329603644803,-6.270289404784659,0.9492060427018348,-7.546739047132324,14.222942184179463,0.0,0.0,0.0,0.846538169815083,0.3973488200796709,2.445652584553579,1.7776040291773683,-0.2734025062417711,-0.04971859647584452,-0.11429577934451102,0.8689101451219332,0.0,0.0,0.0,0.0,0.0,0.0,-0.04996844351858077,0.05094565020059583,0.18263485676462649,1.684009180162246e-05,0.00042164027545498026,-0.00018025827138899183,-1.0654426333720113,0.0016655282133205872,0.0023368920183665085,6.228022184956176e-06,-0.28248884373024546,-0.25300187103229393,-0.026699282117507203,-0.8807958085528486,5.2518688384016986e-05,-0.2711084446092626,0.01865179059973754,-0.1552297482609514,-1.021927188855249,0.0,0.0,1.2137791321100195e-05,-1.0000059135618111,-1.0000109876178338,-1.4708072380214001,-0.7805924048283223,0.27279757848334457,-1.6282497306032676e-05,0.0032985562039796537,-0.0012660842526718793,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1900.0,8.618141482295082,5.285271567098259,-0.4772839708675669,-0.4225912954979952,-0.9937969117389884,6.513227524527197,1.1128083372607234,0.8219453164098199,-0.16829968349314087,-0.00938233083929174,-0.01659345504628897,0.12268193104765444,-21.445312299031123,-12.94378740372353,-0.6414800975072277,-3.3804064662416985e-05,0.027455376114724584,-0.014383658850686024,-1.8947988802612743,0.0,0.0,9.384218133437574e-05,-8.927095277265453,-9.54905313684946,-0.009331914036951681,-0.9988966696861371,8.328897460492796e-05,-0.9430860570900954,0.12071721060349212,-0.8565683777401158,0.016025456736590254,-1.7753384094754647,0.00019975397414805895,-6.452059852442106,1.060838302437028,-7.581762699833951,13.165219325837738,0.0,0.0,0.0,0.7869308938962348,0.35799344198055233,2.471205636641123,1.7760882799899453,-0.25090575591223657,-0.05739415245864495,-0.1242398219814687,0.8565560661732007,0.0,0.0,0.0,0.0,0.0,0.0,-0.08716129289326102,0.03708327035553545,0.16551433448654612,1.755468115405429e-05,0.0003078292136449234,-0.00017415372371973477,-1.0770033583836913,0.002056349926720759,0.002638585644876308,7.267654715288658e-06,-0.2682176844194117,-0.2402928424436264,-0.04269653146727456,-0.8614595880905821,5.5229281454404e-05,-0.2554706303834444,0.019670492909843247,-0.14728529054942716,-1.0337314456265847,0.0,0.0,2.2334107779369932e-05,-0.9999916023870571,-1.000000160406063,-1.5274848032080324,-0.7790119891818036,0.2502979868844056,-9.265854150839225e-06,0.0024268823728763557,-0.0012419641216186948,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2000.0,8.874563607276926,5.321854467473506,-0.4432033920895883,-0.4863882309466766,-1.0910846933943088,6.514494955200545,1.076701896017544,0.8160939690699087,-0.15324036739889393,-0.010294146854436706,-0.01710497546009414,0.1170146781578211,-21.628102657048373,-12.626262250546503,-0.5902403403808337,0.0001883044587954785,0.017618616965544495,-0.013151008482958648,-1.965945130476088,0.0,0.0,0.00011582636193407696,-9.209528563921209,-9.817467621706829,-0.014970085186244726,-0.9988220406552186,8.729833079200502e-05,-0.9355909134236687,0.13123878127145566,-0.8446531889531544,0.015326676612789627,-1.8428227038119707,0.00023678044754100428,-6.6185966373810325,1.1705845072125498,-7.610229618592303,12.129869848620109,0.0,0.0,0.0,0.7029686028590109,0.3153330899563231,2.490536537398139,1.7739550899542968,-0.23044605119619602,-0.0649961798494921,-0.13397157303961996,0.8444219944099112,0.0,0.0,0.0,0.0,0.0,0.0,-0.12264420323171343,0.02479035957127274,0.15015768422704848,2.003798414206981e-05,0.00019645723027673725,-0.00015758225682920756,-1.0893224150320406,0.002440022344587551,0.002931278032404163,7.647574670355164e-06,-0.25534681461158737,-0.2287863991488025,-0.05902765072238793,-0.8436259424353354,5.784117367988862e-05,-0.24132326099838705,0.020653932011449334,-0.1399214603615154,-1.0457735766090757,0.0,0.0,3.27931214536625e-05,-0.9999767921426099,-0.9999887445267578,-1.5788243966700022,-0.776823686235721,0.2298339264979915,1.1691312470924424e-05,0.0015693024629837291,-0.0011380652925911804,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2100.0,9.110413720820778,5.355265699039637,-0.4114448306422871,-0.5493452614510435,-1.1859901517748184,6.512410897222873,1.0342844269050395,0.8102501595320462,-0.13968105043042425,-0.011179291792398221,-0.017656185686090703,0.11163171966465771,-21.772156405583342,-12.322887594118932,-0.5373542997218906,0.00044577698089512207,0.008191321109983196,-0.011150615160121833,-2.036876358979676,0.0,0.0,0.00013777162071954832,-9.473246006145772,-10.067177821001508,-0.02068365469523392,-0.9987504602975186,9.092219095749693e-05,-0.928226880698702,0.1414943088252579,-0.8330759586377827,0.014511014780108567,-1.9070327057701206,0.00027352562090324613,-6.771631304595435,1.2779046532092475,-7.633264353166939,11.120681063454015,0.0,0.0,0.0,0.5989985895284925,0.27010562150838086,2.5048012570369087,1.7713612050688814,-0.2117738714799511,-0.07246905885031239,-0.14346781609641557,0.8325614128764448,0.0,0.0,0.0,0.0,0.0,0.0,-0.15650321363760747,0.013827357875644207,0.13631231121444132,2.312662579592071e-05,8.9969020040162e-05,-0.00013225007726825705,-1.1021565441691128,0.00281464458429867,0.00321418837648854,7.491514132608715e-06,-0.24366813064369666,-0.21830689614091053,-0.07549162171347028,-0.8271212551397058,6.035544103970658e-05,-0.22846230164404055,0.021601323966554502,-0.13308557043666996,-1.0579071387587007,0.0,0.0,4.3377011638912166e-05,-0.9999617086642664,-0.9999769439075519,-1.625544748521607,-0.7741827234438924,0.21115616393632394,3.7506600364644713e-05,0.0007451752720320052,-0.0009671159458672386,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2200.0,9.327984850599735,5.385899359940136,-0.3818149517450353,-0.6111200408967906,-1.2782542832235708,6.507663586230604,0.9870115842288664,0.8044627676761228,-0.12741414800220158,-0.012033693492425127,-0.018243684625437892,0.10651718668980262,-21.884499282818368,-12.033336257456119,-0.4836109022458407,0.000681740714934797,-0.0007002304155995285,-0.00851344857915866,-2.1070904718556434,0.0,0.0,0.00015951447580981131,-9.719934568919271,-10.299993700705885,-0.026413981590885063,-0.9986819039591083,9.420495767144262e-05,-0.9210262647451761,0.15145607860246804,-0.8218612716249704,0.013606610704932342,-1.9681184599022097,0.0003097568784508447,-6.912662000330652,1.38243392476577,-7.651783766133745,10.140153974261827,0.0,0.0,0.0,0.4788613624527605,0.22297210885256694,2.514931632459645,1.7684280707805708,-0.19467627240647514,-0.07977474425114944,-0.15271226723554857,0.8210106657828103,0.0,0.0,0.0,0.0,0.0,0.0,-0.1888203967832046,0.003999590898751952,0.12377078680507216,2.6113711889087547e-05,-1.0231179111591838e-05,-9.967573521540124e-05,-1.115313282429501,0.003178966271926082,0.0034869176653207585,6.901899327793495e-06,-0.23301395821983636,-0.20871279174194549,-0.0919354270544707,-0.811798864328976,6.277383949656965e-05,-0.21671944365244306,0.022512585485180012,-0.12672950445893175,-1.0700207169902023,0.0,0.0,5.398020190508967e-05,-0.9999465250467808,-0.9999649190675685,-1.6682418588141352,-0.7712092946733131,0.19405200036913156,6.265057401928994e-05,-3.4142924335305684e-05,-0.0007405035016955368,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2300.0,9.529256804315217,5.414087019829606,-0.35413355892261106,-0.6714751577587442,-1.3677187306688992,6.500807612619314,0.9360737146798275,0.7987668449567947,-0.1162679509941481,-0.012855235619656244,-0.01886287122922981,0.10165559881672716,-21.970788948136093,-11.757140562038291,-0.42960739429603184,0.0008636441956433287,-0.008990929760341049,-0.005354075688535826,-2.1762175890925297,0.0,0.0,0.00018093463778174828,-9.951103652196814,-10.517512171586262,-0.03211646443899579,-0.9986163054552866,9.71857177243045e-05,-0.9140108981587317,0.1611075104594683,-0.8110222049095285,0.012636213385624637,-2.0262374974113673,0.0003453066434713189,-7.042986977905464,1.4839391466724663,-7.6665384832972014,9.189804637053262,0.0,0.0,0.0,0.3458743254087935,0.17450392095202483,2.521681631934232,1.7652500664236772,-0.17897099141774303,-0.08688807013295734,-0.16169442984914795,0.8097930384189418,0.0,0.0,0.0,0.0,0.0,0.0,-0.2196748432498883,-0.004852544101054975,0.11236132437365724,2.858541295739104e-05,-0.00010343323903387848,-6.118363014705335e-05,-1.1286412006568558,0.003532216927476971,0.0037493365513628584,5.963219813806569e-06,-0.22324761779414126,-0.19988860405057932,-0.10824370572153642,-0.7975337362606356,6.509868963897016e-05,-0.20595459081012316,0.023388140282336777,-0.12080964123764167,-1.0820303745986153,0.0,0.0,6.452251792961233e-05,-0.9999313730256952,-0.9999527955902903,-1.7074138705535018,-0.7679967441515217,0.1783393804661436,8.387671925517549e-05,-0.0007626658570686718,-0.00046819990273373036,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2400.0,9.715944517679572,5.440109621695779,-0.32823485399925045,-0.7302521713078862,-1.4543002541079046,6.492290826465026,0.8824404575885548,0.7931870717678515,-0.10609931135140581,-0.013643110392278905,-0.019508713157754435,0.09703201836159256,-22.035605270359447,-11.493749372762071,-0.37579364919648284,0.0009744378468574724,-0.01665609301653203,-0.0017713337619386844,-2.243990502200484,0.0,0.0,0.00020194519808023684,-10.16810369280129,-10.721144800453992,-0.03775751763053417,-0.998553571645373,9.989872463975543e-05,-0.907194725831685,0.17044027978796633,-0.8005634315433938,0.011618166364815647,-2.081549164173498,0.00038005721524684487,-7.163733813927445,1.582285442195849,-7.67814556985187,8.270404418806612,0.0,0.0,0.0,0.20286143558514722,0.1251835674227039,2.5256636488337056,1.7619007096375074,-0.16450149968016117,-0.09379330785904223,-0.1704085143785065,0.7989219492551494,0.0,0.0,0.0,0.0,0.0,0.0,-0.2491429070971415,-0.012860966378954836,0.10194054171682927,3.031598140981297e-05,-0.0001893841685462831,-1.7913458226094902e-05,-1.1420218136069455,0.003873978407207005,0.00400150408472327,4.74504097329287e-06,-0.21425650140258612,-0.19173904597659341,-0.12433051814664285,-0.7842184251663357,6.733274562541987e-05,-0.19605017053543153,0.024228769755108723,-0.11528662123047621,-1.0938736420517137,0.0,0.0,7.494371116324272e-05,-0.9999163520063016,-0.9999406711098462,-1.7434802100350406,-0.7646177302169581,0.16386194880932803,9.940513301542634e-05,-0.0014379694671974776,-0.00015881539542349633,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2500.0,9.889538606143088,5.464206769368629,-0.3039675115421271,-0.7873519072969862,-1.5379712135082109,6.48247563255555,0.8268992961474609,0.7877403434628318,-0.09678802615886813,-0.014397379331940945,-0.020176198907820925,0.09263215860199249,-22.08267429189223,-11.24256730348372,-0.32250606052788966,0.0010068816815812624,-0.023697279057742698,0.0021503163492505345,-2.310221415201465,0.0,0.0,0.00022248497088228682,-10.372143622275624,-10.91214200506428,-0.04331217571011962,-0.9984935927660036,0.00010237393021685358,-0.9005857813838791,0.17945212882784842,-0.7904835541227647,0.010567229356779558,-2.1342107685481717,0.0004139290139623777,-7.275884473682773,1.6774108347681354,-7.687114349945925,7.382168383906074,0.0,0.0,0.0,0.05220262253454273,0.07541188244077254,2.5273769807215714,1.7584373572371406,-0.15113288179627327,-0.10048163271968277,-0.17885248131352735,0.7884034242829346,0.0,0.0,0.0,0.0,0.0,0.0,-0.2772981431129567,-0.02013553739660403,0.09238789959855363,3.119974263908065e-05,-0.00026812645300241877,2.9163018195854378e-05,-1.1553629852618725,0.004204089643633288,0.004243608831508684,3.304593576172902e-06,-0.20594692310962023,-0.18418468498627671,-0.1401328493770371,-0.7717599537286858,6.947907140084413e-05,-0.18690677163141325,0.025035499540374952,-0.11012503255319636,-1.1055047739689146,0.0,0.0,8.519911921210022e-05,-0.9999015361687041,-0.9999286209821379,-1.7767964518587775,-0.7611288935334082,0.1504849342542089,0.00010839341437787418,-0.002059953824610407,0.0001802868224723102,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2600.0,10.051339266478847,5.4865840462241815,-0.281194102337521,-0.8427195079539578,-1.618744702052479,6.4716558525038375,0.77008809363665,0.7824377114340029,-0.08823248152722801,-0.015118673151364387,-0.020860590866511066,0.08844245117967726,-22.115041891650648,-11.002981473850797,-0.26999351084418216,0.0009598509256894018,-0.030132624456548327,0.0063391840542319396,-2.374783739605606,0.0,0.0,0.00024251253864145423,-10.564306827804876,-11.091614022276362,-0.04876220572495976,-0.9984362497238756,0.00010463750652087534,-0.8941876942291754,0.1881452090237109,-0.7807768535772375,0.009495253843990751,-2.184375042831512,0.00044687149742062075,-7.380296619355685,1.7693069598785467,-7.693866871270402,6.524901430450216,0.0,0.0,0.0,-0.10411087663946185,0.025517636118711447,2.5272302198195145,1.7549047871580368,-0.13874841763838644,-0.10694925244423019,-0.1870272248052131,0.7782380034564517,0.0,0.0,0.0,0.0,0.0,0.0,-0.304211148962585,-0.02676838984759965,0.08360138421925471,3.1206767651008514e-05,-0.0003398881003631483,7.922264689382931e-05,-1.168593605942248,0.004522575527933717,0.004475926234987443,1.6889508098199455e-06,-0.19824023919513142,-0.17715868611972613,-0.15560550912895885,-0.7600773667716341,7.15409334459265e-05,-0.1784397603620563,0.02580951431010795,-0.1052930650376777,-1.1168910257101203,0.0,0.0,9.525624631295473e-05,-0.9998869800353059,-0.9999167028460447,-1.807665967084248,-0.7575744128216787,0.13809173613499712,0.00011059157376915759,-0.002629997399867348,0.0005428528416052682,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2700.0,10.202484594970414,5.507418834768975,-0.2597901851981712,-0.8963330844791517,-1.696663251325215,6.4600700979920616,0.7125221616806909,0.7772858451710263,-0.08034624151657156,-0.015807985741964754,-0.02155755451189464,0.08445008057060295,-22.135209168837655,-10.774379558066956,-0.2184373159570119,0.0008359313139484274,-0.03599028126909857,0.010734720126744122,-2.4375978922255923,0.0,0.0,0.0002620016310324173,-10.745565509275332,-11.260549003843266,-0.054094624143395685,-0.9983814192075655,0.00010671233018111046,-0.8880008372034733,0.19652482896653323,-0.7714345964411552,0.008411733950127507,-2.2321885434661572,0.00047885615352461993,-7.4777216360483605,1.8580044461474257,-7.698754183362507,5.698110815519386,0.0,0.0,0.0,-0.2644222893463747,-0.02423243401048219,2.5255589090657518,1.7513379432362282,-0.12724674968571997,-0.1131960201844934,-0.19493589323602656,0.7684222035018905,0.0,0.0,0.0,0.0,0.0,0.0,-0.3299494115698782,-0.03283729156469583,0.07549412338800948,3.0353874112186722e-05,-0.0004050081606610165,0.00013157155151705761,-1.1816593205809196,0.004829593820398559,0.004698787780255646,-6.316514315413987e-08,-0.19106988937511257,-0.17060433577161,-0.17071713874964753,-0.7490997867213685,7.352171246499506e-05,-0.17057662754067177,0.026552094409934838,-0.10076216167161844,-1.1280097380978678,0.0,0.0,0.00010509207684661225,-0.9998727228251497,-0.9999049602723192,-1.8363491291431573,-0.7539887285727538,0.12658109551105912,0.00010611610156469456,-0.0031503813447788997,0.0009235975739540837,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2800.0,10.343974258628531,5.5268649830620395,-0.2396432563351304,-0.9481950982595845,-1.771790269413922,6.447912401921269,0.6546165836377391,0.7722881371172187,-0.07305535342950031,-0.016466532420166213,-0.02226321177532418,0.08064299349549328,-22.14523856818227,-10.556161733724577,-0.1679665848535839,0.0006398540885062188,-0.04130398725515135,0.015285981902414317,-2.4986202352394167,0.0,0.0,0.00028093754132557517,-10.916793460685204,-11.419828601009744,-0.059300533096006136,-0.9983289772340308,0.00010861841757830465,-0.8820231997829682,0.20459851088154046,-0.7624460095746375,0.007324253482569,-2.277790715644254,0.0005098710976528066,-7.5688198480178475,1.9435618522914466,-7.70206933644966,4.901092316425297,0.0,0.0,0.0,-0.4273594712587327,-0.07362414524624736,2.5226395151801135,1.7477640500858471,-0.11653953407763125,-0.11922440385857218,-0.20258333345500165,0.7589496367993817,0.0,0.0,0.0,0.0,0.0,0.0,-0.35457719834067614,-0.03840828331088931,0.06799171095649832,2.8685638125868323e-05,-0.0004638865870290956,0.00018562705723254976,-1.1945191114309024,0.005125395529182859,0.00491255875327557,-1.9198952410351968e-06,-0.18437911455725814,-0.16447313591701646,-0.18544708827818612,-0.7387648494449753,7.542483319117872e-05,-0.16325488842632682,0.027264569208621043,-0.09650668423011374,-1.1388460574808845,0.0,0.0,0.00011469096757947142,-0.9998587918578132,-0.9998934256741401,-1.8630706491455034,-0.7503986409549744,0.11586474961681202,9.530189376982132e-05,-0.0036238996472806014,0.0013180719931474153,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2900.0,10.476689316071566,5.545056575686275,-0.22065166654982302,-0.9983258106917247,-1.8442035657419058,6.435340693624407,0.5967045289980687,0.7674455400387039,-0.06629620145264783,-0.017095652419163995,-0.022974149101373128,0.07700989010166506,-22.14683753030411,-10.347748357542542,-0.11867008356854838,0.0003774815249164312,-0.04611010224540543,0.019950245085523587,-2.5578344707613274,0.0,0.0,0.00029931434754027354,-11.078777373955125,-11.570241377679933,-0.0643742074247571,-0.998278801571371,0.00011037330846479042,-0.8762510520489589,0.21237528138129824,-0.7537990046774606,0.006238847833716284,-2.3213134230787698,0.0005399169080682631,-7.654173357797758,2.026057308123061,-7.704057803904905,4.13299589094669,0.0,0.0,0.0,-0.5917907265433309,-0.12248736381836173,2.518700531047816,1.744204251288456,-0.1065494893892255,-0.12503871886530873,-0.20997564196341453,0.7498118648266733,0.0,0.0,0.0,0.0,0.0,0.0,-0.3781555045177906,-0.0435377647722516,0.0610300737887913,2.6261991836465624e-05,-0.0005169508052742289,0.00024090142862482527,-1.207142568449757,0.005410295363720674,0.005117622270368177,-3.855023325947846e-06,-0.17811917750977166,-0.15872332051923074,-0.19978297451009472,-0.729017432811179,7.725371015034043e-05,-0.1564204052970408,0.027948283136017958,-0.09250360195312358,-1.1493911531108172,0.0,0.0,0.00012404299452591997,-0.9998452052153086,-0.9998821226255475,-1.8880254660725673,-0.7468249342921787,0.10586548353689507,7.860542527497704e-05,-0.00405359731389804,0.0017225428161308316,0.0,0.0,0.0,0.0,0.0,0.0
1.0,290.0,0.11817316669303883,1.778938742251453,-0.464478688519318,-1.200329429525467,-1.169340251341796,2.2660174061245333,-1.7214452703527705,0.3826433379848081,-1.733031568140971,-0.2612175748964927,-0.6957571690353922,0.2522112525840308,-0.153767208205729,-8.619176321903366,0.154528505709115,5.669397837290465,9.62374633051838,4.1335420448114695,-1.093694691797429,0.0,0.0,-3.769883794233642e-05,-1.3690140725200768,-1.582982767043589,0.0005554763395156411,-1.0000273344569042,-2.2967289997382342e-05,-1.005124472884915,-0.005979603312465588,-1.004877732488532,-0.0018146318256656187,-0.25496185165810803,-7.534690139574385e-05,-0.5962701169574974,-0.07056610862173053,-1.662205302880583,41.69075349271138,0.0,0.0,0.0,29.02129078094809,19.481596708993674,0.038794149703264544,0.7250430017782706,-0.9922490168466616,-0.495175200664019,-0.8321422618926628,0.643512103256409,0.0,0.0,0.0,0.0,0.0,0.0,1.7350033829751825,1.6400731187703654,1.7330501744194302,0.06439621624244157,0.11248098056687071,0.04530320161659533,-1.7046446817917285,0.00015324964272058468,-2.5912628801626065e-05,7.474701605592361e-05,-1.1526577564449543,-1.0771587231465165,0.006590107513895428,-2.025109506791588,-1.3671852441558593e-05,-1.539275667607779,-0.00019210985655106436,-0.9563725414277112,-0.9967877773373314,0.0,0.0,-8.837187256168642e-06,-0.9998679103469458,-1.0001808949249482,0.9723709150848767,0.2699304237760133,0.9923310764827589,0.4978848663113247,0.8376082690788659,0.35933044965621325,0.0,0.0,0.0,0.0,0.0,0.0
