========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
0.1 atm
T,R->P1
330.0,7.92842e-11
340.0,7.94722e-11
350.0,7.96732e-11
360.0,7.98833e-11
370.0,8.01115e-11
380.0,8.03445e-11
390.0,8.05877e-11
400.0,8.08396e-11
410.0,8.10958e-11
420.0,8.13536e-11
430.0,8.16122e-11
440.0,8.18737e-11
450.0,8.21479e-11
460.0,8.24419e-11
470.0,8.27371e-11
480.0,8.30235e-11
490.0,8.33067e-11
500.0,8.35954e-11
510.0,8.38853e-11
520.0,8.41768e-11
530.0,8.44715e-11
540.0,8.4783e-11
550.0,8.51031e-11
560.0,8.54194e-11
570.0,8.57224e-11
580.0,8.60186e-11
590.0,8.63112e-11
600.0,8.66013e-11
610.0,8.68978e-11
620.0,8.7207e-11
630.0,8.75165e-11
640.0,8.78205e-11
650.0,8.8122e-11
660.0,8.84288e-11
670.0,8.87408e-11
680.0,8.90599e-11
690.0,8.93745e-11
700.0,8.96837e-11
800.0,9.27436e-11
900.0,9.56696e-11
1000.0,9.8545e-11
1100.0,1.01262e-10
1200.0,1.03902e-10
1300.0,1.06395e-10
1400.0,1.0876e-10
1500.0,1.11006e-10
1600.0,1.13126e-10
1700.0,1.15093e-10
1800.0,1.16944e-10
1900.0,1.18688e-10
2000.0,1.20266e-10
2100.0,1.21744e-10
2200.0,1.23088e-10
2300.0,1.24327e-10
2400.0,1.25418e-10
2500.0,1.26396e-10
2600.0,1.27271e-10
2700.0,1.28021e-10
2800.0,1.28626e-10
2900.0,1.29164e-10
3000.0,1.29616e-10
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
0.5 atm
T,R->P1
250.0,7.8467e-11
260.0,7.84754e-11
270.0,7.8521e-11
280.0,7.85911e-11
290.0,7.86907e-11
300.0,7.88092e-11
310.0,7.89511e-11
320.0,7.91084e-11
330.0,7.92842e-11
340.0,7.94722e-11
350.0,7.96733e-11
360.0,7.98834e-11
370.0,8.01115e-11
380.0,8.03445e-11
390.0,8.05877e-11
400.0,8.08396e-11
410.0,8.10958e-11
420.0,8.13536e-11
430.0,8.16122e-11
440.0,8.18737e-11
450.0,8.21479e-11
460.0,8.24419e-11
470.0,8.27371e-11
480.0,8.30235e-11
490.0,8.33067e-11
500.0,8.35954e-11
510.0,8.38853e-11
520.0,8.41768e-11
530.0,8.44715e-11
540.0,8.4783e-11
550.0,8.51031e-11
560.0,8.54194e-11
570.0,8.57224e-11
580.0,8.60186e-11
590.0,8.63112e-11
600.0,8.66013e-11
610.0,8.68978e-11
620.0,8.7207e-11
630.0,8.75165e-11
640.0,8.78204e-11
650.0,8.81219e-11
660.0,8.84288e-11
670.0,8.87408e-11
680.0,8.90599e-11
690.0,8.93744e-11
700.0,8.96837e-11
800.0,9.27435e-11
900.0,9.56694e-11
1000.0,9.85448e-11
1100.0,1.01262e-10
1200.0,1.03901e-10
1300.0,1.06394e-10
1400.0,1.08759e-10
1500.0,1.11005e-10
1600.0,1.13124e-10
1700.0,1.1509e-10
1800.0,1.16941e-10
1900.0,1.18685e-10
2000.0,1.20258e-10
2100.0,1.21736e-10
2200.0,1.23076e-10
2300.0,1.24322e-10
2400.0,1.25404e-10
2500.0,1.26379e-10
2600.0,1.2725e-10
2700.0,1.27997e-10
2800.0,1.28588e-10
2900.0,1.29099e-10
3000.0,1.29555e-10
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
1 atm
T,R->P1
250.0,7.84671e-11
260.0,7.84754e-11
270.0,7.85211e-11
280.0,7.85912e-11
290.0,7.86908e-11
300.0,7.88093e-11
310.0,7.89512e-11
320.0,7.91084e-11
330.0,7.92843e-11
340.0,7.94723e-11
350.0,7.96733e-11
360.0,7.98834e-11
370.0,8.01116e-11
380.0,8.03445e-11
390.0,8.05877e-11
400.0,8.08397e-11
410.0,8.10958e-11
420.0,8.13536e-11
430.0,8.16123e-11
440.0,8.18737e-11
450.0,8.21479e-11
460.0,8.24419e-11
470.0,8.27371e-11
480.0,8.30235e-11
490.0,8.33067e-11
500.0,8.35954e-11
510.0,8.38852e-11
520.0,8.41768e-11
530.0,8.44715e-11
540.0,8.4783e-11
550.0,8.51031e-11
560.0,8.54194e-11
570.0,8.57224e-11
580.0,8.60186e-11
590.0,8.63112e-11
600.0,8.66013e-11
610.0,8.68977e-11
620.0,8.7207e-11
630.0,8.75164e-11
640.0,8.78204e-11
650.0,8.81218e-11
660.0,8.84287e-11
670.0,8.87407e-11
680.0,8.90598e-11
690.0,8.93743e-11
700.0,8.96835e-11
800.0,9.27433e-11
900.0,9.5669e-11
1000.0,9.85443e-11
1100.0,1.01261e-10
1200.0,1.039e-10
1300.0,1.06392e-10
1400.0,1.08756e-10
1500.0,1.11002e-10
1600.0,1.13118e-10
1700.0,1.15084e-10
1800.0,1.16933e-10
1900.0,1.18675e-10
2000.0,1.20238e-10
2100.0,1.21715e-10
2200.0,1.23045e-10
2300.0,1.24307e-10
2400.0,1.25369e-10
2500.0,1.26336e-10
2600.0,1.27199e-10
2700.0,1.27938e-10
2800.0,1.28511e-10
2900.0,1.2894e-10
3000.0,1.29404e-10
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
2 atm
T,R->P1
250.0,7.84672e-11
260.0,7.84756e-11
270.0,7.85212e-11
280.0,7.85913e-11
290.0,7.86909e-11
300.0,7.88094e-11
310.0,7.89513e-11
320.0,7.91085e-11
330.0,7.92844e-11
340.0,7.94724e-11
350.0,7.96734e-11
360.0,7.98835e-11
370.0,8.01116e-11
380.0,8.03446e-11
390.0,8.05878e-11
400.0,8.08397e-11
410.0,8.10959e-11
420.0,8.13537e-11
430.0,8.16123e-11
440.0,8.18738e-11
450.0,8.21479e-11
460.0,8.2442e-11
470.0,8.27371e-11
480.0,8.30235e-11
490.0,8.33067e-11
500.0,8.35954e-11
510.0,8.38852e-11
520.0,8.41768e-11
530.0,8.44715e-11
540.0,8.47829e-11
550.0,8.5103e-11
560.0,8.54193e-11
570.0,8.57223e-11
580.0,8.60185e-11
590.0,8.63111e-11
600.0,8.66012e-11
610.0,8.68976e-11
620.0,8.72069e-11
630.0,8.75163e-11
640.0,8.78202e-11
650.0,8.81217e-11
660.0,8.84285e-11
670.0,8.87405e-11
680.0,8.90596e-11
690.0,8.93741e-11
700.0,8.96833e-11
800.0,9.27429e-11
900.0,9.56683e-11
1000.0,9.85432e-11
1100.0,1.01259e-10
1200.0,1.03897e-10
1300.0,1.06388e-10
1400.0,1.08752e-10
1500.0,1.10996e-10
1600.0,1.13106e-10
1700.0,1.15072e-10
1800.0,1.16917e-10
1900.0,1.18657e-10
2000.0,1.20198e-10
2100.0,1.21674e-10
2200.0,1.22986e-10
2300.0,1.24277e-10
2400.0,1.253e-10
2500.0,1.26252e-10
2600.0,1.27099e-10
2700.0,1.27822e-10
2800.0,1.28378e-10
2900.0,1.28632e-10
3000.0,1.2911e-10
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
3 atm
T,R->P1
250.0,7.84673e-11
260.0,7.84757e-11
270.0,7.85213e-11
280.0,7.85914e-11
290.0,7.8691e-11
300.0,7.88095e-11
310.0,7.89514e-11
320.0,7.91086e-11
330.0,7.92845e-11
340.0,7.94725e-11
350.0,7.96735e-11
360.0,7.98836e-11
370.0,8.01117e-11
380.0,8.03447e-11
390.0,8.05879e-11
400.0,8.08398e-11
410.0,8.1096e-11
420.0,8.13538e-11
430.0,8.16124e-11
440.0,8.18738e-11
450.0,8.2148e-11
460.0,8.2442e-11
470.0,8.27372e-11
480.0,8.30236e-11
490.0,8.33067e-11
500.0,8.35954e-11
510.0,8.38852e-11
520.0,8.41768e-11
530.0,8.44714e-11
540.0,8.47829e-11
550.0,8.5103e-11
560.0,8.54193e-11
570.0,8.57223e-11
580.0,8.60184e-11
590.0,8.6311e-11
600.0,8.66011e-11
610.0,8.68975e-11
620.0,8.72068e-11
630.0,8.75162e-11
640.0,8.78201e-11
650.0,8.81215e-11
660.0,8.84284e-11
670.0,8.87403e-11
680.0,8.90595e-11
690.0,8.93739e-11
700.0,8.96831e-11
800.0,9.27426e-11
900.0,9.56676e-11
1000.0,9.85421e-11
1100.0,1.01257e-10
1200.0,1.03895e-10
1300.0,1.06384e-10
1400.0,1.08747e-10
1500.0,1.1099e-10
1600.0,1.13096e-10
1700.0,1.1506e-10
1800.0,1.16901e-10
1900.0,1.18638e-10
2000.0,1.20161e-10
2100.0,1.21634e-10
2200.0,1.22928e-10
2300.0,1.24248e-10
2400.0,1.25232e-10
2500.0,1.26169e-10
2600.0,1.27e-10
2700.0,1.27708e-10
2800.0,1.28254e-10
2900.0,1.28338e-10
3000.0,1.28826e-10
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
4 atm
T,R->P1
250.0,7.84675e-11
260.0,7.84758e-11
270.0,7.85214e-11
280.0,7.85916e-11
290.0,7.86911e-11
300.0,7.88096e-11
310.0,7.89515e-11
320.0,7.91087e-11
330.0,7.92846e-11
340.0,7.94726e-11
350.0,7.96736e-11
360.0,7.98837e-11
370.0,8.01118e-11
380.0,8.03448e-11
390.0,8.0588e-11
400.0,8.08399e-11
410.0,8.1096e-11
420.0,8.13538e-11
430.0,8.16124e-11
440.0,8.18739e-11
450.0,8.2148e-11
460.0,8.24421e-11
470.0,8.27372e-11
480.0,8.30236e-11
490.0,8.33067e-11
500.0,8.35954e-11
510.0,8.38853e-11
520.0,8.41768e-11
530.0,8.44714e-11
540.0,8.47829e-11
550.0,8.5103e-11
560.0,8.54193e-11
570.0,8.57223e-11
580.0,8.60184e-11
590.0,8.6311e-11
600.0,8.6601e-11
610.0,8.68975e-11
620.0,8.72067e-11
630.0,8.75161e-11
640.0,8.782e-11
650.0,8.81214e-11
660.0,8.84283e-11
670.0,8.87401e-11
680.0,8.90593e-11
690.0,8.93737e-11
700.0,8.96829e-11
800.0,9.27422e-11
900.0,9.56669e-11
1000.0,9.85411e-11
1100.0,1.01255e-10
1200.0,1.03892e-10
1300.0,1.0638e-10
1400.0,1.08742e-10
1500.0,1.10983e-10
1600.0,1.13086e-10
1700.0,1.15048e-10
1800.0,1.16885e-10
1900.0,1.1862e-10
2000.0,1.20125e-10
2100.0,1.21594e-10
2200.0,1.22871e-10
2300.0,1.24219e-10
2400.0,1.25164e-10
2500.0,1.26087e-10
2600.0,1.26902e-10
2700.0,1.27596e-10
2800.0,1.28134e-10
2900.0,1.28058e-10
3000.0,1.28551e-10
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
5 atm
T,R->P1
250.0,7.84676e-11
260.0,7.84759e-11
270.0,7.85216e-11
280.0,7.85917e-11
290.0,7.86912e-11
300.0,7.88097e-11
310.0,7.89516e-11
320.0,7.91088e-11
330.0,7.92847e-11
340.0,7.94727e-11
350.0,7.96737e-11
360.0,7.98838e-11
370.0,8.01119e-11
380.0,8.03449e-11
390.0,8.05881e-11
400.0,8.08399e-11
410.0,8.10961e-11
420.0,8.13539e-11
430.0,8.16125e-11
440.0,8.1874e-11
450.0,8.21481e-11
460.0,8.24421e-11
470.0,8.27373e-11
480.0,8.30236e-11
490.0,8.33068e-11
500.0,8.35954e-11
510.0,8.38853e-11
520.0,8.41768e-11
530.0,8.44714e-11
540.0,8.47829e-11
550.0,8.5103e-11
560.0,8.54193e-11
570.0,8.57223e-11
580.0,8.60184e-11
590.0,8.63109e-11
600.0,8.6601e-11
610.0,8.68974e-11
620.0,8.72066e-11
630.0,8.7516e-11
640.0,8.78199e-11
650.0,8.81213e-11
660.0,8.84281e-11
670.0,8.874e-11
680.0,8.90592e-11
690.0,8.93735e-11
700.0,8.96827e-11
800.0,9.27418e-11
900.0,9.56663e-11
1000.0,9.85401e-11
1100.0,1.01253e-10
1200.0,1.03889e-10
1300.0,1.06376e-10
1400.0,1.08738e-10
1500.0,1.10977e-10
1600.0,1.13076e-10
1700.0,1.15036e-10
1800.0,1.1687e-10
1900.0,1.18601e-10
2000.0,1.20091e-10
2100.0,1.21555e-10
2200.0,1.22816e-10
2300.0,1.2419e-10
2400.0,1.25098e-10
2500.0,1.26007e-10
2600.0,1.26806e-10
2700.0,1.27485e-10
2800.0,1.28016e-10
2900.0,1.27789e-10
3000.0,1.28286e-10
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
10 atm
T,R->P1
250.0,7.84682e-11
260.0,7.84766e-11
270.0,7.85222e-11
280.0,7.85923e-11
290.0,7.86918e-11
300.0,7.88103e-11
310.0,7.89522e-11
320.0,7.91094e-11
330.0,7.92852e-11
340.0,7.94732e-11
350.0,7.96742e-11
360.0,7.98843e-11
370.0,8.01124e-11
380.0,8.03453e-11
390.0,8.05885e-11
400.0,8.08404e-11
410.0,8.10965e-11
420.0,8.13543e-11
430.0,8.16129e-11
440.0,8.18743e-11
450.0,8.21484e-11
460.0,8.24424e-11
470.0,8.27375e-11
480.0,8.30239e-11
490.0,8.3307e-11
500.0,8.35956e-11
510.0,8.38854e-11
520.0,8.4177e-11
530.0,8.44715e-11
540.0,8.4783e-11
550.0,8.5103e-11
560.0,8.54193e-11
570.0,8.57222e-11
580.0,8.60183e-11
590.0,8.63108e-11
600.0,8.66008e-11
610.0,8.68972e-11
620.0,8.72064e-11
630.0,8.75156e-11
640.0,8.78195e-11
650.0,8.81208e-11
660.0,8.84277e-11
670.0,8.87394e-11
680.0,8.90586e-11
690.0,8.93728e-11
700.0,8.96819e-11
800.0,9.27402e-11
900.0,9.56634e-11
1000.0,9.85353e-11
1100.0,1.01245e-10
1200.0,1.03878e-10
1300.0,1.06358e-10
1400.0,1.08715e-10
1500.0,1.10948e-10
1600.0,1.13033e-10
1700.0,1.14978e-10
1800.0,1.16795e-10
1900.0,1.18512e-10
2000.0,1.19936e-10
2100.0,1.21365e-10
2200.0,1.22558e-10
2300.0,1.24047e-10
2400.0,1.24779e-10
2500.0,1.25621e-10
2600.0,1.26348e-10
2700.0,1.26958e-10
2800.0,1.27458e-10
2900.0,1.26602e-10
3000.0,1.27077e-10
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
20 atm
T,R->P1
250.0,7.84695e-11
260.0,7.84778e-11
270.0,7.85234e-11
280.0,7.85935e-11
290.0,7.8693e-11
300.0,7.88115e-11
310.0,7.89533e-11
320.0,7.91105e-11
330.0,7.92863e-11
340.0,7.94743e-11
350.0,7.96752e-11
360.0,7.98853e-11
370.0,8.01134e-11
380.0,8.03463e-11
390.0,8.05895e-11
400.0,8.08413e-11
410.0,8.10974e-11
420.0,8.13552e-11
430.0,8.16137e-11
440.0,8.18752e-11
450.0,8.21492e-11
460.0,8.24431e-11
470.0,8.27382e-11
480.0,8.30245e-11
490.0,8.33076e-11
500.0,8.35962e-11
510.0,8.3886e-11
520.0,8.41774e-11
530.0,8.4472e-11
540.0,8.47834e-11
550.0,8.51033e-11
560.0,8.54195e-11
570.0,8.57224e-11
580.0,8.60184e-11
590.0,8.63108e-11
600.0,8.66007e-11
610.0,8.6897e-11
620.0,8.72062e-11
630.0,8.75153e-11
640.0,8.78191e-11
650.0,8.81203e-11
660.0,8.8427e-11
670.0,8.87386e-11
680.0,8.90578e-11
690.0,8.93717e-11
700.0,8.96809e-11
800.0,9.27376e-11
900.0,9.56584e-11
1000.0,9.85266e-11
1100.0,1.01232e-10
1200.0,1.03856e-10
1300.0,1.06326e-10
1400.0,1.08673e-10
1500.0,1.10892e-10
1600.0,1.1296e-10
1700.0,1.1487e-10
1800.0,1.16654e-10
1900.0,1.18345e-10
2000.0,1.19685e-10
2100.0,1.21021e-10
2200.0,1.22117e-10
2300.0,1.23776e-10
2400.0,1.24198e-10
2500.0,1.24925e-10
2600.0,1.25529e-10
2700.0,1.26016e-10
2800.0,1.26458e-10
2900.0,1.24799e-10
3000.0,1.25133e-10
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
30 atm
T,R->P1
250.0,7.84708e-11
260.0,7.84791e-11
270.0,7.85247e-11
280.0,7.85947e-11
290.0,7.86942e-11
300.0,7.88126e-11
310.0,7.89545e-11
320.0,7.91116e-11
330.0,7.92874e-11
340.0,7.94754e-11
350.0,7.96763e-11
360.0,7.98863e-11
370.0,8.01144e-11
380.0,8.03473e-11
390.0,8.05904e-11
400.0,8.08423e-11
410.0,8.10984e-11
420.0,8.13561e-11
430.0,8.16146e-11
440.0,8.1876e-11
450.0,8.215e-11
460.0,8.24439e-11
470.0,8.2739e-11
480.0,8.30253e-11
490.0,8.33083e-11
500.0,8.35968e-11
510.0,8.38866e-11
520.0,8.4178e-11
530.0,8.44725e-11
540.0,8.47839e-11
550.0,8.51037e-11
560.0,8.54199e-11
570.0,8.57228e-11
580.0,8.60187e-11
590.0,8.63111e-11
600.0,8.66009e-11
610.0,8.68971e-11
620.0,8.72062e-11
630.0,8.75153e-11
640.0,8.78189e-11
650.0,8.81201e-11
660.0,8.84267e-11
670.0,8.87382e-11
680.0,8.90573e-11
690.0,8.93711e-11
700.0,8.96802e-11
800.0,9.27354e-11
900.0,9.5654e-11
1000.0,9.8519e-11
1100.0,1.0122e-10
1200.0,1.03838e-10
1300.0,1.06298e-10
1400.0,1.08634e-10
1500.0,1.10841e-10
1600.0,1.12896e-10
1700.0,1.14771e-10
1800.0,1.16525e-10
1900.0,1.1819e-10
2000.0,1.19479e-10
2100.0,1.20714e-10
2200.0,1.2175e-10
2300.0,1.23521e-10
2400.0,1.23684e-10
2500.0,1.24315e-10
2600.0,1.24816e-10
2700.0,1.252e-10
2800.0,1.25587e-10
2900.0,1.23485e-10
3000.0,1.23634e-10
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
40 atm
T,R->P1
250.0,7.84721e-11
260.0,7.84804e-11
270.0,7.85259e-11
280.0,7.85959e-11
290.0,7.86954e-11
300.0,7.88138e-11
310.0,7.89556e-11
320.0,7.91128e-11
330.0,7.92886e-11
340.0,7.94765e-11
350.0,7.96774e-11
360.0,7.98874e-11
370.0,8.01155e-11
380.0,8.03483e-11
390.0,8.05915e-11
400.0,8.08433e-11
410.0,8.10993e-11
420.0,8.1357e-11
430.0,8.16155e-11
440.0,8.1877e-11
450.0,8.21509e-11
460.0,8.24448e-11
470.0,8.27398e-11
480.0,8.30261e-11
490.0,8.33091e-11
500.0,8.35976e-11
510.0,8.38873e-11
520.0,8.41787e-11
530.0,8.44731e-11
540.0,8.47845e-11
550.0,8.51043e-11
560.0,8.54204e-11
570.0,8.57232e-11
580.0,8.60192e-11
590.0,8.63115e-11
600.0,8.66012e-11
610.0,8.68974e-11
620.0,8.72064e-11
630.0,8.75154e-11
640.0,8.78189e-11
650.0,8.81201e-11
660.0,8.84266e-11
670.0,8.8738e-11
680.0,8.9057e-11
690.0,8.93707e-11
700.0,8.96798e-11
800.0,9.27337e-11
900.0,9.56502e-11
1000.0,9.85121e-11
1100.0,1.01209e-10
1200.0,1.03821e-10
1300.0,1.06272e-10
1400.0,1.08598e-10
1500.0,1.10793e-10
1600.0,1.12837e-10
1700.0,1.14678e-10
1800.0,1.16406e-10
1900.0,1.18046e-10
2000.0,1.193e-10
2100.0,1.20439e-10
2200.0,1.21436e-10
2300.0,1.2328e-10
2400.0,1.23225e-10
2500.0,1.23776e-10
2600.0,1.24191e-10
2700.0,1.24486e-10
2800.0,1.2482e-10
2900.0,1.22477e-10
3000.0,1.22442e-10
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
50 atm
T,R->P1
250.0,7.84734e-11
260.0,7.84816e-11
270.0,7.85272e-11
280.0,7.85972e-11
290.0,7.86966e-11
300.0,7.8815e-11
310.0,7.89568e-11
320.0,7.91139e-11
330.0,7.92897e-11
340.0,7.94776e-11
350.0,7.96785e-11
360.0,7.98885e-11
370.0,8.01165e-11
380.0,8.03494e-11
390.0,8.05925e-11
400.0,8.08443e-11
410.0,8.11003e-11
420.0,8.1358e-11
430.0,8.16165e-11
440.0,8.18779e-11
450.0,8.21518e-11
460.0,8.24457e-11
470.0,8.27407e-11
480.0,8.3027e-11
490.0,8.33099e-11
500.0,8.35984e-11
510.0,8.3888e-11
520.0,8.41795e-11
530.0,8.44738e-11
540.0,8.47852e-11
550.0,8.51049e-11
560.0,8.5421e-11
570.0,8.57238e-11
580.0,8.60197e-11
590.0,8.63119e-11
600.0,8.66016e-11
610.0,8.68977e-11
620.0,8.72067e-11
630.0,8.75157e-11
640.0,8.78191e-11
650.0,8.81202e-11
660.0,8.84267e-11
670.0,8.87379e-11
680.0,8.90569e-11
690.0,8.93705e-11
700.0,8.96795e-11
800.0,9.27322e-11
900.0,9.56468e-11
1000.0,9.85058e-11
1100.0,1.012e-10
1200.0,1.03806e-10
1300.0,1.0625e-10
1400.0,1.08565e-10
1500.0,1.10749e-10
1600.0,1.12782e-10
1700.0,1.14592e-10
1800.0,1.16295e-10
1900.0,1.17912e-10
2000.0,1.19141e-10
2100.0,1.20192e-10
2200.0,1.21163e-10
2300.0,1.23053e-10
2400.0,1.22812e-10
2500.0,1.23295e-10
2600.0,1.23637e-10
2700.0,1.23856e-10
2800.0,1.24139e-10
2900.0,1.21673e-10
3000.0,1.21469e-10
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
60 atm
T,R->P1
250.0,7.84747e-11
260.0,7.84829e-11
270.0,7.85284e-11
280.0,7.85984e-11
290.0,7.86978e-11
300.0,7.88162e-11
310.0,7.8958e-11
320.0,7.91151e-11
330.0,7.92908e-11
340.0,7.94787e-11
350.0,7.96796e-11
360.0,7.98896e-11
370.0,8.01176e-11
380.0,8.03504e-11
390.0,8.05935e-11
400.0,8.08453e-11
410.0,8.11013e-11
420.0,8.1359e-11
430.0,8.16175e-11
440.0,8.18789e-11
450.0,8.21528e-11
460.0,8.24466e-11
470.0,8.27416e-11
480.0,8.30278e-11
490.0,8.33108e-11
500.0,8.35992e-11
510.0,8.38888e-11
520.0,8.41802e-11
530.0,8.44746e-11
540.0,8.47859e-11
550.0,8.51056e-11
560.0,8.54216e-11
570.0,8.57244e-11
580.0,8.60202e-11
590.0,8.63125e-11
600.0,8.66021e-11
610.0,8.68982e-11
620.0,8.72071e-11
630.0,8.7516e-11
640.0,8.78193e-11
650.0,8.81204e-11
660.0,8.84268e-11
670.0,8.8738e-11
680.0,8.90569e-11
690.0,8.93704e-11
700.0,8.96794e-11
800.0,9.2731e-11
900.0,9.56438e-11
1000.0,9.85001e-11
1100.0,1.01191e-10
1200.0,1.03792e-10
1300.0,1.06228e-10
1400.0,1.08533e-10
1500.0,1.10707e-10
1600.0,1.12731e-10
1700.0,1.14512e-10
1800.0,1.16193e-10
1900.0,1.17786e-10
2000.0,1.18995e-10
2100.0,1.19967e-10
2200.0,1.20921e-10
2300.0,1.22838e-10
2400.0,1.22439e-10
2500.0,1.22864e-10
2600.0,1.23143e-10
2700.0,1.23294e-10
2800.0,1.23531e-10
2900.0,1.21014e-10
3000.0,1.20659e-10
========================================
h+ho2=hooh_W1_Energy_1_34.9759.out
70 atm
T,R->P1
250.0,7.8476e-11
260.0,7.84842e-11
270.0,7.85297e-11
280.0,7.85996e-11
290.0,7.8699e-11
300.0,7.88174e-11
310.0,7.89591e-11
320.0,7.91162e-11
330.0,7.9292e-11
340.0,7.94798e-11
350.0,7.96807e-11
360.0,7.98907e-11
370.0,8.01187e-11
380.0,8.03515e-11
390.0,8.05946e-11
400.0,8.08463e-11
410.0,8.11024e-11
420.0,8.136e-11
430.0,8.16184e-11
440.0,8.18798e-11
450.0,8.21537e-11
460.0,8.24475e-11
470.0,8.27425e-11
480.0,8.30287e-11
490.0,8.33117e-11
500.0,8.36001e-11
510.0,8.38897e-11
520.0,8.4181e-11
530.0,8.44754e-11
540.0,8.47866e-11
550.0,8.51063e-11
560.0,8.54223e-11
570.0,8.5725e-11
580.0,8.60209e-11
590.0,8.6313e-11
600.0,8.66027e-11
610.0,8.68987e-11
620.0,8.72075e-11
630.0,8.75164e-11
640.0,8.78197e-11
650.0,8.81207e-11
660.0,8.84271e-11
670.0,8.87382e-11
680.0,8.9057e-11
690.0,8.93704e-11
700.0,8.96794e-11
